1 0 0 1
2 0 0 1
3 0 0 1
57 0 1 0
58 0 0 1
59 0 0 1
60 0 0 1
98 0 0 1
99 0 0 1
100 0 0 1
149 0 1 0
157 0 0 1
158 0 0 1
159 0 0 1
204 0 1 0
215 0 0 1
216 0 0 1
217 0 0 1
260 0 1 0
273 0 0 1
274 0 0 1
275 0 0 1
316 0 1 0
330 0 0 1
332 0 0 1
333 0 0 1
372 0 1 0
388 0 0 1
389 0 0 1
390 0 0 1
428 0 1 0
446 0 0 1
447 0 0 1
448 0 0 1
484 0 1 0
503 0 0 1
504 0 0 1
505 0 0 1
541 0 1 0
560 0 0 1
561 0 0 1
562 0 0 1
597 0 1 0
617 0 0 1
618 0 0 1
619 0 0 1
654 0 1 0
674 0 0 1
675 0 0 1
677 0 0 1
711 0 1 0
731 0 0 1
732 0 0 1
734 0 0 1
768 0 1 0
788 0 0 1
789 0 0 1
791 0 0 1
825 0 1 0
845 0 0 1
846 0 0 1
847 0 0 1
882 0 1 0
902 0 0 1
903 0 0 1
904 0 0 1
939 0 1 0
959 0 0 1
960 0 0 1
961 0 0 1
997 0 1 0
1016 0 0 1
1017 0 0 1
1018 0 0 1
1054 0 1 0
1073 0 0 1
1074 0 0 1
1075 0 0 1
1111 0 1 0
1129 0 0 1
1130 0 0 1
1131 0 0 1
1169 0 1 0
1186 0 0 1
1187 0 0 1
1188 0 0 1
1226 0 1 0
1243 0 0 1
1244 0 0 1
1245 0 0 1
1283 0 1 0
1299 0 0 1
1300 0 0 1
1302 0 0 1
1341 0 1 0
1356 0 0 1
1357 0 0 1
1358 0 0 1
1398 0 1 0
1413 0 0 1
1414 0 0 1
1415 0 0 1
1456 0 1 0
1469 0 0 1
1470 0 0 1
1471 0 0 1
1513 0 1 0
1526 0 0 1
1527 0 0 1
1528 0 0 1
1571 0 1 0
1583 0 0 1
1584 0 0 1
1585 0 0 1
1628 0 1 0
1639 0 0 1
1640 0 0 1
1641 0 0 1
1686 0 1 0
1696 0 0 1
1697 0 0 1
1698 0 0 1
1743 0 1 0
1752 0 0 1
1753 0 0 1
1755 0 0 1
1801 0 1 0
1809 0 0 1
1810 0 0 1
1811 0 0 1
1858 0 1 0
1866 0 0 1
1867 0 0 1
1868 0 0 1
1916 0 1 0
1922 0 0 1
1923 0 0 1
1924 0 0 1
1973 0 1 0
1979 0 0 1
1980 0 0 1
1981 0 0 1
2031 0 1 0
2035 0 0 1
2036 0 0 1
2037 0 0 1
2088 0 1 0
2092 0 0 1
2093 0 0 1
2094 0 0 1
2145 0 1 0
2149 0 0 1
2150 0 0 1
2151 0 0 1
2203 0 1 0
2205 0 0 1
2206 0 0 1
2207 0 0 1
2260 0 1 0
2262 0 0 1
2263 0 0 1
2264 0 0 1
2317 0 0 1
2318 0 0 1
2320 0 0 1
2322 0 1 0
2374 0 0 1
