1 0 0 1
2 0 0 1
3 0 0 1
62 0 1 0
63 0 0 1
64 0 0 1
65 0 0 1
124 0 1 0
125 0 0 1
126 0 0 1
127 0 0 1
186 0 1 0
187 0 0 1
188 0 0 1
189 0 0 1
248 0 1 0
249 0 0 1
250 0 0 1
251 0 0 1
310 0 1 0
311 0 0 1
312 0 0 1
313 0 0 1
372 0 1 0
373 0 0 1
374 0 0 1
375 0 0 1
434 0 1 0
435 0 0 1
436 0 0 1
437 0 0 1
496 0 1 0
497 0 0 1
498 0 0 1
499 0 0 1
558 0 1 0
559 0 0 1
560 0 0 1
561 0 0 1
620 0 1 0
621 0 0 1
622 0 0 1
623 0 0 1
682 0 1 0
683 0 0 1
684 0 0 1
685 0 0 1
744 0 1 0
745 0 0 1
746 0 0 1
747 0 0 1
806 0 1 0
807 0 0 1
808 0 0 1
809 0 0 1
868 0 1 0
869 0 0 1
870 0 0 1
871 0 0 1
930 0 1 0
931 0 0 1
932 0 0 1
933 0 0 1
992 0 1 0
993 0 0 1
994 0 0 1
995 0 0 1
1054 0 1 0
1055 0 0 1
1056 0 0 1
1057 0 0 1
1116 0 1 0
1117 0 0 1
1118 0 0 1
1119 0 0 1
1178 0 1 0
1179 0 0 1
1180 0 0 1
1181 0 0 1
1240 0 1 0
1241 0 0 1
1242 0 0 1
1243 0 0 1
1302 0 1 0
1303 0 0 1
1304 0 0 1
1305 0 0 1
1364 0 1 0
1365 0 0 1
1366 0 0 1
1367 0 0 1
1426 0 1 0
1427 0 0 1
1428 0 0 1
1429 0 0 1
1488 0 1 0
1489 0 0 1
1490 0 0 1
1491 0 0 1
1550 0 1 0
1551 0 0 1
1552 0 0 1
1553 0 0 1
1612 0 1 0
1613 0 0 1
1614 0 0 1
1615 0 0 1
1674 0 1 0
1675 0 0 1
1676 0 0 1
1677 0 0 1
1736 0 1 0
1737 0 0 1
1738 0 0 1
1739 0 0 1
1798 0 1 0
1799 0 0 1
1800 0 0 1
1801 0 0 1
1860 0 1 0
1861 0 0 1
1862 0 0 1
1863 0 0 1
1922 0 1 0
1923 0 0 1
1924 0 0 1
1925 0 0 1
1984 0 1 0
1985 0 0 1
1986 0 0 1
1987 0 0 1
2046 0 1 0
2047 0 0 1
2048 0 0 1
2049 0 0 1
2108 0 1 0
2109 0 0 1
2110 0 0 1
2111 0 0 1
2170 0 1 0
2171 0 0 1
2172 0 0 1
2173 0 0 1
2232 0 1 0
2233 0 0 1
2234 0 0 1
2235 0 0 1
2294 0 1 0
2295 0 0 1
2296 0 0 1
2297 0 0 1
2356 0 1 0
2357 0 0 1
2358 0 0 1
2359 0 0 1
2418 0 1 0
2419 0 0 1
2420 0 0 1
2421 0 0 1
2480 0 1 0
2481 0 0 1
2482 0 0 1
2483 0 0 1
2542 0 1 0
2543 0 0 1
2544 0 0 1
2545 0 0 1
