-0.0001608	-0.083313
0.0073972	3.5056
0.013584	6.134
0.020742	9.0455
0.027625	11.758
0.023851	9.1482
0.017883	6.2018
0.011248	3.4038
0.0030741	-0.0026245
-0.0039735	-3.0312
-0.011307	-5.9066
-0.019348	-8.9987
-0.027714	-11.769
-0.028094	-11.973
-0.028397	-11.998
-0.024107	-8.9554
-0.017485	-6.0442
-0.0099448	-2.9285
-0.0020814	0.000061035
0.0056749	2.9624
0.013287	5.8552
0.020517	8.9456
0.027687	11.992
0.028058	11.983
0.023545	8.9677
0.017223	5.9349
0.010244	3.0183
0.0025264	0.018738
-0.0053611	-3.0487
-0.013299	-5.9514
-0.021061	-8.9895
-0.028172	-11.857
-0.023455	-8.991
-0.016955	-5.7908
-0.0098939	-3.0102
-0.0013961	-0.021362
0.0064607	3.0562
0.013868	5.8738
0.014088	5.9629
0.01414	5.923
0.014195	5.9198
0.01409	5.8935
0.014238	5.9682
0.014248	5.9085
0.014076	5.8632
0.021648	8.988
0.028119	11.936
0.023334	8.8513
0.017299	5.8962
0.0099748	3.0156
0.0019804	-0.094299
-0.0062965	-3.0685
-0.013991	-5.9734
-0.02175	-8.9637
-0.028845	-11.945
-0.024063	-8.9814
-0.017528	-5.9022
-0.012307	-3.7155
-0.0099116	-3.0111
-0.0011873	0.001709
0.01394	5.7738
0.027254	11.403
0.041259	16.905
0.061853	22.654
0.052734	16.677
0.040416	11.247
0.02522	5.6179
0.0083976	-0.16553
-0.0087229	-5.681
-0.024819	-11.424
-0.042826	-16.806
-0.068009	-22.513
-0.059228	-16.712
-0.045481	-11.206
-0.027799	-5.5444
-0.0067024	0.065613
0.012784	5.6013
0.030729	11.35
0.046933	17.039
0.063296	22.684
0.052854	16.52
0.039681	11.002
0.023878	5.5106
0.0050855	-0.17834
-0.01702	-5.9206
-0.035938	-11.378
-0.05403	-16.843
-0.073151	-22.526
-0.062429	-16.908
-0.047883	-11.278
-0.029113	-5.6927
-0.0063234	0.06311
0.014855	5.7162
0.032677	11.242
0.048998	16.903
0.064722	22.453
0.05452	16.73
0.041299	11.307
0.024278	5.5443
0.0035926	-0.39392
-0.018563	-5.9779
-0.038419	-11.267
-0.057335	-16.975
-0.07585	-23.076
-0.063584	-16.577
-0.048828	-11.276
-0.029084	-5.4841
-0.0056006	0.1181
0.033688	11.279
0.065434	22.363
0.10748	33.165
0.11235	33.848
0.17287	45.125
0.15532	33.85
0.12159	22.416
0.083887	11.193
0.036264	-0.21466
-0.015597	-11.318
-0.059263	-22.575
-0.11651	-33.906
-0.19025	-45.318
-0.16416	-33.499
-0.12556	-22.497
-0.079261	-11.259
-0.020765	-0.52679
-0.016506	0.0012207
0.050337	12.245
0.050711	12.252
0.095235	22.596
0.13896	33.897
0.184	45.292
0.15525	32.984
0.12324	22.42
0.082051	11.265
0.026501	-0.39508
-0.036858	-11.488
-0.093104	-22.589
-0.14475	-33.716
-0.2003	-45.755
-0.16852	-33.672
-0.12922	-22.459
-0.078824	-11.115
-0.011132	0.058716
0.053171	11.429
0.10227	22.639
0.14601	33.95
0.18723	45.117
0.15957	33.629
0.080684	10.886
-0.044311	-11.873
-0.099967	-22.488
-0.15304	-33.707
-0.20382	-45.196
-0.17147	-33.881
-0.17128	-33.729
-0.12929	-22.424
-0.076598	-11.085
-0.0068247	0.11615
-0.0067212	0.20313
0.039305	7.8093
0.073325	14.853
0.11709	25.911
0.14945	34.456
0.18634	44.408
0.1868	44.348
0.22625	52.618
0.26353	59.035
0.30235	65.348
0.26407	49.941
0.2259	37.701
0.14842	18.277
0.074624	3.2255
0.00052844	-8.5704
-0.075783	-22.237
-0.14932	-37.745
-0.22577	-52.348
-0.301	-61.691
-0.22641	-37.798
-0.15012	-20.199
-0.075124	-7.148
-0.00028476	2.7871
0.075319	14.821
0.075263	14.793
0.15238	30.819
0.22719	47.51
0.22758	47.488
0.30318	62.983
0.22435	36.474
0.14998	18.273
0.074248	3.7012
0.00026746	-7.4187
-0.077612	-18.837
-0.1489	-31.866
-0.22379	-46.197
-0.30459	-61.051
-0.22201	-36.029
-0.15201	-20.55
-0.075568	-8.0157
0.00049038	1.9865
0.076745	13.745
0.14992	28.449
0.22795	46.327
0.22775	46.196
0.30484	61.735
0.21999	34.368
0.14995	17.598
0.071416	3.1989
-0.0011163	-7.3018
-0.078925	-19.063
-0.15223	-31.339
-0.22515	-45.762
-0.30385	-60.135
-0.22602	-37.44
-0.22625	-37.531
-0.14896	-20.54
-0.069702	-7.7143
0.0010572	1.5461
0.11551	20.441
0.22479	44.32
0.34109	70.254
0.45334	83.499
0.33651	43.278
0.223	17.72
0.11176	-0.79883
-0.0027737	-16.749
-0.11641	-20.639
-0.11612	-20.532
-0.22796	-41.803
-0.22716	-41.467
-0.34048	-64.604
-0.44958	-79.127
-0.33729	-49.983
-0.22136	-25.84
-0.22115	-25.976
-0.10555	-7.8029
-0.10536	-7.8203
0.00077978	4.906
0.11613	21.005
0.22314	42.099
0.34036	68.327
0.45181	90.088
0.28893	46.352
0.22263	30.658
0.11245	10.456
0.00033003	-3.7946
0.00027174	-3.839
-0.11863	-18.399
-0.22793	-36.315
-0.3422	-57.26
-0.34228	-57.167
-0.45284	-77.69
-0.33248	-48.178
-0.22443	-26.95
-0.11018	-9.4752
0.0023022	3.4387
0.0024824	3.4006
0.1159	18.615
0.22372	38.658
0.33545	62.368
0.45159	88.137
0.22336	30.426
0.10918	10.103
-0.0002042	-3.446
-0.12109	-17.587
-0.22626	-34.234
-0.22617	-34.21
-0.33763	-54.588
-0.45274	-75.925
-0.33655	-47.923
-0.22831	-27.139
-0.11067	-9.6259
0.00038838	2.8496
0.073983	11.638
0.14754	23.618
0.22876	39.107
0.22898	39.07
0.30184	54.853
0.37917	71.965
0.37946	71.914
0.45057	87.695
0.52828	100.53
0.59709	107.49
0.59817	107.31
0.60031	107.51
0.60074	107.28
0.6014	107.05
0.60169	107.01
0.60205	106.81
0.60322	106.24
0.52324	82.791
0.45458	65.196
0.37667	47.498
0.29899	31.581
0.20565	15.002
0.15421	7.3615
0.073619	-2.1367
-0.0040495	-9.4354
-0.15259	-25.062
-0.23293	-36.953
-0.31154	-50.257
-0.3729	-61.22
-0.3721	-60.909
-0.45209	-76.333
-0.52619	-86.627
-0.59893	-93.157
-0.52309	-72.803
-0.44649	-55.697
-0.37146	-40.981
-0.2923	-27.825
-0.22164	-17.105
-0.14621	-8.2435
0.0078187	5.4601
0.074689	12.945
0.14955	22.464
0.21782	32.343
0.30117	47.135
0.30125	46.949
0.3762	61.035
0.45092	75.835
0.5279	90.512
0.61042	104.28
0.61072	104.14
0.49747	73.159
0.45089	62.439
0.37364	45.523
0.29805	31.044
0.29823	31.035
