0.00010484	0.4472
0.0033349	3.5557
0.0083887	7.612
0.013479	11.186
0.019506	15.211
0.016287	11.042
0.012383	7.2407
0.0083483	3.7308
0.0032177	-0.56012
-0.00082676	-3.9361
-0.0056913	-7.8451
-0.010634	-11.257
-0.016679	-14.941
-0.014985	-12.156
-0.013982	-11.079
-0.010279	-7.6121
-0.0052771	-3.6959
-0.00041032	0.04425
0.0041778	3.6888
0.0089701	7.6302
0.013653	11.187
0.01889	15.018
0.015779	10.999
0.011702	7.4748
0.0072187	3.6139
0.0023732	-0.42279
-0.0022626	-3.8527
-0.0066872	-7.3031
-0.0072012	-7.6936
-0.012279	-11.371
-0.017217	-15.055
-0.014598	-11.339
-0.0098407	-7.3988
-0.0051797	-3.5878
-0.00032344	-0.053162
0.005106	4.2165
0.0096263	7.7941
0.014276	11.437
0.019049	14.936
0.015607	10.829
0.011589	7.4283
0.0066535	3.3382
0.002365	-0.28339
-0.0026773	-3.9149
-0.0026878	-3.9797
-0.007632	-7.4978
-0.01288	-11.54
-0.017498	-15.047
-0.014192	-10.976
-0.0099756	-7.5349
-0.0051531	-3.6642
-0.0051387	-3.5587
0.00015701	0.36859
0.0095364	7.5937
0.019093	14.933
0.031389	23.282
0.044341	29.867
0.044528	29.912
0.038098	22.203
0.028445	14.768
0.017713	7.5514
0.0051673	-0.89734
-0.0047408	-7.8232
-0.016056	-15.43
-0.028596	-23.188
-0.041841	-30.101
-0.034571	-21.965
-0.02563	-14.935
-0.0021578	0.18359
0.0092948	7.5643
0.021664	15.227
0.033311	22.699
0.045209	30.248
0.033006	18.589
0.026996	14.284
0.015933	7.338
0.0034141	-0.5564
-0.0080255	-7.5255
-0.020483	-15.107
-0.031774	-22.527
-0.043494	-30.084
-0.03651	-22.399
-0.026364	-14.853
-0.01444	-7.241
-0.014275	-7.2921
-0.0015282	0.57074
0.010826	8.1023
0.022661	15.073
0.03499	22.852
0.045793	30.127
0.045934	29.949
0.03867	22.376
0.0274	14.339
0.026594	13.751
0.025729	13.163
0.02528	12.97
0.02451	12.453
0.023288	11.761
0.023008	11.558
0.022807	11.501
0.022811	11.508
0.022767	11.461
