0.011117	10.026
0.01883	15.842
0.025487	19.995
0.0041956	-0.22943
-0.017468	-16.009
-0.023907	-20.134
-0.0021548	-0.17834
0.0034017	3.609
0.014221	11.252
0.025835	19.999
0.012401	5.926
0.0029169	-0.78085
-0.0099185	-9.4916
-0.02409	-19.855
-0.011338	-6.6812
0.0014572	2.1553
0.017881	13.544
0.025481	17.812
-0.0019644	-3.7245
-0.012642	-11.042
-0.024202	-18.819
-0.010946	-6.4286
-0.0017645	-0.19739
0.0050388	4.2021
0.014934	11.266
0.026387	20.2
0.041101	30.706
0.054884	38.58
0.046459	28.935
0.033324	17.439
0.016611	5.644
-0.0062953	-8.1879
-0.012573	-12.254
-0.024989	-21.25
-0.036916	-29.923
-0.052028	-39.189
-0.032152	-19.283
-0.021431	-11.532
0.0051266	4.4693
0.0076214	5.9291
0.010039	7.297
0.033527	22.912
0.046913	33.196
0.055983	39.872
0.033606	17.621
0.019943	8.1654
0.0038884	-1.3401
-0.013154	-11.072
-0.040634	-30.491
-0.053265	-40.17
-0.028608	-16.071
-0.000070074	1.5254
0.0079981	5.903
0.023649	15.522
0.044792	31.129
0.05606	39.956
0.043518	25.594
0.027126	12.917
0.00052078	-2.7785
-0.027378	-19.883
-0.049735	-34.133
-0.032567	-19.059
-0.0017994	0.15967
0.0010087	1.6353
0.038767	25.722
0.057381	41.042
0.088495	61.589
0.12637	79.416
0.11991	69.862
0.11892	68.658
0.091329	44.476
0.036476	8.915
-0.0042054	-10.559
-0.0068751	-11.905
-0.0092202	-13.238
-0.030871	-25.68
-0.051876	-40.374
-0.0818	-59.544
-0.12545	-78.972
-0.11738	-69.905
-0.11254	-64.008
-0.069554	-31.136
-0.0010571	3.7592
0.051676	28.625
0.088356	50.934
0.10392	61.484
0.12974	74.118
0.075459	32.227
0.03379	8.7763
-0.010642	-9.8573
-0.013267	-11
-0.036224	-21.928
-0.078088	-46.805
-0.09861	-60.227
-0.13019	-79.96
-0.086757	-42.867
-0.032786	-10.927
-0.004892	0.32318
-0.0012465	1.9533
0.0041713	4.3061
0.0074176	5.5856
0.011017	7.0586
0.056153	28.831
0.07831	42.051
0.10618	60.52
0.12282	72.068
0.13596	78.448
0.09586	45.001
-0.002216	-5.5787
-0.053874	-30.312
-0.086937	-50.689
-0.10245	-61.088
-0.13194	-79.983
-0.080344	-37.997
-0.041663	-15.112
-0.0048705	0.3089
0.0028509	3.3142
0.050212	24.67
0.088407	47.079
0.10388	57.099
0.14034	82.069
0.17748	101.33
0.20041	107.11
0.1796	89.835
0.16709	80.934
0.12947	55.17
0.080705	26.069
0.04649	9.7354
-0.0057295	-10.111
-0.064713	-38.163
-0.095342	-56.945
-0.16526	-97.646
-0.19653	-109.95
-0.17606	-90.976
-0.17159	-85.265
-0.04983	-12.607
