Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39
1.89,3.1153,8.8341,6.1389,8.5702,12.274,5.999,23.217,5.4813,9.181,16.985,10.011,22.237,19.927,15.88,26.489,19.439,44.125,5.9509,8.3851,18.495,9.6897,5.3882,26.863,47.727,8.1179,20.276,15.333,29.669,27.112,36.047,19.17,3.8335,4.984,7.9082,20.202,4.9346,9.2583,4.3411,4.9056
1.9,3.1068,8.9361,6.1955,8.6344,12.546,5.9809,23.417,5.4936,8.983,17.122,9.7513,22.219,20.421,15.806,26.609,19.363,44.429,5.9576,8.4942,18.355,9.6092,5.4572,27.473,47.812,8.1279,20.423,15.442,30.159,27.299,36.89,19.526,3.7626,5.0201,7.9135,20.423,4.9302,9.2652,4.3231,4.9402
1.91,3.0996,9.0315,6.2527,8.6971,12.818,5.9599,23.611,5.4928,8.7977,17.26,9.4716,22.197,20.913,15.728,26.708,19.281,44.693,5.9568,8.6003,18.216,9.494,5.5232,28.02,47.864,8.1408,20.57,15.544,30.807,27.458,37.922,19.895,3.6887,5.0475,7.9096,20.622,4.9207,9.2842,4.293,5.0807
1.92,3.0903,9.121,6.3103,8.7583,13.091,5.9349,23.8,5.4808,8.6267,17.4,9.4122,22.172,21.402,15.645,26.788,19.192,44.917,5.948,8.7035,18.077,9.3467,5.5861,28.506,47.884,8.1574,20.715,15.639,31.578,27.591,38.934,20.281,3.6153,5.0594,7.8963,20.967,4.9069,9.3151,4.2527,5.2129
1.93,3.079,9.2039,6.3684,8.8177,13.363,5.9065,23.984,5.4592,8.4712,17.542,9.4147,22.148,21.888,15.558,26.848,19.097,45.1,5.932,8.8031,17.937,9.1696,5.646,28.932,47.869,8.1788,20.859,15.728,32.341,27.7,39.924,20.691,3.5653,5.0535,7.8731,21.484,4.8895,9.3578,4.2036,5.3316
1.94,3.0691,9.2799,6.4268,8.8749,13.634,5.9501,24.164,5.4301,8.3321,17.684,9.4021,22.123,22.371,15.468,26.89,18.995,45.244,5.9084,8.8998,17.798,8.9648,5.7029,29.302,47.818,8.2061,21.003,15.812,33.09,27.783,40.893,21.124,3.6172,5.0299,7.8395,21.992,4.87,9.4123,4.1474,5.4377
1.95,3.0588,9.3497,6.4855,8.9303,13.905,6.0336,24.338,5.3964,8.2104,17.826,9.3735,22.094,22.85,15.379,26.915,18.887,45.351,5.8776,8.993,17.655,8.7362,5.7569,29.616,47.737,8.2397,21.146,15.893,33.825,27.843,41.842,21.589,3.661,4.99,7.7951,22.488,4.8567,9.4787,4.086,5.5314
1.96,3.0504,9.4124,6.5445,8.9837,14.175,6.1546,24.507,5.3611,8.1066,17.969,9.3869,22.063,23.325,15.299,26.924,18.804,45.424,5.8406,9.0835,17.512,8.4873,5.8085,29.877,47.622,8.2803,21.289,15.972,34.545,27.879,42.77,22.085,3.6989,4.9343,7.7394,22.971,4.8711,9.5572,4.021,5.6112
1.97,3.0423,9.4677,6.6036,9.0348,14.443,6.3172,24.671,5.3271,8.0211,18.111,9.4724,22.035,23.797,15.215,26.918,18.747,45.456,5.7979,9.1707,17.364,8.5355,5.8575,30.086,47.474,8.329,21.432,16.054,35.256,27.892,43.683,22.613,3.7312,4.8623,7.6723,23.445,4.8741,9.6466,3.9535,5.6762
1.98,3.0343,9.5158,6.663,9.0835,14.709,6.4672,24.828,5.2982,7.9542,18.253,9.5555,22.004,24.265,15.128,26.896,18.69,45.447,5.7502,9.2544,17.214,8.7179,5.9042,30.246,47.297,8.386,21.574,16.141,35.951,27.883,44.576,23.18,3.7579,4.7761,7.5937,23.908,4.8669,9.7464,3.9223,5.7253
1.99,3.0245,9.5574,6.7227,9.1307,14.974,6.6046,24.982,5.2776,7.9086,18.394,9.6318,21.969,24.727,15.038,26.861,18.626,45.397,5.6985,9.333,17.058,8.8797,5.9489,30.359,47.091,8.4517,21.717,16.237,36.63,27.852,45.45,23.782,3.7798,4.6779,7.5049,24.361,4.8512,9.8677,3.8865,5.757
2,3.0129,9.5918,6.7826,9.3736,15.236,6.7283,25.13,5.2689,7.8824,18.65,9.7006,21.934,25.184,14.945,26.813,18.559,45.312,5.6432,9.4059,17.024,9.0204,5.9918,30.43,46.858,8.5264,21.86,16.342,37.295,27.802,46.307,24.418,3.7955,4.5672,7.4057,24.805,4.8281,10.013,3.8476,5.77
2.01,2.9998,9.6194,6.8429,9.6516,15.497,6.8379,25.273,5.2752,7.8745,18.903,9.7603,21.9,25.636,14.849,26.754,18.49,45.194,5.5852,9.4717,17.161,9.1396,6.0333,30.462,46.599,8.6102,22.002,16.452,37.944,27.735,47.147,25.091,3.8052,4.4898,7.2967,25.24,4.7992,10.167,3.8484,5.7627
2.02,2.9887,9.6412,6.9035,9.9257,15.754,6.9337,25.411,5.2996,7.8844,19.154,9.8096,21.862,26.081,14.75,26.686,18.415,45.038,5.5252,9.5291,17.301,9.2376,6.0735,30.456,46.317,8.7031,22.145,16.567,38.577,27.648,47.977,25.799,3.8091,4.5333,7.1797,25.669,4.7659,10.329,3.8502,5.7343
2.03,2.976,9.656,6.9645,10.196,16.009,7.0157,25.544,5.3445,7.9116,19.404,9.8491,21.822,26.52,14.648,26.608,18.343,44.846,5.4637,9.5778,17.443,9.3146,6.1124,30.418,46.01,8.8048,22.449,16.684,39.196,27.543,48.794,26.536,3.8062,4.5804,7.056,26.089,4.7295,10.498,3.8407,5.8099
2.04,2.9742,9.6642,7.0262,10.462,16.262,7.0845,25.671,5.4119,7.957,19.652,9.8775,21.784,26.951,14.543,26.523,18.265,44.621,5.4009,9.6162,17.586,9.3704,6.1501,30.352,45.683,8.9151,22.808,16.805,39.804,27.42,49.596,27.302,3.7978,4.6311,6.9263,26.501,4.7088,10.673,3.8671,5.8823
2.05,2.9732,9.6659,7.0883,10.724,16.511,7.1416,25.794,5.5026,8.0196,19.898,9.8955,21.744,27.375,14.445,26.43,18.186,44.368,5.3367,9.645,17.73,9.4043,6.1869,30.259,45.335,9.0334,23.166,16.929,40.397,27.283,50.382,28.093,3.7825,4.6851,6.7936,26.907,4.7627,10.852,3.8792,5.9373
2.06,2.9734,9.6606,7.151,10.982,16.758,7.1881,25.913,5.6169,8.0969,20.143,9.9033,21.701,27.791,14.349,26.336,18.107,44.081,5.2698,9.663,17.874,9.4169,6.2232,30.146,44.966,9.1595,23.522,17.058,40.977,27.136,51.153,28.906,3.7616,4.7407,6.6581,27.305,4.8111,11.035,3.8713,5.9741
2.07,2.971,9.6485,7.2142,11.236,17.002,7.2267,26.025,5.7542,8.188,20.387,9.9003,21.656,28.198,14.25,26.235,18.024,43.76,5.1998,9.6697,18.015,9.4072,6.259,30.012,44.579,9.2922,23.875,17.188,41.544,26.973,51.912,29.735,3.7347,4.8408,6.5231,27.696,4.8545,11.22,3.8448,5.9926
2.08,2.9701,9.6306,7.2781,11.485,17.242,7.2593,26.133,5.9131,8.2917,20.63,9.8882,21.614,28.597,14.149,26.129,17.943,43.405,5.1259,9.7709,18.157,9.3753,6.3166,29.862,44.17,9.4313,24.249,17.321,42.098,26.799,52.653,30.577,3.7026,5.0159,6.3887,28.08,4.8944,11.406,3.837,5.9931
2.09,2.9693,9.6061,7.3427,11.73,17.479,7.3605,26.235,6.1295,8.407,20.875,9.8664,21.569,28.987,14.045,26.017,17.861,43.396,5.0483,9.902,18.294,9.323,6.3552,29.698,43.744,9.5758,24.716,17.453,42.639,26.622,53.376,31.425,3.6666,5.1838,6.2571,28.456,4.9323,11.592,3.8353,5.9774
2.1,2.9703,9.575,7.4084,11.97,17.712,7.4834,26.332,6.3551,8.5328,21.12,9.8367,21.52,29.368,13.938,25.901,17.776,43.383,4.9673,10.034,18.428,9.2496,6.3704,29.522,43.294,9.7245,25.172,17.584,43.168,26.433,54.082,32.28,3.6278,5.3418,6.1297,28.825,4.97,11.777,3.8326,5.9473
2.11,2.9707,9.538,7.4746,12.207,17.942,7.5945,26.425,6.5785,8.6694,21.366,9.7995,21.472,29.74,13.829,25.78,17.695,43.345,4.883,10.168,18.557,9.1562,6.4008,29.338,42.825,9.8771,25.614,17.714,43.685,26.238,54.771,33.13,3.5877,5.4877,6.213,29.188,5.0095,11.961,3.8294,5.9044
2.12,2.9714,9.4948,7.5413,12.438,18.168,7.6938,26.512,6.7986,8.8138,21.615,9.7564,21.425,30.103,13.718,25.659,17.613,43.282,4.7956,10.303,18.682,9.0442,6.4361,29.145,42.331,10.032,26.045,17.842,44.19,26.041,55.444,33.971,3.5481,5.6194,6.3771,29.543,5.0532,12.141,3.8261,5.8539
2.13,2.9708,9.4451,7.6078,12.664,18.391,7.7801,26.594,7.0141,8.965,21.869,9.7097,21.375,30.457,13.604,25.535,17.529,43.194,4.7055,10.44,18.801,9.1553,6.471,28.945,41.814,10.189,26.463,17.967,44.681,25.834,56.102,34.802,3.5101,5.7349,6.5167,29.892,5.1016,12.319,3.8738,5.7986
2.14,2.9673,9.3893,7.6741,12.886,18.609,7.8532,26.67,7.2243,9.1217,22.125,9.6645,21.323,30.802,13.487,25.407,17.449,43.082,4.6905,10.578,18.913,9.3655,6.5055,28.741,41.27,10.347,26.87,18.089,45.159,25.632,56.753,35.61,3.4737,5.8335,6.6314,30.233,5.1539,12.492,4.0037,5.7432
2.15,2.9612,9.3282,7.7399,13.103,18.823,7.9131,26.742,7.4357,9.2828,22.383,9.6308,21.272,31.137,13.368,25.277,17.368,42.944,4.6936,10.717,19.019,9.8286,6.5397,28.532,40.701,10.505,27.264,18.209,45.625,25.423,57.393,36.399,3.4404,5.9168,6.7223,30.568,5.2092,12.661,4.1228,5.6922
2.16,2.953,9.2613,7.8051,13.315,19.033,7.96,26.809,7.6827,9.4472,22.641,9.6043,21.22,31.463,13.256,25.143,17.287,42.782,4.6955,10.858,19.116,10.286,6.5735,28.32,40.103,10.662,27.648,18.325,46.079,25.218,58.019,37.158,3.4093,5.9852,6.7907,30.896,5.2656,12.825,4.2297,5.6499
2.17,2.9464,9.189,7.8698,13.521,19.239,7.9943,26.87,7.9308,9.6139,22.899,9.5752,21.166,31.78,13.143,25.008,17.21,42.596,4.6966,11.001,19.207,10.736,6.6073,28.104,39.476,10.817,28.019,18.439,46.643,25.012,58.63,37.882,3.3803,6.0408,6.8379,31.219,5.3204,12.984,4.3242,5.6196
2.18,2.9374,9.112,7.9339,13.723,19.44,8.0172,26.927,8.1784,9.7817,23.154,9.5399,21.109,32.088,13.028,24.871,17.131,42.385,4.6968,11.146,19.289,11.178,6.6409,27.887,38.822,10.969,28.38,18.55,47.232,24.809,59.226,38.688,3.3525,6.0867,6.8645,31.535,5.3724,13.137,4.4069,5.6035
2.19,2.9262,9.0298,7.9971,13.919,19.637,8.029,26.977,8.4242,9.9502,23.407,9.4963,21.056,32.386,12.91,24.73,17.054,42.155,4.6959,11.293,19.364,11.609,6.6744,27.665,38.138,11.119,28.728,18.659,47.797,24.61,59.805,39.553,3.3245,6.1262,6.8714,31.846,5.4198,13.284,4.4786,5.6028
2.2,2.9131,8.9436,8.0593,14.11,19.829,8.0305,27.023,8.6668,10.119,23.657,9.444,21,32.676,12.789,24.585,16.978,41.903,4.6943,11.441,19.429,12.029,6.7086,27.44,37.427,11.264,29.064,18.766,48.337,24.414,60.368,40.378,3.2953,6.1623,6.8599,32.148,5.4623,13.425,4.5408,5.6187
2.21,2.898,8.8526,8.1209,14.295,20.016,8.0223,27.064,8.9056,10.287,23.902,9.3828,20.942,32.958,12.666,24.435,16.901,41.625,4.6918,11.591,19.487,12.437,6.7429,27.211,36.69,11.405,29.389,18.87,48.863,24.224,60.914,41.159,3.2631,6.1977,6.8314,32.444,5.4985,13.56,4.6155,5.732
2.22,2.8812,8.7664,8.1814,14.473,20.199,8.0053,27.099,9.1392,10.453,24.141,9.313,20.883,33.231,12.646,24.282,16.827,41.324,4.6881,11.743,19.535,12.829,6.8408,26.978,35.93,11.54,29.701,18.972,49.37,24.037,61.441,41.891,3.2275,6.2342,6.7885,32.732,5.5275,13.688,4.6887,5.8844
2.23,2.8628,8.8295,8.2409,14.645,20.377,8.033,27.128,9.3673,10.615,24.378,9.2348,20.826,33.496,12.705,24.123,16.752,40.998,4.684,11.897,19.577,13.205,7.0064,26.739,35.554,11.67,30,19.071,49.854,23.857,61.951,42.57,3.1865,6.2728,6.7333,33.013,5.5857,13.81,4.7554,6.0289
2.24,2.843,8.8913,8.2996,14.81,20.551,8.0643,27.151,9.589,10.773,24.608,9.1487,20.766,33.753,12.768,23.961,16.679,40.659,4.6787,12.053,19.609,13.566,7.1722,26.495,35.184,11.794,30.287,19.167,50.315,23.683,62.49,43.191,3.2472,6.3137,6.6684,33.285,5.7273,13.927,4.8157,6.1652
2.25,2.822,8.9515,8.357,14.968,20.719,8.0868,27.17,9.8042,10.927,24.833,9.0552,20.705,34.001,12.833,23.795,16.605,40.296,4.6727,12.21,19.635,13.939,7.3396,26.243,34.784,11.912,30.56,19.258,50.759,23.515,63.128,43.754,3.3143,6.356,6.5964,33.549,5.8487,14.037,4.869,6.293
2.26,2.7997,9.0099,8.4137,15.119,20.883,8.1006,27.183,10.013,11.078,25.051,8.9545,20.644,34.24,12.897,23.648,16.533,39.908,4.6657,12.369,19.653,14.311,7.5083,25.984,34.354,12.023,30.82,19.346,51.18,23.354,63.737,44.253,3.3842,6.3966,6.5193,33.804,5.9483,14.142,4.9149,6.4121
2.27,2.779,9.0674,8.4692,15.264,21.042,8.1064,27.19,10.214,11.225,25.265,8.8471,20.584,34.472,12.96,23.599,16.462,39.509,4.6577,12.531,19.664,14.674,7.6773,25.718,33.901,12.127,31.068,19.429,51.575,23.199,64.321,44.682,3.4553,6.4341,6.5488,34.049,6.0249,14.241,4.9521,6.5223
2.28,2.7579,9.123,8.5236,15.401,21.196,8.1049,27.191,10.409,11.365,25.473,8.7335,20.521,34.697,13.022,23.548,16.39,39.088,4.6492,12.693,19.668,15.029,7.8451,25.442,33.423,12.223,31.301,19.506,51.947,23.051,64.885,45.039,3.5264,6.4636,6.5664,34.285,6.0784,14.335,4.9796,6.6239
2.29,2.7462,9.1772,8.5772,15.531,21.345,8.0961,27.188,10.597,11.499,25.675,8.6145,20.458,34.914,13.083,23.495,16.32,38.644,4.6395,12.857,19.666,15.381,8.0099,25.157,32.923,12.313,31.522,19.578,52.294,22.91,65.422,45.323,3.5963,6.4833,6.5623,34.51,6.1086,14.424,4.997,6.7168
2.3,2.7543,9.2302,8.6298,15.654,21.49,8.0804,27.179,10.78,11.625,25.87,8.4906,20.396,35.123,13.143,23.436,16.249,38.194,4.6532,13.023,19.659,15.733,8.1709,24.861,32.407,12.395,31.73,19.644,52.621,22.777,65.932,45.534,3.6637,6.4891,6.5382,34.727,6.1168,14.508,5.0038,6.8016
2.31,2.7548,9.2812,8.6817,15.769,21.629,8.0582,27.165,10.956,11.748,26.093,8.3621,20.333,35.325,13.202,23.372,16.181,37.721,4.6667,13.189,19.645,16.077,8.3275,24.553,31.876,12.47,31.926,19.703,52.931,22.65,66.415,45.665,3.7277,6.4793,6.4956,34.933,6.1548,14.588,5.0002,6.8785
2.32,2.7484,9.3313,8.7332,15.878,21.763,8.0303,27.146,11.127,11.864,26.601,8.2307,20.267,35.521,13.261,23.305,16.114,37.237,4.6805,13.357,19.629,16.408,8.4788,24.232,31.337,12.538,32.109,19.757,53.218,22.53,66.883,45.713,3.7887,6.453,6.4364,35.13,6.2331,14.664,4.9869,6.9482
2.33,2.7391,9.3797,8.7845,15.979,21.893,8.0299,27.122,11.294,11.971,27.095,8.0961,20.205,35.709,13.318,23.236,16.044,36.739,4.6942,13.537,19.607,16.726,8.6253,23.898,30.792,12.599,32.282,19.803,53.485,22.418,67.325,45.68,3.8457,6.4104,6.3622,35.315,6.3059,14.735,4.9656,7.0111
2.34,2.7245,9.4266,8.8721,16.074,22.018,8.0244,27.095,11.457,12.07,27.575,8.0759,20.14,35.975,13.377,23.162,15.98,36.226,4.7078,13.757,19.581,17.029,8.7661,23.55,30.247,12.653,32.444,19.844,53.73,22.309,67.742,45.567,3.8978,6.3525,6.274,35.491,6.3728,14.803,4.9382,7.0678
2.35,2.705,9.4722,8.9632,16.163,22.138,8.014,27.063,11.618,12.163,28.04,8.1006,20.074,36.595,13.439,23.083,15.914,35.707,4.7213,13.956,19.553,17.317,8.9014,23.188,29.707,12.7,32.595,19.877,53.956,22.21,68.135,45.369,3.945,6.2786,6.1728,35.656,6.4332,14.867,4.9073,7.1187
2.36,2.6812,9.5159,9.0548,16.248,22.254,7.9989,27.027,11.777,12.25,28.491,8.1251,20.011,37.204,13.5,22.999,15.849,35.172,4.7351,14.133,19.521,17.616,9.0309,22.813,29.177,12.742,32.736,19.904,54.167,22.115,68.503,45.833,3.9879,6.1881,6.0603,35.811,6.4868,14.927,4.8758,7.1643
2.37,2.6559,9.5589,9.1473,16.329,22.365,7.9796,26.987,11.934,12.327,28.928,8.1494,19.946,37.802,13.56,22.913,15.787,34.635,4.7487,14.288,19.488,17.983,9.1543,22.754,28.661,12.778,32.865,19.924,54.356,22.026,68.855,46.429,4.0258,6.1447,5.9545,35.957,6.5333,14.985,4.8466,7.2056
2.38,2.6283,9.5999,9.2405,16.407,22.472,7.9563,26.944,12.092,12.396,29.352,8.1734,19.879,38.389,13.618,22.823,15.724,34.083,4.7621,14.42,19.452,18.344,9.272,23.004,28.163,12.808,32.984,19.937,54.525,21.942,69.183,47.006,4.0579,6.1437,5.9398,36.09,6.573,15.038,4.8226,7.2429
2.39,2.5984,9.6398,9.3345,16.483,22.574,7.929,26.896,12.251,12.461,29.764,8.1971,19.816,38.964,13.676,22.727,15.662,33.678,4.7756,14.562,19.415,18.699,9.3837,23.252,27.688,12.833,33.094,19.944,54.673,21.861,69.487,47.553,4.0829,6.1635,5.9447,36.214,6.6057,15.09,4.806,7.2776
2.4,2.567,9.6781,9.429,16.557,22.673,7.8979,26.844,12.412,12.516,30.164,8.2207,19.75,39.528,13.731,22.625,15.603,33.426,4.7892,14.738,19.377,19.049,9.4898,23.497,27.24,12.854,33.193,19.944,54.802,21.786,69.768,48.071,4.0993,6.1747,5.944,36.325,6.6322,15.138,4.7988,7.3102
2.41,2.5359,9.7148,9.5231,16.63,22.767,7.8633,26.787,12.576,12.563,30.555,8.2439,19.684,40.081,13.786,22.519,15.544,33.17,4.8026,14.914,19.338,19.394,9.5909,23.739,26.82,12.872,33.283,19.939,54.914,21.714,70.026,48.566,4.1067,6.1759,5.9379,36.424,6.653,15.184,4.8014,7.3424
2.42,2.5047,9.7504,9.6168,16.701,22.857,7.8254,26.727,12.744,12.605,30.936,8.2669,19.62,40.622,13.839,22.41,15.485,32.914,4.8158,15.091,19.299,19.735,9.6874,23.975,26.434,12.887,33.366,19.929,55.016,21.643,70.269,49.029,4.1114,6.167,5.9273,36.51,6.6692,15.229,4.8139,7.3767
2.43,2.4737,9.7841,9.7099,16.771,22.945,7.7843,26.663,12.917,12.639,31.308,8.2897,19.554,41.152,13.89,22.3,15.43,32.657,4.8292,15.269,19.259,20.07,9.7803,24.206,26.082,12.9,33.442,19.912,55.1,21.577,70.492,49.464,4.1436,6.1486,5.9123,36.583,6.6838,15.271,4.8353,7.4195
2.44,2.4526,9.8166,9.8022,16.84,23.029,7.7402,26.595,13.096,12.664,31.671,8.3122,19.486,41.671,13.94,22.357,15.375,32.397,4.8425,15.448,19.219,20.399,9.8704,24.43,25.765,12.911,33.513,19.89,55.168,21.512,70.693,49.873,4.1667,6.1224,5.8933,36.644,6.7002,15.311,4.8635,7.4733
2.45,2.4762,9.8473,9.8934,16.907,23.11,7.6933,26.523,13.282,12.685,32.026,8.3344,19.421,42.179,13.989,22.414,15.319,32.134,4.8556,15.628,19.18,20.719,9.9592,24.646,25.484,12.922,33.58,19.864,55.22,21.446,70.874,50.247,4.182,6.0906,5.8704,36.692,6.7171,15.35,4.8962,7.532
2.46,2.4978,9.8765,9.984,16.972,23.19,7.6465,26.449,13.476,12.698,32.372,8.3564,19.355,42.675,14.036,22.522,15.267,31.874,4.8686,15.81,19.141,21.031,10.049,24.853,25.239,12.934,33.641,19.833,55.262,21.384,71.035,50.594,4.1898,6.0574,5.8439,36.727,6.7319,15.388,4.9306,7.5928
2.47,2.5174,9.9043,10.074,17.086,23.269,7.6314,26.372,13.678,12.702,32.711,8.378,19.287,43.16,14.087,22.659,15.216,31.61,4.8817,15.993,19.101,21.336,10.144,25.052,25.029,12.945,33.728,19.798,55.292,21.321,71.179,50.912,4.1909,6.0317,5.8139,36.75,6.7442,15.425,4.9909,7.6525
2.48,2.5367,9.9301,10.162,17.258,23.347,7.614,26.295,13.888,12.702,33.042,8.3998,19.219,43.633,14.138,22.798,15.164,31.344,4.8947,16.177,19.062,21.632,10.242,25.24,24.853,12.958,33.852,19.76,55.382,21.256,71.309,51.196,4.2844,6.0079,5.7807,36.76,6.7529,15.461,5.0777,7.71
2.49,2.5555,9.9551,10.251,17.434,23.427,7.5943,26.221,14.107,12.694,33.368,8.4214,19.152,44.093,14.187,22.939,15.116,31.081,4.9074,16.363,19.024,21.923,10.339,25.417,24.71,12.973,33.971,19.717,55.498,21.192,71.42,51.452,4.4533,5.9795,5.7442,36.759,6.7576,15.497,5.1635,7.7804
2.5,2.577,9.9779,10.339,17.614,23.506,7.5725,26.153,14.336,12.678,33.689,8.4428,19.084,44.54,14.234,23.08,15.068,30.816,4.9202,16.549,18.986,22.206,10.431,25.584,24.596,12.99,34.084,19.673,55.604,21.126,71.513,51.679,4.6158,5.9454,5.7042,36.745,6.758,15.533,5.2479,7.921
2.51,2.6089,9.9998,10.427,17.799,23.586,7.5489,26.089,14.575,12.658,34.006,8.4638,19.014,44.974,14.28,23.22,15.02,30.55,4.9329,16.736,18.947,22.484,10.517,25.739,24.509,13.01,34.191,19.731,55.704,21.056,71.588,51.874,4.771,5.9058,5.6608,36.718,6.7541,15.569,5.3306,8.0524
2.52,2.6412,10.02,10.515,17.99,23.666,7.5233,26.029,14.823,12.632,34.323,8.4846,18.943,45.392,14.324,23.364,14.974,30.287,4.9453,16.923,18.91,22.755,10.596,25.882,24.447,13.034,34.292,19.82,55.793,20.986,71.645,52.042,4.9174,5.8612,5.7035,36.679,6.9306,15.604,5.4113,8.173
2.53,2.6719,10.039,10.603,18.183,23.746,7.4964,25.974,15.081,12.598,34.64,8.5051,18.874,45.799,14.366,23.507,14.93,30.02,4.9577,17.111,18.871,23.022,10.668,26.013,24.406,13.063,34.39,19.906,55.872,20.913,71.691,52.184,5.0543,5.812,5.7798,36.627,7.1252,15.64,5.4898,8.284
2.54,2.701,10.056,10.69,18.375,23.825,7.4675,25.982,15.348,12.558,34.957,8.5253,18.804,46.191,14.406,23.65,14.887,29.757,4.9701,17.299,18.832,23.282,10.732,26.132,24.383,13.098,34.482,19.99,55.942,20.835,71.722,52.295,5.1813,5.7589,5.8573,36.563,7.317,15.677,5.5657,8.3838
2.55,2.7287,10.072,10.777,18.562,23.903,7.4379,26.513,15.625,12.515,35.274,8.5452,18.733,46.568,14.445,23.795,14.843,29.492,4.9823,17.486,18.794,23.537,10.788,26.238,24.374,13.14,34.569,20.07,56.002,20.774,71.736,52.378,5.2986,5.7019,5.9357,36.485,7.5031,15.713,5.6385,8.4732
2.56,2.7551,10.087,10.864,18.741,23.98,7.4065,27.038,15.911,12.465,35.589,8.5649,18.661,46.931,14.481,23.94,14.802,29.23,4.9943,17.673,18.755,23.786,10.835,26.332,24.378,13.188,34.652,20.147,56.053,20.814,71.734,52.44,5.4061,5.6414,6.0151,36.394,7.6808,15.751,5.7077,8.5509
2.57,2.7801,10.1,10.95,18.912,24.056,7.3743,27.556,16.206,12.41,35.9,8.5842,18.587,47.28,14.516,24.083,14.762,28.966,5.0063,17.86,18.714,24.03,10.875,26.413,24.39,13.243,34.73,20.223,56.097,20.853,71.717,52.474,5.504,5.5774,6.0953,36.291,7.8474,15.789,5.7731,8.6181
2.58,2.8216,10.112,11.036,19.075,24.131,7.3411,28.066,16.509,12.351,36.205,8.6033,18.514,47.614,14.549,24.229,14.722,28.706,5.0181,18.046,18.672,24.269,10.905,26.482,24.408,13.306,34.803,20.295,56.133,20.89,71.688,52.482,5.5925,5.5107,6.1764,36.175,8.0005,15.828,5.8341,8.673
2.59,2.8669,10.122,11.122,19.228,24.205,7.3069,28.566,16.82,12.287,36.505,8.622,18.442,47.932,14.58,24.374,14.683,28.445,5.0298,18.232,18.63,24.504,10.928,26.539,24.429,13.376,34.873,20.365,56.163,20.923,71.651,52.467,5.6725,5.4422,6.2585,36.045,8.1385,15.867,5.8902,8.7172
2.6,2.9112,10.132,11.207,19.374,24.277,7.2722,29.055,17.137,12.217,36.799,8.6405,18.369,48.236,14.609,24.517,14.647,28.189,5.0414,18.417,18.585,24.733,10.943,26.584,24.452,13.454,34.939,20.432,56.187,20.952,71.599,52.435,5.7456,5.4235,6.3414,35.902,8.2596,15.907,5.9413,8.7492
2.61,2.9543,10.14,11.291,19.511,24.348,7.2366,29.533,17.461,12.146,37.086,8.6587,18.294,48.522,14.638,24.664,14.61,27.93,5.0527,18.602,18.539,24.958,10.999,26.618,24.474,13.542,35,20.495,56.204,20.98,71.535,52.381,5.8114,5.5466,6.4252,35.749,8.3967,15.948,5.9872,8.7686
2.62,2.9964,10.147,11.375,19.641,24.416,7.2008,29.997,17.791,12.069,37.365,8.6766,18.218,48.795,14.67,24.808,14.573,27.678,5.0641,18.785,18.491,25.18,11.151,26.639,24.494,13.638,35.058,20.557,56.214,21.001,71.458,52.307,5.8708,5.6718,6.5099,35.583,8.5766,15.989,6.0277,8.7755
2.63,3.0374,10.153,11.459,19.763,24.484,7.1646,30.45,18.126,11.987,37.638,8.6942,18.141,49.05,14.7,24.95,14.539,27.426,5.0752,18.968,18.44,25.398,11.29,26.65,24.511,13.742,35.111,20.616,56.215,21.019,71.374,52.215,5.9251,5.7955,6.5956,35.406,8.7391,16.032,6.0629,8.7705
2.64,3.0775,10.157,11.541,19.881,24.551,7.1277,30.89,18.466,11.904,37.907,8.7115,18.066,49.289,14.729,25.096,14.505,27.176,5.0861,19.151,18.386,25.613,11.417,26.65,24.525,13.851,35.162,20.672,56.209,21.033,71.282,52.108,5.9744,5.9162,6.6825,35.219,8.884,16.075,6.0929,8.7528
2.65,3.1185,10.161,11.624,19.995,24.616,7.0912,31.316,18.81,11.817,38.173,8.7285,17.991,49.509,14.755,25.239,14.471,26.931,5.0971,19.332,18.331,25.827,11.531,26.641,24.533,13.965,35.208,20.726,56.195,21.04,71.178,51.988,6.0193,6.0306,6.7706,35.021,9.0116,16.118,6.118,8.7227
2.66,3.1589,10.163,11.705,20.105,24.68,7.0544,31.728,19.157,11.726,38.439,8.7457,17.914,49.714,14.779,25.38,14.438,26.686,5.1078,19.513,18.271,26.038,11.634,26.622,24.537,14.083,35.251,20.777,56.174,21.046,71.062,51.859,6.0608,6.1373,6.8601,34.814,9.1227,16.162,6.1382,8.6806
2.67,3.1983,10.164,11.786,20.209,24.742,7.0174,32.127,19.508,11.631,38.708,8.7626,17.837,49.9,14.802,25.523,14.407,26.447,5.1184,19.694,18.208,26.247,11.725,26.594,24.537,14.205,35.29,20.826,56.145,21.044,70.935,51.721,6.0995,6.235,6.9509,34.599,9.2181,16.207,6.1542,8.6268
2.68,3.237,10.164,11.866,20.308,24.803,6.9809,32.51,19.861,11.536,39,8.7793,17.759,50.07,14.822,25.664,14.375,26.21,5.1288,19.873,18.143,26.453,11.806,26.557,24.533,14.332,35.326,20.872,56.11,21.038,70.8,51.575,6.1366,6.3225,7.0431,34.375,9.2993,16.252,6.1661,8.5618
