8004 7951  1 2
8005 7952  1 2
8006 7953  1 2
8007 7954  1 2
8008 7955  1 2
8009 7956  1 2
8010 7957  1 2
8011 7958  1 2
8012 7959  1 2
8013 7960  1 2
8014 7961  1 2
8015 7962  1 2
8016 7963  1 2
8017 7964  1 2
8018 7965  1 2
8019 7966  1 2
8020 7967  1 2
8021 7968  1 2
8022 7969  1 2
8023 7970  1 2
8024 7971  1 2
8025 7972  1 2
8026 7973  1 2
8027 7974  1 2
8028 7975  1 2
8029 7976  1 2
8030 7977  1 2
8031 7978  1 2
8032 7979  1 2
8033 7980  1 2
8034 7981  1 2
8035 7982  1 2
8036 7983  1 2
8037 7984  1 2
8038 7985  1 2
8039 7986  1 2
8040 7987  1 2
8041 7988  1 2
8042 7989  1 2
8043 7990  1 2
8044 7991  1 2
8045 7992  1 2
8046 7993  1 2
8047 7994  1 2
8048 7995  1 2
8049 7996  1 2
8050 7997  1 2
8051 7998  1 2
8052 7999  1 2
8053 8000  1 2
8054 8001  1 2
8055 8002  1 2
54 1  1 2
55 2  1 2
56 3  1 2
57 4  1 2
58 5  1 2
59 6  1 2
60 7  1 2
61 8  1 2
62 9  1 2
63 10  1 2
64 11  1 2
65 12  1 2
66 13  1 2
67 14  1 2
68 15  1 2
69 16  1 2
70 17  1 2
71 18  1 2
72 19  1 2
73 20  1 2
74 21  1 2
75 22  1 2
76 23  1 2
77 24  1 2
78 25  1 2
79 26  1 2
80 27  1 2
81 28  1 2
82 29  1 2
83 30  1 2
84 31  1 2
85 32  1 2
86 33  1 2
87 34  1 2
88 35  1 2
89 36  1 2
90 37  1 2
91 38  1 2
92 39  1 2
93 40  1 2
94 41  1 2
95 42  1 2
96 43  1 2
97 44  1 2
98 45  1 2
99 46  1 2
100 47  1 2
101 48  1 2
102 49  1 2
103 50  1 2
104 51  1 2
105 52  1 2
8056 53  1
8056 106  1
8056 159  1
8056 212  1
8056 265  1
8056 318  1
8056 371  1
8056 424  1
8056 477  1
8056 530  1
8056 583  1
8056 636  1
8056 689  1
8056 742  1
8056 795  1
8056 848  1
8056 901  1
8056 954  1
8056 1007  1
8056 1060  1
8056 1113  1
8056 1166  1
8056 1219  1
8056 1272  1
8056 1325  1
8056 1378  1
8056 1431  1
8056 1484  1
8056 1546  1
8056 1605  1
8056 1662  1
8056 1717  1
8056 1773  1
8056 1828  1
8056 1883  1
8056 1937  1
8056 1991  1
8056 2046  1
8056 2100  1
8056 2154  1
8056 2208  1
8056 2262  1
8056 2315  1
8056 2371  1
8056 2433  1
8056 2490  1
8056 2546  1
8056 2601  1
8056 2657  1
8056 2712  1
8056 2766  1
8056 2821  1
8056 2875  1
8056 2929  1
8056 2984  1
8056 3038  1
8056 3091  1
8056 3145  1
8056 3198  1
8056 3253  1
8056 3306  1
8056 3365  1
8056 3420  1
8056 3474  1
8056 3528  1
8056 3582  1
8056 3637  1
8056 3690  1
8056 3743  1
8056 3793  1
8056 3837  1
8056 3889  1
8056 3942  1
8056 3995  1
8056 4048  1
8056 4101  1
8056 4153  1
8056 4206  1
8056 4259  1
8056 4312  1
8056 4365  1
8056 4417  1
8056 4470  1
8056 4523  1
8056 4576  1
8056 4629  1
8056 4682  1
8056 4735  1
8056 4788  1
8056 4841  1
8056 4893  1
8056 4946  1
8056 4999  1
8056 5052  1
8056 5105  1
8056 5158  1
8056 5211  1
8056 5264  1
8056 5317  1
8056 5370  1
8056 5423  1
8056 5476  1
8056 5528  1
8056 5581  1
8056 5634  1
8056 5687  1
8056 5740  1
8056 5793  1
8056 5846  1
8056 5899  1
8056 5954  1
8056 6015  1
8056 6066  1
8056 6116  1
8056 6168  1
8056 6220  1
8056 6271  1
8056 6323  1
8056 6374  1
8056 6424  1
8056 6474  1
8056 6523  1
8056 6570  1
8056 6612  1
8056 6662  1
8056 6713  1
8056 6765  1
8056 6816  1
8056 6866  1
8056 6916  1
8056 6964  1
8056 7010  1
8056 7049  1
8056 7102  1
8056 7155  1
8056 7208  1
8056 7261  1
8056 7314  1
8056 7367  1
8056 7420  1
8056 7473  1
8056 7526  1
8056 7579  1
8056 7632  1
8056 7685  1
8056 7738  1
8056 7791  1
8056 7844  1
8056 7897  1
8056 7950  1
8056 8003  1
