Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
1.71,0.66345,0.45042,0.52505,0.32551,0.25356,0.27618,0.25915,0.22129,0.92814,0.78384,0.69538,0.33679,0.38204,0.52949,0.40899,0.77921,0.48647,0.61056,1.1862,0.74645,0.65154,0.59546,0.5982,1.5187,0.27414,0.78207,0.7634,0.46208,0.66224,0.94644,0.29444,0.32925,0.27653,0.4987,0.64609,0.46873,0.71324,0.44654,0.3761,0.32237
1.72,0.65667,0.44092,0.52416,0.32364,0.25253,0.27955,0.25697,0.2237,0.93549,0.76777,0.69502,0.33219,0.37793,0.52591,0.40988,0.77066,0.48099,0.59709,1.1971,0.73183,0.64952,0.59265,0.5967,1.5102,0.27181,0.78179,0.7532,0.45759,0.67615,0.94582,0.29508,0.32856,0.27537,0.50706,0.64805,0.45942,0.70466,0.43982,0.37519,0.32277
1.73,0.64978,0.43121,0.52366,0.32158,0.25152,0.28316,0.25472,0.2261,0.94254,0.75166,0.69456,0.32763,0.37397,0.52243,0.41073,0.76209,0.47576,0.58288,1.2074,0.71735,0.64643,0.5896,0.59538,1.4999,0.26949,0.7813,0.74227,0.45197,0.68888,0.94479,0.29421,0.32789,0.27371,0.51526,0.64963,0.45068,0.6963,0.43287,0.3748,0.32299
1.74,0.64313,0.4212,0.52358,0.31936,0.25065,0.28696,0.25243,0.22847,0.9489,0.73619,0.69398,0.32314,0.37017,0.51902,0.41152,0.7537,0.47091,0.56794,1.2172,0.70323,0.64236,0.58638,0.59426,1.4878,0.26716,0.78048,0.73049,0.44567,0.70034,0.94336,0.29174,0.32688,0.27161,0.52314,0.65078,0.44249,0.68824,0.42567,0.37485,0.32298
1.75,0.63644,0.41104,0.52394,0.31699,0.25003,0.29094,0.25011,0.23082,0.95494,0.72206,0.69327,0.31871,0.36652,0.51569,0.41223,0.74545,0.4667,0.55229,1.2262,0.68935,0.6375,0.58301,0.5932,1.4739,0.26483,0.77931,0.71776,0.43827,0.71046,0.94158,0.28792,0.32553,0.26909,0.53051,0.65145,0.4349,0.68032,0.41823,0.37528,0.32276
1.76,0.62966,0.4006,0.52475,0.31452,0.24979,0.29505,0.24773,0.23311,0.95996,0.70942,0.69252,0.31435,0.36301,0.5125,0.41286,0.73718,0.4632,0.53598,1.2346,0.67585,0.63196,0.57954,0.59219,1.4581,0.26249,0.7778,0.70421,0.43033,0.71919,0.93951,0.28275,0.32397,0.26617,0.53723,0.65161,0.42785,0.67239,0.41055,0.37601,0.3223
1.77,0.62317,0.38998,0.5263,0.31199,0.24981,0.29927,0.24536,0.23536,0.96391,0.69732,0.69167,0.31005,0.35965,0.50941,0.41341,0.72889,0.46362,0.51906,1.2422,0.66266,0.62595,0.57601,0.59118,1.4406,0.26017,0.77619,0.69013,0.42136,0.72812,0.9372,0.27645,0.32229,0.26287,0.54319,0.6513,0.42133,0.66433,0.40263,0.37745,0.32162
1.78,0.61659,0.37919,0.52822,0.31174,0.2498,0.30356,0.24293,0.23756,0.96693,0.68555,0.69071,0.30582,0.35643,0.50647,0.41388,0.72077,0.47147,0.50409,1.2489,0.64986,0.61963,0.57243,0.59012,1.4377,0.25785,0.77429,0.67587,0.41402,0.73873,0.93469,0.26915,0.32056,0.25921,0.54832,0.65046,0.41532,0.65617,0.40128,0.37981,0.32071
1.79,0.60997,0.36847,0.53047,0.31263,0.24972,0.30793,0.24049,0.2397,0.96886,0.67426,0.68968,0.30171,0.35336,0.5037,0.41428,0.71278,0.48018,0.48932,1.2549,0.63736,0.6132,0.56886,0.58898,1.4365,0.25556,0.77657,0.66222,0.41371,0.74805,0.932,0.26109,0.31883,0.2552,0.55249,0.64909,0.40978,0.64786,0.39976,0.3824,0.3196
1.8,0.60358,0.35781,0.53298,0.31328,0.24955,0.31231,0.23802,0.24177,0.96958,0.66834,0.6885,0.29774,0.35047,0.50113,0.4146,0.70478,0.48912,0.47395,1.2599,0.62524,0.60687,0.56526,0.58775,1.4339,0.25327,0.78493,0.64921,0.41353,0.75606,0.92917,0.25253,0.31716,0.25085,0.55571,0.64724,0.40468,0.63948,0.39803,0.38518,0.31829
1.81,0.59712,0.34706,0.53569,0.31375,0.24933,0.31673,0.23555,0.24378,0.96906,0.66855,0.68721,0.29384,0.34775,0.4988,0.41485,0.69677,0.49818,0.45805,1.264,0.61339,0.62414,0.56167,0.58639,1.4302,0.25098,0.7932,0.6358,0.41334,0.76278,0.92685,0.24364,0.31558,0.24614,0.55795,0.64878,0.39998,0.63098,0.39612,0.3881,0.31679
1.82,0.59068,0.33616,0.53851,0.31406,0.24902,0.32115,0.23304,0.24572,0.9673,0.66859,0.68578,0.29001,0.34521,0.49671,0.41504,0.68896,0.50736,0.44168,1.2672,0.60193,0.64825,0.55815,0.58491,1.4254,0.24866,0.80118,0.62234,0.4131,0.76825,0.94154,0.23466,0.31407,0.24114,0.55934,0.65046,0.39564,0.62236,0.39402,0.39112,0.31512
1.83,0.58441,0.32513,0.54137,0.31423,0.24865,0.32555,0.23055,0.24759,0.96431,0.66846,0.68423,0.28624,0.34286,0.49481,0.41518,0.68124,0.51667,0.43008,1.2693,0.59071,0.6709,0.55465,0.58329,1.4194,0.2463,0.80905,0.61655,0.41267,0.77252,0.95609,0.22575,0.3126,0.23583,0.55993,0.65193,0.3916,0.61369,0.39174,0.39416,0.31331
1.84,0.57807,0.314,0.54417,0.31424,0.24822,0.32992,0.22801,0.24938,0.96012,0.66817,0.68251,0.28255,0.34069,0.49306,0.41527,0.67351,0.52601,0.43091,1.2706,0.57981,0.69193,0.55119,0.58154,1.4125,0.24391,0.81668,0.60903,0.41197,0.77563,0.97016,0.21682,0.31116,0.23394,0.56487,0.65313,0.38786,0.60496,0.3893,0.39724,0.31136
1.85,0.57181,0.30287,0.54684,0.31413,0.24772,0.33427,0.2255,0.2511,0.95475,0.66771,0.68068,0.27893,0.33871,0.49143,0.41532,0.66579,0.53525,0.43158,1.271,0.56916,0.71116,0.54779,0.57965,1.4047,0.24152,0.82394,0.60007,0.41115,0.77764,0.98371,0.21027,0.3097,0.23288,0.56907,0.65408,0.38432,0.59618,0.38669,0.40027,0.30927
1.86,0.56566,0.29178,0.54928,0.31392,0.24717,0.33856,0.22296,0.25273,0.94828,0.66706,0.67865,0.27538,0.3369,0.4899,0.41533,0.65831,0.54429,0.43209,1.2703,0.55876,0.72849,0.54447,0.57767,1.396,0.23912,0.8308,0.58981,0.41004,0.77858,0.99661,0.20874,0.30822,0.23155,0.5725,0.65476,0.38098,0.58735,0.38394,0.40328,0.30703
1.87,0.55946,0.28079,0.55147,0.31363,0.24654,0.3428,0.22044,0.25429,0.94077,0.66623,0.67649,0.27191,0.33526,0.48847,0.41537,0.65086,0.55311,0.4325,1.2686,0.54862,0.74382,0.54122,0.57557,1.3865,0.23676,0.83723,0.5781,0.4087,0.7785,1.0088,0.20699,0.3067,0.22999,0.57512,0.65521,0.37779,0.57853,0.38104,0.40619,0.30463
1.88,0.55339,0.27025,0.5539,0.3132,0.24585,0.34697,0.21791,0.25575,0.93229,0.66521,0.67417,0.26851,0.33379,0.4871,0.41541,0.64341,0.56164,0.43276,1.2659,0.53867,0.75711,0.53802,0.57338,1.3762,0.23443,0.84315,0.56536,0.4072,0.77743,1.0202,0.20492,0.30516,0.2282,0.57686,0.65538,0.3747,0.56974,0.378,0.40901,0.30208
1.89,0.54737,0.26051,0.55592,0.31261,0.24513,0.35107,0.21538,0.25714,0.92294,0.66407,0.67167,0.26519,0.33247,0.48581,0.4155,0.63603,0.56994,0.43289,1.2621,0.529,0.76834,0.53487,0.57112,1.3651,0.23219,0.84859,0.55156,0.40535,0.77545,1.031,0.20272,0.30359,0.22619,0.57781,0.65535,0.37232,0.56096,0.37483,0.41173,0.29941
1.9,0.5413,0.25104,0.55746,0.31177,0.24437,0.35508,0.21286,0.25843,0.91285,0.66275,0.66902,0.26194,0.33128,0.48457,0.41568,0.62885,0.57795,0.43289,1.2574,0.51947,0.77753,0.53178,0.5688,1.3532,0.23004,0.85355,0.53666,0.40338,0.77262,1.044,0.2002,0.30199,0.22397,0.57801,0.65507,0.37025,0.55222,0.37153,0.4143,0.29661
1.91,0.53543,0.24372,0.55849,0.31063,0.24357,0.35899,0.21032,0.25965,0.9021,0.66127,0.66623,0.25877,0.33022,0.4834,0.41592,0.62167,0.58569,0.43281,1.2517,0.51016,0.78473,0.52876,0.56646,1.3405,0.22799,0.86279,0.52119,0.4012,0.76901,1.0621,0.1976,0.3004,0.22152,0.57753,0.65459,0.36823,0.54358,0.36812,0.41674,0.29373
1.92,0.52954,0.2397,0.55897,0.30922,0.24274,0.36281,0.20782,0.26077,0.89083,0.65964,0.66328,0.25567,0.32928,0.48225,0.41619,0.61449,0.59317,0.43262,1.2449,0.50101,0.79004,0.52577,0.56408,1.3271,0.22609,0.87521,0.50483,0.39871,0.76469,1.0791,0.19558,0.29883,0.21885,0.58111,0.65387,0.36623,0.53497,0.36459,0.41902,0.2908
1.93,0.52364,0.23543,0.55887,0.3076,0.24186,0.36653,0.20532,0.26181,0.87912,0.65786,0.66018,0.25265,0.32843,0.48115,0.41649,0.60749,0.60035,0.43234,1.237,0.492,0.79356,0.52281,0.56908,1.313,0.22433,0.88708,0.4879,0.39607,0.75977,1.0951,0.19528,0.29731,0.21595,0.58928,0.65295,0.36422,0.52641,0.36095,0.42114,0.28783
1.94,0.51792,0.23093,0.55817,0.30583,0.24092,0.37013,0.20281,0.26277,0.86708,0.65597,0.65697,0.2497,0.32766,0.48006,0.4168,0.60057,0.60729,0.43198,1.2282,0.48315,0.79546,0.51985,0.57796,1.2981,0.22277,0.89829,0.47047,0.39331,0.75423,1.1101,0.19519,0.29586,0.21282,0.597,0.6518,0.36218,0.5179,0.35722,0.42311,0.2848
1.95,0.51216,0.22627,0.55721,0.30389,0.23995,0.37362,0.20034,0.26364,0.8548,0.65395,0.6536,0.24682,0.32696,0.47898,0.41709,0.59366,0.61396,0.43156,1.2185,0.47437,0.79577,0.51689,0.5864,1.2826,0.22139,0.90885,0.45256,0.39026,0.74812,1.1243,0.19536,0.29453,0.20945,0.60422,0.65047,0.36007,0.50945,0.35339,0.42491,0.28167
1.96,0.50643,0.22151,0.55607,0.30174,0.23893,0.37699,0.20328,0.26443,0.84238,0.65178,0.65009,0.24402,0.32632,0.47789,0.41739,0.58678,0.62034,0.43106,1.2081,0.46574,0.79459,0.51395,0.59443,1.2665,0.22022,0.91875,0.43439,0.38696,0.74146,1.1375,0.19579,0.29332,0.20583,0.61094,0.64891,0.35789,0.50107,0.34946,0.42654,0.27847
1.97,0.50084,0.21663,0.55433,0.29938,0.23785,0.38023,0.2062,0.26514,0.8299,0.64949,0.6465,0.24129,0.32573,0.47679,0.41768,0.5801,0.62649,0.43051,1.1967,0.45713,0.79205,0.51098,0.60205,1.2498,0.21927,0.92815,0.41594,0.38369,0.7343,1.15,0.19642,0.29224,0.20198,0.61722,0.64719,0.35561,0.49275,0.34545,0.42801,0.2752
1.98,0.49521,0.21164,0.55201,0.29686,0.23673,0.38334,0.20894,0.26577,0.81744,0.64705,0.64279,0.23864,0.32516,0.47568,0.41797,0.57344,0.63237,0.42991,1.1844,0.44863,0.78823,0.50796,0.60925,1.2326,0.21855,0.93691,0.40228,0.38016,0.72667,1.1617,0.19718,0.29129,0.1979,0.62307,0.64523,0.35321,0.48452,0.34135,0.4293,0.27185
1.99,0.48962,0.2066,0.54914,0.29418,0.23557,0.38633,0.21152,0.26634,0.8051,0.64452,0.63896,0.23605,0.3246,0.47455,0.41825,0.56679,0.63796,0.42926,1.1712,0.4401,0.78327,0.50488,0.61607,1.2149,0.21805,0.94506,0.39667,0.3764,0.71859,1.1726,0.19804,0.29048,0.19362,0.62852,0.64313,0.35069,0.47637,0.33718,0.43042,0.26846
2,0.48416,0.20151,0.54575,0.29136,0.23943,0.38918,0.21395,0.26686,0.79294,0.64189,0.63508,0.23354,0.32404,0.47637,0.41853,0.56025,0.64327,0.42856,1.1574,0.43482,0.77727,0.50173,0.62251,1.1969,0.21779,0.9526,0.39111,0.37255,0.71014,1.1828,0.19891,0.2898,0.18916,0.63358,0.64078,0.34805,0.4683,0.33294,0.43137,0.26503
2.01,0.47866,0.19644,0.5421,0.28847,0.24408,0.39189,0.21625,0.26732,0.78109,0.63914,0.63108,0.23109,0.3235,0.47804,0.4188,0.55383,0.6483,0.42782,1.1429,0.43399,0.77034,0.49851,0.62858,1.1784,0.21774,0.95955,0.38546,0.36863,0.70138,1.1923,0.19975,0.28925,0.18453,0.63831,0.63826,0.34524,0.46035,0.32863,0.43216,0.26159
2.02,0.47317,0.19138,0.53846,0.28548,0.24853,0.39447,0.21843,0.26775,0.76963,0.63627,0.62707,0.22871,0.32295,0.47961,0.41907,0.54742,0.65305,0.42704,1.1277,0.4332,0.7626,0.49521,0.63429,1.1597,0.21792,0.96594,0.37991,0.3645,0.69228,1.2013,0.20043,0.28882,0.17977,0.64272,0.63554,0.3423,0.4525,0.32427,0.43279,0.25815
2.03,0.46784,0.18641,0.53438,0.28237,0.25279,0.39692,0.22049,0.26818,0.75855,0.6333,0.62296,0.2264,0.32237,0.48109,0.41931,0.54102,0.65751,0.42621,1.1119,0.43246,0.75416,0.50054,0.63967,1.1407,0.2183,0.97179,0.37423,0.36018,0.68287,1.2098,0.20081,0.2887,0.17494,0.64684,0.63264,0.33921,0.44476,0.31985,0.43326,0.25471
2.04,0.46248,0.18154,0.52991,0.27912,0.25684,0.39923,0.22243,0.26871,0.74791,0.63024,0.61885,0.22416,0.32176,0.48246,0.41953,0.5348,0.66167,0.42534,1.0955,0.43176,0.74516,0.50886,0.64472,1.1215,0.21887,0.9772,0.36858,0.35584,0.67317,1.2176,0.20079,0.28872,0.17004,0.65063,0.62957,0.33595,0.43712,0.3154,0.43357,0.2513
2.05,0.4571,0.1768,0.52515,0.27568,0.26072,0.40142,0.22425,0.26958,0.73776,0.62711,0.61471,0.22198,0.32115,0.48375,0.41973,0.52863,0.66554,0.42444,1.0787,0.43104,0.73565,0.5165,0.64946,1.1022,0.21962,0.98213,0.36293,0.35141,0.6633,1.2249,0.20034,0.28882,0.16516,0.65415,0.62632,0.33255,0.42963,0.3109,0.43373,0.24791
2.06,0.45187,0.17221,0.52064,0.27209,0.2644,0.40347,0.22595,0.27056,0.72821,0.62388,0.61058,0.21986,0.32051,0.48496,0.41989,0.52247,0.6691,0.4235,1.0613,0.43033,0.72579,0.52349,0.65389,1.0826,0.22053,0.98658,0.35717,0.34681,0.65332,1.2316,0.19948,0.28899,0.1603,0.65739,0.62291,0.32899,0.42228,0.30639,0.43374,0.24456
2.07,0.44665,0.16784,0.51584,0.26832,0.2679,0.40539,0.22753,0.27156,0.71929,0.62055,0.6065,0.21781,0.31984,0.4861,0.42001,0.51636,0.67237,0.42256,1.0434,0.42956,0.71561,0.52977,0.65802,1.063,0.22157,0.99058,0.35147,0.34205,0.64316,1.2378,0.19822,0.28922,0.15554,0.66038,0.61931,0.32528,0.41506,0.30185,0.4336,0.24125
2.08,0.44141,0.16368,0.51114,0.26442,0.27122,0.40718,0.22899,0.27254,0.71094,0.61714,0.60248,0.21581,0.31915,0.4872,0.42009,0.51042,0.67533,0.42162,1.025,0.42877,0.7052,0.53539,0.66188,1.0431,0.22272,0.99416,0.34577,0.33732,0.63287,1.2434,0.19752,0.28956,0.15087,0.66311,0.61558,0.32144,0.40799,0.2973,0.43332,0.23797
2.09,0.43625,0.16378,0.50643,0.26038,0.27437,0.40883,0.23035,0.27348,0.70317,0.61363,0.59855,0.21388,0.31844,0.48825,0.42011,0.50449,0.678,0.4207,1.015,0.42789,0.69463,0.54034,0.66545,1.0232,0.22398,0.99733,0.33998,0.3325,0.62268,1.2485,0.20094,0.29001,0.14635,0.66559,0.6117,0.31744,0.40108,0.29273,0.4329,0.23474
2.1,0.43116,0.16478,0.50178,0.25626,0.27733,0.41035,0.23162,0.27439,0.69606,0.61006,0.5947,0.212,0.31771,0.48929,0.42008,0.49858,0.68039,0.41979,1.0051,0.42694,0.68397,0.54467,0.66874,1.003,0.2253,1.0001,0.33419,0.32755,0.6124,1.253,0.20405,0.29058,0.14201,0.66782,0.60913,0.31331,0.39432,0.28816,0.43236,0.23154
2.11,0.42605,0.16564,0.49723,0.25213,0.28013,0.41174,0.2328,0.27524,0.6896,0.60642,0.59093,0.21018,0.31697,0.49033,0.42,0.49276,0.6825,0.41892,0.99472,0.42587,0.67326,0.54842,0.67177,0.98278,0.22667,1.0025,0.32848,0.32246,0.60212,1.2569,0.20671,0.29131,0.14258,0.66982,0.60666,0.30906,0.3877,0.2836,0.43168,0.22837
2.12,0.42097,0.16637,0.49252,0.24803,0.28274,0.41301,0.2339,0.27603,0.6837,0.60269,0.58723,0.20842,0.31622,0.49138,0.41987,0.48706,0.68433,0.41804,0.98393,0.42469,0.66254,0.55161,0.67453,0.96229,0.22806,1.0046,0.3227,0.31745,0.59197,1.2604,0.20903,0.29221,0.14497,0.67158,0.60407,0.30468,0.38126,0.27904,0.43087,0.22523
2.13,0.41601,0.16698,0.48789,0.24397,0.2852,0.41415,0.23494,0.27677,0.67834,0.59888,0.58358,0.20671,0.31547,0.49247,0.41968,0.48137,0.68589,0.41719,0.97273,0.42339,0.65183,0.55429,0.67704,0.94165,0.22946,1.0062,0.31687,0.31234,0.58177,1.2634,0.21088,0.29331,0.14675,0.67315,0.60136,0.301,0.37497,0.27448,0.42993,0.22213
2.14,0.41104,0.16748,0.48343,0.24146,0.28748,0.41516,0.2359,0.27744,0.67358,0.595,0.57995,0.20505,0.31474,0.49359,0.41944,0.4757,0.68718,0.41635,0.96114,0.42194,0.6412,0.55645,0.67928,0.92073,0.23084,1.0075,0.31112,0.30713,0.57184,1.2662,0.21232,0.29464,0.14795,0.67448,0.59855,0.29801,0.36884,0.26995,0.42887,0.21906
2.15,0.40607,0.16786,0.47887,0.24009,0.28961,0.41604,0.23679,0.27805,0.66935,0.59106,0.57635,0.20344,0.31403,0.49471,0.41914,0.47016,0.68821,0.41553,0.94918,0.42036,0.63063,0.55807,0.68127,0.89961,0.23219,1.0084,0.30539,0.30189,0.56191,1.2685,0.21335,0.29784,0.14858,0.67563,0.59567,0.29487,0.36288,0.26544,0.42769,0.21605
2.16,0.40122,0.16811,0.47424,0.23869,0.29157,0.41679,0.23762,0.27859,0.66555,0.58707,0.57277,0.20188,0.31336,0.49581,0.41879,0.46469,0.689,0.41475,0.93687,0.41862,0.62017,0.55914,0.68301,0.8782,0.23347,1.0091,0.29962,0.29669,0.55223,1.2705,0.21392,0.30131,0.14871,0.67657,0.5927,0.29161,0.35707,0.26096,0.4264,0.21314
2.17,0.39639,0.16824,0.4696,0.23724,0.29338,0.41742,0.2384,0.27907,0.66214,0.58301,0.5692,0.20037,0.31271,0.49684,0.41839,0.45924,0.68954,0.414,0.92421,0.41674,0.60979,0.55963,0.6845,0.85652,0.23469,1.012,0.29382,0.29358,0.54269,1.2721,0.21417,0.30464,0.14836,0.67736,0.58965,0.28823,0.35144,0.2565,0.42499,0.21036
2.18,0.39155,0.16825,0.46531,0.23575,0.29503,0.41793,0.23911,0.27948,0.65913,0.57888,0.56564,0.1989,0.31208,0.49779,0.41795,0.45381,0.68984,0.41325,0.91122,0.41468,0.59952,0.55955,0.68575,0.83462,0.23583,1.0154,0.28811,0.29077,0.53336,1.2733,0.21405,0.30773,0.14758,0.67795,0.58653,0.28663,0.34597,0.25207,0.42347,0.20768
2.19,0.38679,0.16819,0.46099,0.23422,0.29652,0.41831,0.23976,0.27984,0.65645,0.57469,0.56209,0.19748,0.31153,0.49863,0.41745,0.44854,0.68991,0.41249,0.89802,0.41249,0.58933,0.55889,0.68677,0.81245,0.23686,1.0182,0.28243,0.28795,0.52426,1.274,0.21365,0.31052,0.14638,0.6784,0.58335,0.28565,0.34067,0.24768,0.42184,0.20507
2.2,0.3821,0.16803,0.45664,0.23267,0.29785,0.41857,0.24033,0.28013,0.654,0.57044,0.55855,0.19611,0.31104,0.49938,0.41691,0.4433,0.68977,0.41172,0.88454,0.41013,0.57925,0.55769,0.68756,0.79006,0.23778,1.0204,0.27673,0.28522,0.51536,1.2743,0.21412,0.31283,0.14481,0.67863,0.58013,0.28451,0.33552,0.24333,0.42009,0.20251
2.21,0.37739,0.16777,0.45229,0.23108,0.29903,0.41872,0.24083,0.28035,0.65172,0.56614,0.55504,0.19477,0.31057,0.49999,0.41631,0.43808,0.68944,0.41091,0.87076,0.40764,0.56923,0.55599,0.68814,0.76751,0.23858,1.0222,0.27114,0.28287,0.50673,1.2742,0.2144,0.31449,0.14291,0.67869,0.57686,0.28321,0.33056,0.23901,0.41826,0.19998
2.22,0.37275,0.16741,0.44795,0.22945,0.30004,0.41875,0.24126,0.28051,0.64962,0.56178,0.55155,0.19348,0.31012,0.50047,0.41566,0.43291,0.68892,0.41007,0.85667,0.40497,0.55928,0.5538,0.68851,0.74486,0.23924,1.0235,0.26728,0.28081,0.49831,1.2737,0.21442,0.31703,0.14073,0.67856,0.57355,0.28175,0.32575,0.23473,0.41632,0.19744
2.23,0.36818,0.16698,0.44374,0.22781,0.30088,0.41866,0.24161,0.28061,0.64764,0.55735,0.54809,0.19223,0.30971,0.50085,0.41496,0.42787,0.68819,0.40918,0.84232,0.40221,0.54937,0.55111,0.68867,0.73047,0.23977,1.0243,0.26346,0.27882,0.49016,1.2728,0.21417,0.32123,0.13834,0.67825,0.5702,0.28015,0.3211,0.2305,0.41428,0.19489
2.24,0.36362,0.16649,0.43979,0.22614,0.30156,0.41846,0.24188,0.28064,0.64567,0.55286,0.54465,0.19101,0.30932,0.50108,0.41421,0.42285,0.68729,0.40826,0.82792,0.39928,0.53949,0.54789,0.68864,0.71642,0.24016,1.0245,0.25966,0.27685,0.48224,1.2724,0.21363,0.32567,0.13578,0.67776,0.56682,0.27842,0.31663,0.22632,0.41214,0.19232
2.25,0.35909,0.16593,0.43585,0.22444,0.30207,0.41815,0.24208,0.28063,0.64365,0.54834,0.54124,0.18983,0.30896,0.50117,0.41342,0.41785,0.68619,0.40729,0.81324,0.39627,0.52963,0.54412,0.68843,0.70199,0.2404,1.0244,0.25589,0.27491,0.47457,1.274,0.21292,0.33033,0.13313,0.67707,0.5634,0.27656,0.31231,0.22217,0.4099,0.18972
2.26,0.35466,0.1653,0.43193,0.22272,0.30244,0.41774,0.24221,0.28055,0.6416,0.54375,0.53786,0.18903,0.30863,0.50111,0.41258,0.41296,0.68493,0.40627,0.7983,0.39312,0.51977,0.53981,0.68803,0.68721,0.2405,1.0238,0.25221,0.27297,0.46715,1.275,0.21197,0.33516,0.13041,0.6762,0.55996,0.27459,0.30815,0.21807,0.40758,0.18709
2.27,0.35023,0.16461,0.42805,0.22098,0.30264,0.41722,0.24226,0.28042,0.63949,0.53911,0.53449,0.18836,0.30834,0.50095,0.41564,0.40813,0.6835,0.40519,0.78336,0.38988,0.50992,0.53495,0.68745,0.67217,0.24045,1.0226,0.24856,0.27104,0.45997,1.2753,0.21083,0.34012,0.12985,0.67511,0.55649,0.2725,0.30415,0.21401,0.40517,0.18443
2.28,0.34584,0.16389,0.4242,0.21923,0.30269,0.41659,0.24225,0.28023,0.6372,0.53441,0.53115,0.18775,0.30808,0.50065,0.42145,0.40333,0.68194,0.40407,0.76824,0.38656,0.50004,0.5296,0.68671,0.65689,0.24024,1.021,0.24493,0.26912,0.45305,1.2753,0.20956,0.34518,0.12906,0.67385,0.55299,0.27033,0.30031,0.21001,0.40267,0.18175
2.29,0.34153,0.16313,0.42039,0.21747,0.30258,0.41587,0.24218,0.27998,0.63468,0.5297,0.52784,0.18719,0.30785,0.50021,0.42694,0.39857,0.68022,0.4029,0.7529,0.38315,0.49013,0.52375,0.68581,0.64144,0.23989,1.0188,0.24135,0.26717,0.44636,1.2746,0.20811,0.3503,0.12785,0.67236,0.54947,0.26808,0.29662,0.20605,0.40009,0.17906
2.3,0.33723,0.16231,0.41663,0.2157,0.30233,0.41504,0.24207,0.27969,0.63433,0.52493,0.52454,0.18671,0.30765,0.49965,0.43215,0.39393,0.67835,0.40167,0.73767,0.37968,0.48016,0.51745,0.68476,0.6259,0.23939,1.0163,0.23784,0.26528,0.43991,1.2734,0.2066,0.35543,0.12628,0.67071,0.54593,0.26577,0.29308,0.20214,0.39742,0.17636
2.31,0.33299,0.16149,0.41319,0.21392,0.30193,0.41413,0.24193,0.27936,0.63397,0.52013,0.52126,0.18625,0.3075,0.4996,0.43705,0.38931,0.67636,0.4004,0.72224,0.37614,0.47012,0.51077,0.68355,0.61033,0.23876,1.0135,0.23435,0.26334,0.43368,1.2716,0.20497,0.36054,0.12437,0.66885,0.54236,0.26341,0.2897,0.19828,0.39468,0.17363
2.32,0.32881,0.16064,0.40979,0.21213,0.30139,0.41312,0.24177,0.27897,0.63349,0.51529,0.518,0.18585,0.30737,0.50495,0.44168,0.38472,0.67426,0.39908,0.70684,0.37259,0.45998,0.50376,0.68222,0.59484,0.238,1.0102,0.23332,0.26143,0.42767,1.2696,0.20327,0.36556,0.12218,0.66684,0.53877,0.261,0.28647,0.19447,0.39186,0.1709
2.33,0.32463,0.15976,0.40643,0.21034,0.30072,0.41202,0.24163,0.27855,0.63284,0.51043,0.51475,0.18575,0.30728,0.50992,0.44603,0.38024,0.67204,0.39771,0.69142,0.36899,0.44976,0.49644,0.68076,0.57949,0.23711,1.0066,0.23911,0.25952,0.42189,1.267,0.20156,0.37047,0.11973,0.66461,0.53514,0.25858,0.28338,0.19072,0.38896,0.16817
2.34,0.32054,0.15888,0.40311,0.20855,0.29993,0.41084,0.24214,0.27808,0.63195,0.50556,0.51153,0.18585,0.30721,0.51452,0.45058,0.3758,0.67127,0.39631,0.67595,0.36537,0.43943,0.48885,0.67917,0.56437,0.23609,1.0026,0.24462,0.25762,0.41627,1.264,0.19982,0.3752,0.11707,0.66223,0.53149,0.25615,0.28043,0.19192,0.38599,0.16542
2.35,0.31648,0.15799,0.39983,0.20676,0.29904,0.40957,0.24256,0.27757,0.63089,0.50068,0.50831,0.18593,0.30716,0.51876,0.45513,0.37138,0.67703,0.39486,0.66061,0.36174,0.429,0.48102,0.67747,0.54961,0.23497,0.99823,0.24982,0.25574,0.4109,1.2605,0.19806,0.37971,0.1142,0.65966,0.52779,0.25371,0.27762,0.19407,0.38296,0.1627
2.36,0.31243,0.15709,0.3966,0.20496,0.29806,0.40823,0.24291,0.27702,0.62963,0.49579,0.50509,0.18598,0.30715,0.52265,0.4594,0.36708,0.68247,0.39336,0.6452,0.35809,0.41848,0.473,0.67909,0.53523,0.23374,0.99365,0.25478,0.2539,0.40568,1.2566,0.19632,0.38495,0.11117,0.65693,0.52406,0.2513,0.27495,0.19606,0.37987,0.15997
2.37,0.30849,0.15619,0.39342,0.20316,0.29701,0.40682,0.24319,0.27643,0.6281,0.49089,0.50187,0.18612,0.30717,0.52619,0.46336,0.36281,0.6876,0.39184,0.63,0.35448,0.41389,0.46481,0.68525,0.52133,0.23242,0.98872,0.25939,0.2521,0.40064,1.2525,0.1946,0.39296,0.10831,0.65404,0.52029,0.24959,0.27242,0.19787,0.37672,0.15726
2.38,0.30455,0.15528,0.39028,0.20136,0.29593,0.40533,0.2434,0.27581,0.62631,0.48599,0.49865,0.18624,0.30721,0.52942,0.46707,0.35856,0.69242,0.39026,0.61476,0.35086,0.41492,0.45958,0.69106,0.50798,0.23102,0.98347,0.26366,0.25033,0.39577,1.2479,0.19291,0.40058,0.10714,0.65097,0.51648,0.25186,0.27001,0.19952,0.37352,0.15456
