1 0 0 1
2 0 0 1
3 0 0 1
65 0 1 0
66 0 0 1
67 0 0 1
68 0 0 1
117 0 0 1
118 0 0 1
119 0 0 1
167 0 1 0
185 0 0 1
186 0 0 1
187 0 0 1
229 0 1 0
252 0 0 1
253 0 0 1
254 0 0 1
291 0 1 0
319 0 0 1
320 0 0 1
321 0 0 1
353 0 1 0
385 0 0 1
386 0 0 1
387 0 0 1
414 0 1 0
452 0 0 1
453 0 0 1
454 0 0 1
476 0 1 0
518 0 0 1
519 0 0 1
520 0 0 1
538 0 1 0
584 0 0 1
585 0 0 1
586 0 0 1
600 0 1 0
650 0 0 1
651 0 0 1
652 0 0 1
661 0 1 0
715 0 0 1
716 0 0 1
717 0 0 1
721 0 1 0
780 0 1 0
781 0 0 1
782 0 0 1
783 0 0 1
845 0 1 0
846 0 0 1
847 0 0 1
848 0 0 1
910 0 1 0
911 0 0 1
912 0 0 1
913 0 0 1
975 0 1 0
976 0 0 1
977 0 0 1
978 0 0 1
1040 0 1 0
1041 0 0 1
1042 0 0 1
1043 0 0 1
1105 0 1 0
1106 0 0 1
1107 0 0 1
1108 0 0 1
1170 0 1 0
1171 0 0 1
1172 0 0 1
1173 0 0 1
1235 0 1 0
1236 0 0 1
1237 0 0 1
1238 0 0 1
1300 0 1 0
1301 0 0 1
1302 0 0 1
1303 0 0 1
1365 0 1 0
1366 0 0 1
1367 0 0 1
1368 0 0 1
1430 0 1 0
1431 0 0 1
1432 0 0 1
1433 0 0 1
1495 0 1 0
1496 0 0 1
1497 0 0 1
1498 0 0 1
1560 0 1 0
1561 0 0 1
1562 0 0 1
1563 0 0 1
1625 0 1 0
1626 0 0 1
1627 0 0 1
1628 0 0 1
1690 0 1 0
1691 0 0 1
1692 0 0 1
1693 0 0 1
1755 0 1 0
1756 0 0 1
1757 0 0 1
1758 0 0 1
1820 0 1 0
1821 0 0 1
1822 0 0 1
1823 0 0 1
1885 0 0 1
1886 0 0 1
1887 0 0 1
1890 0 1 0
1950 0 0 1
1951 0 0 1
1952 0 0 1
1958 0 1 0
2015 0 0 1
2016 0 0 1
2017 0 0 1
2026 0 1 0
2079 0 0 1
2080 0 0 1
2081 0 0 1
2092 0 1 0
2144 0 0 1
2145 0 0 1
2146 0 0 1
2159 0 1 0
2208 0 0 1
2209 0 0 1
2211 0 0 1
2226 0 1 0
2273 0 0 1
2274 0 0 1
2275 0 0 1
2292 0 1 0
2338 0 0 1
2339 0 0 1
2340 0 0 1
2358 0 1 0
2402 0 0 1
2403 0 0 1
2404 0 0 1
2425 0 1 0
2467 0 0 1
2468 0 0 1
2469 0 0 1
2491 0 1 0
2531 0 0 1
2532 0 0 1
2533 0 0 1
2557 0 1 0
2596 0 0 1
2597 0 0 1
2598 0 0 1
2623 0 1 0
2661 0 0 1
2662 0 0 1
2663 0 0 1
