Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39
0.15,0.093813,0.15074,0.2435,0.097216,0.071523,0.090252,0.34606,0.063918,0.21332,0.1057,0.29468,0.16472,0.17524,0.15883,0.085682,0.21564,0.083526,0.075263,0.22938,0.32507,0.14721,0.074026,0.15745,0.15867,0.10305,0.049052,0.092356,0.35628,0.21891,0.11134,0.050286,0.10835,0.14673,0.096524,0.11439,0.15092,0.068536,0.11294,0.14037
0.16,0.11196,0.18161,0.30368,0.11533,0.074667,0.1125,0.43636,0.062225,0.24339,0.13263,0.35103,0.18466,0.19066,0.20122,0.090495,0.27305,0.099301,0.083849,0.26954,0.34871,0.17776,0.075532,0.15203,0.16842,0.12894,0.054065,0.11676,0.34297,0.21462,0.12236,0.06307,0.13122,0.14896,0.13501,0.14519,0.13567,0.085423,0.13395,0.13777
0.17,0.12531,0.27689,0.34337,0.12319,0.080068,0.138,0.43057,0.067354,0.27599,0.17573,0.42021,0.23834,0.21682,0.24583,0.12924,0.33222,0.12953,0.09827,0.26181,0.47225,0.22542,0.092688,0.164,0.19004,0.14946,0.074619,0.14192,0.33537,0.24796,0.13881,0.074516,0.16069,0.19534,0.16825,0.1517,0.1485,0.10808,0.16852,0.1222
0.18,0.14316,0.33888,0.38641,0.16441,0.092119,0.15273,0.4476,0.080234,0.32215,0.22151,0.46565,0.30737,0.29903,0.25908,0.17069,0.37833,0.15136,0.1163,0.33101,0.60341,0.2718,0.10187,0.17394,0.2119,0.15978,0.10731,0.15698,0.42112,0.24402,0.1485,0.083112,0.15688,0.23193,0.14145,0.19355,0.16638,0.1328,0.16993,0.1321
0.19,0.15822,0.3831,0.42606,0.18985,0.1013,0.17281,0.46007,0.09803,0.37288,0.2332,0.53484,0.3632,0.33058,0.42286,0.18288,0.50071,0.15539,0.14095,0.34948,0.65062,0.28659,0.11011,0.20087,0.21986,0.18434,0.11502,0.15345,0.49461,0.27081,0.20314,0.093722,0.18536,0.20595,0.14085,0.24313,0.19827,0.16971,0.19183,0.18049
0.2,0.18529,0.41232,0.45854,0.21208,0.11073,0.1904,0.46756,0.13776,0.41172,0.22301,0.62844,0.41752,0.33837,0.58113,0.18158,0.58482,0.17144,0.17483,0.41308,0.63772,0.28423,0.12067,0.21547,0.26081,0.22808,0.11297,0.13708,0.55364,0.35685,0.24382,0.11784,0.18726,0.16657,0.15938,0.27224,0.21018,0.22351,0.21225,0.20132
0.21,0.21419,0.45483,0.5183,0.22947,0.12661,0.2068,0.40145,0.16123,0.43224,0.24658,0.69568,0.44554,0.37823,0.70401,0.19725,0.63144,0.19685,0.18046,0.50998,0.68869,0.31534,0.13515,0.27566,0.31601,0.26017,0.11297,0.12198,0.52532,0.43206,0.28673,0.16159,0.21964,0.2236,0.15253,0.26514,0.25093,0.26191,0.27182,0.24618
0.22,0.25486,0.51304,0.57365,0.24571,0.13979,0.21783,0.43949,0.17825,0.44351,0.27411,0.65445,0.44663,0.42014,0.8178,0.22025,0.63379,0.22621,0.18131,0.57522,0.84021,0.34281,0.14791,0.34845,0.3637,0.29147,0.12363,0.12967,0.51616,0.51985,0.31956,0.19539,0.2216,0.24413,0.16032,0.30094,0.25117,0.27037,0.31374,0.2428
0.23,0.26723,0.5513,0.61823,0.32555,0.15952,0.23258,0.47092,0.20157,0.43798,0.29442,0.71369,0.46896,0.45699,0.8488,0.27954,0.65271,0.2772,0.19929,0.59848,0.99227,0.37491,0.15543,0.43286,0.38651,0.3165,0.14669,0.15489,0.56385,0.5572,0.34423,0.23353,0.25945,0.24545,0.17629,0.34609,0.23462,0.27359,0.35972,0.24515
0.24,0.29621,0.58312,0.6598,0.33626,0.18463,0.30529,0.56101,0.2349,0.42129,0.29931,0.8929,0.51676,0.4848,0.88301,0.36265,0.68176,0.32049,0.19566,0.5516,1.0643,0.45598,0.18814,0.49567,0.38848,0.36624,0.16056,0.16999,0.74189,0.56995,0.35686,0.28794,0.31339,0.27899,0.19942,0.33023,0.27595,0.29676,0.38084,0.29724
0.25,0.34765,0.617,0.69656,0.31541,0.19537,0.38505,0.76835,0.24534,0.50717,0.37091,1.081,0.60129,0.50997,0.8886,0.39074,0.71074,0.3492,0.19156,0.5404,1.0807,0.5391,0.23126,0.53618,0.41308,0.41513,0.17302,0.1782,0.73986,0.58738,0.45478,0.35323,0.33468,0.32107,0.21253,0.38481,0.34095,0.36092,0.37535,0.3154
0.26,0.40128,0.66405,0.73132,0.40241,0.21023,0.48158,0.92822,0.21209,0.70189,0.40456,1.1578,0.67884,0.57978,0.83801,0.39084,0.79341,0.40742,0.21459,0.63986,1.1043,0.56492,0.24739,0.57517,0.44257,0.45305,0.17102,0.21049,0.92612,0.62077,0.55672,0.34171,0.36154,0.39928,0.22189,0.40744,0.40867,0.40081,0.39064,0.31809
0.27,0.45649,0.71375,0.76699,0.51012,0.24057,0.51357,0.98614,0.19331,0.85362,0.46655,1.2386,0.72457,0.63876,0.8777,0.38454,0.87506,0.46471,0.24818,0.79708,1.1717,0.63327,0.2536,0.72615,0.40255,0.48477,0.14836,0.24125,1.1471,0.65801,0.55721,0.36439,0.42384,0.45813,0.25293,0.41218,0.48992,0.45166,0.44234,0.34627
0.28,0.50579,0.75772,0.79967,0.54496,0.27525,0.4928,1.076,0.20759,0.89607,0.57682,1.3851,0.73103,0.69252,1.0039,0.36737,0.94131,0.46701,0.27063,0.9242,1.2426,0.65065,0.28748,0.82571,0.35769,0.47045,0.15758,0.26894,1.2225,0.72896,0.60888,0.36649,0.40436,0.52111,0.32556,0.4717,0.50557,0.47764,0.5457,0.37324
0.29,0.54598,0.81053,0.82647,0.52297,0.30658,0.47791,1.2035,0.24441,0.81578,0.71151,1.5239,0.80209,0.79931,1.0144,0.33436,0.98427,0.51422,0.32546,0.89849,1.3527,0.6767,0.32292,0.95582,0.38072,0.44466,0.19842,0.31418,1.4034,0.83997,0.63857,0.3561,0.40028,0.50659,0.4075,0.54663,0.48203,0.50082,0.72112,0.43915
0.3,0.56195,0.87157,0.85401,0.54665,0.33644,0.48612,1.3219,0.26375,0.78019,0.80472,1.6207,0.89167,0.98817,1.1271,0.38821,1.0953,0.52201,0.36593,0.82147,1.543,0.78158,0.33544,1.1022,0.41741,0.52971,0.22413,0.37843,1.6705,0.94211,0.64417,0.35762,0.46866,0.49157,0.4541,0.57286,0.50362,0.523,0.90855,0.48119
0.31,0.56898,0.94556,0.88694,0.6232,0.36849,0.49497,1.4177,0.28964,0.82119,0.8101,1.6776,0.91167,1.114,1.2842,0.41692,1.2366,0.591,0.37211,0.84511,1.6407,0.91766,0.39368,1.2114,0.45228,0.64537,0.2384,0.44172,1.9282,1.0201,0.71285,0.34433,0.55714,0.56189,0.46603,0.58655,0.54024,0.55437,1.0291,0.5711
0.32,0.5803,1.0289,0.93558,0.70881,0.38784,0.52172,1.4379,0.27266,0.85171,0.78834,1.7285,0.98535,1.2051,1.2598,0.46609,1.3313,0.5921,0.38129,0.82558,1.645,1.0111,0.44551,1.2567,0.50057,0.69792,0.25966,0.47237,2.0421,1.0748,0.77166,0.33328,0.64168,0.58177,0.47993,0.58961,0.57364,0.56941,1.1519,0.64474
0.33,0.59292,1.1049,1.1885,0.74539,0.39694,0.53875,1.2866,0.27388,0.8481,0.87276,1.8092,1.0087,1.2607,1.2393,0.49885,1.4035,0.60306,0.40038,1.0255,1.6969,1.0857,0.4706,1.3355,0.52398,0.70694,0.26875,0.45966,2.0867,1.093,0.90485,0.3563,0.66459,0.54649,0.56501,0.54225,0.61024,0.60071,1.2081,0.84012
0.34,0.61284,1.1498,1.4433,0.71602,0.42836,0.55826,1.2401,0.2757,0.81602,1.0373,1.9514,1.0603,1.2684,1.2514,0.49699,1.5211,0.64192,0.44861,1.2018,1.6928,1.1853,0.52269,1.5406,0.56584,0.73533,0.28145,0.41762,2.0955,1.0819,0.98638,0.39613,0.68632,0.47823,0.61664,0.51608,0.63228,0.61714,1.2425,0.95579
0.35,0.63676,1.2335,1.5289,0.65731,0.45709,0.7005,1.3281,0.30388,0.77965,1.174,2.2278,1.1255,1.3132,1.2308,0.5389,1.7105,0.71651,0.51283,1.3268,1.7171,1.3376,0.5991,1.7276,0.6365,0.77615,0.31034,0.38141,2.0577,1.1565,1.0653,0.42523,0.62821,0.4886,0.60726,0.52759,0.69333,0.59528,1.2769,0.96573
0.36,0.65994,1.3197,1.4607,0.60942,0.49202,0.82275,1.394,0.33025,0.81398,1.266,2.4112,1.2044,1.3889,1.3239,0.60072,2.0004,0.76866,0.57733,1.3416,1.9311,1.5821,0.63249,1.8866,0.6612,0.81694,0.33381,0.40055,2.058,1.2642,1.2086,0.44993,0.62355,0.46589,0.53854,0.56205,0.67464,0.59524,1.2875,0.9806
0.37,0.72131,1.3692,1.3567,0.58121,0.55487,0.85835,1.428,0.3303,0.86913,1.3443,2.5426,1.3514,1.4568,1.5278,0.64421,2.2478,0.73744,0.63329,1.3018,2.2931,1.8054,0.61079,2.0119,0.6367,0.87885,0.36168,0.4658,1.9625,1.4128,1.3598,0.47198,0.69562,0.48426,0.53757,0.6335,0.6134,0.62284,1.2827,1.0194
0.38,0.78374,1.3802,1.3246,0.57701,0.61733,0.80145,1.5491,0.35502,1.0085,1.4286,2.7492,1.4698,1.5697,1.7452,0.67845,2.5284,0.75597,0.68568,1.2679,2.6167,1.989,0.64096,2.1447,0.58799,0.98154,0.40218,0.53027,1.8133,1.5833,1.5464,0.48507,0.81638,0.57501,0.5645,0.65101,0.5377,0.64038,1.3177,0.95865
0.39,0.84359,1.3665,1.372,0.59874,0.65106,0.71569,1.7845,0.3904,1.2124,1.5034,2.9323,1.5583,1.6767,2.0581,0.70716,2.6556,0.79484,0.75184,1.2207,2.9214,2.1276,0.72166,2.5888,0.57955,1.1027,0.46145,0.60699,1.7196,1.7182,1.6179,0.48213,0.9483,0.64,0.56427,0.68581,0.49053,0.64915,1.4159,0.9005
0.4,0.91945,1.3462,1.4245,0.6281,0.65083,0.66229,2.047,0.40743,1.4324,1.5226,3.0885,1.6096,1.7872,2.515,0.74059,2.536,0.8945,0.81488,1.2276,3.1661,2.1802,0.75463,2.931,0.59425,1.1925,0.52221,0.6674,1.6906,1.7833,1.5976,0.4736,1.0959,0.65536,0.54777,0.72799,0.50339,0.66912,1.7107,0.97544
0.41,0.99703,1.3387,1.4074,0.71852,0.67639,0.64031,2.2577,0.40311,1.5754,1.4467,3.2359,1.703,1.8835,3.0602,0.78542,2.5747,0.97637,0.82991,1.2622,3.4017,2.169,0.73299,3.1461,0.58832,1.2245,0.62039,0.67973,1.6936,1.7828,1.5695,0.44968,1.1711,0.64489,0.54143,0.76691,0.54263,0.66435,2.0825,1.0979
0.42,1.0475,1.36,1.42,0.78,0.69295,0.61064,2.6507,0.42675,1.5711,1.5682,3.3666,1.7711,1.9968,3.5607,0.84224,2.5515,1.0339,0.79449,1.3743,3.7316,2.0899,0.75788,3.2239,0.58201,1.2131,0.70916,0.65915,1.7012,1.7499,1.5677,0.44358,1.1496,0.64377,0.65016,0.87667,0.58713,0.63529,2.4463,1.1194
0.43,1.07,1.4058,1.4792,0.80539,0.73381,0.56654,3.2488,0.47799,1.5112,1.645,3.4865,1.8539,2.1205,3.9116,0.90853,2.4829,1.1072,0.73527,1.3684,4.1279,1.9783,0.81144,3.1808,0.59306,1.2026,0.75196,0.63947,1.6893,1.7228,1.5802,0.45018,1.0903,0.65531,0.73728,1.0011,0.5838,0.60129,2.731,1.0904
0.44,1.1087,1.4599,1.5185,0.89583,0.80901,0.54746,3.7121,0.53737,1.7237,1.6566,3.6103,1.9307,2.2571,4.0911,0.98396,2.6405,1.2532,0.74023,1.398,4.4792,1.9131,0.9294,3.0485,0.61529,1.226,0.73169,0.62651,1.6654,1.7091,1.5153,0.46803,1.0415,0.67109,0.78826,1.0649,0.52419,0.56305,2.892,1.0739
0.45,1.1649,1.5083,1.6403,0.99056,0.89387,0.56796,3.9606,0.5964,1.9114,1.6165,3.7219,2.0163,2.3795,4.4104,1.0688,2.7294,1.3758,0.85421,1.412,4.9389,1.8597,1.032,2.8718,0.6834,1.2677,0.77395,0.6311,1.5866,1.7017,1.4042,0.5198,1.1012,0.70314,0.82739,1.1053,0.50081,0.54059,2.9186,1.0987
0.46,1.2227,1.5581,1.7623,1.0773,0.96054,0.59628,4.1878,0.64447,2.0521,1.5595,3.8391,2.1224,2.4905,4.6839,1.1643,3.0599,1.3858,0.9721,1.4586,5.1879,1.847,1.1615,2.6971,0.77467,1.2959,0.80994,0.67324,1.4551,1.7039,1.3577,0.61493,1.1829,0.72882,0.85818,1.1679,0.49477,0.55774,2.8333,1.1484
0.47,1.2812,1.6102,1.8374,1.1528,1.0079,0.61613,4.4473,0.66884,2.1345,1.5223,3.9446,2.2554,2.7137,4.8817,1.2686,3.4597,1.374,1.0689,1.6213,5.2319,1.9081,1.2949,2.619,0.8567,1.3119,0.83445,0.71013,1.297,1.7101,1.3666,0.68489,1.2565,0.74426,0.87501,1.2464,0.51842,0.60431,2.6735,1.2242
0.48,1.3397,1.6376,2.1528,1.2158,1.0655,0.63574,4.6293,0.68581,2.1903,1.4847,4.057,2.4143,2.9261,5.0007,1.3776,3.8258,1.3274,1.1943,1.716,5.0967,1.971,1.4092,2.5895,0.9247,1.3356,0.84885,0.72927,1.2571,1.6998,1.3713,0.7111,1.3295,0.76111,0.89461,1.3231,0.56782,0.63701,2.4978,1.3046
0.49,1.3969,1.6777,2.3768,1.2674,1.154,0.65625,4.7004,0.71063,2.5773,1.4601,4.1648,2.5929,3.1026,5.0341,1.4881,4.1465,1.4483,1.3025,1.7555,4.8414,1.9995,1.4887,2.5929,0.9733,1.3784,0.85148,0.72909,1.3449,1.6863,1.4004,0.73551,1.3622,0.76229,0.9414,1.3922,0.58584,0.64178,2.3737,1.3558
0.5,1.4515,1.7509,2.5052,1.3091,1.2513,0.69904,4.7549,0.74331,3.1437,1.6474,4.2878,2.7836,3.287,4.9692,1.595,4.4355,1.7209,1.3632,1.8091,4.5048,2.0304,1.5383,2.6137,1.0017,1.4393,0.8433,0.76198,1.4015,1.6776,1.4747,0.75114,1.3512,0.74216,0.95517,1.4389,0.57563,0.64358,2.3648,1.3672
0.51,1.5215,1.8205,2.5422,1.3453,1.3208,0.71424,4.8521,0.76089,3.6821,1.8074,4.4262,2.9771,3.4499,4.7883,1.697,4.6744,1.9439,1.3999,1.9156,4.925,2.0367,1.5758,2.6295,1.0381,1.5104,0.82511,0.77029,1.4427,1.682,1.555,0.71619,1.3513,0.75243,0.93562,1.4604,0.56394,0.67255,2.4963,1.351
0.52,1.6609,1.8763,2.5009,1.3803,1.3495,0.69599,4.9218,0.75234,4.0573,1.9402,4.5842,3.1673,3.5759,4.5234,1.7943,4.8784,2.0947,1.4289,2.11,5.4418,1.9725,1.6738,2.6646,1.0791,1.5861,0.80008,0.77375,1.5155,1.6963,1.6277,0.66596,1.3554,0.80475,0.90627,1.4893,0.55888,0.73292,2.7477,1.3652
0.53,1.7977,1.9097,2.3999,1.4197,1.3587,0.65962,4.8815,0.71269,4.2294,2.041,4.7687,3.3559,3.7179,4.2198,1.888,5.0411,2.1898,1.4427,2.3077,5.7593,1.8835,1.8354,2.9331,1.1181,1.6739,0.77543,0.78763,1.618,1.7131,1.7465,0.63995,1.4064,0.88138,0.87974,1.5454,0.54249,0.79486,3.0686,1.3708
0.54,1.9304,2.0197,2.3194,1.4695,1.3879,0.68716,5.2883,0.66232,4.2307,2.1051,4.986,3.54,3.843,3.9127,1.978,5.1792,2.245,1.4426,2.4802,5.9234,1.8479,2.0004,3.0586,1.17,1.788,0.75969,0.78693,1.7722,1.7303,1.9449,0.64783,1.4529,0.93072,0.84414,1.6011,0.50405,0.82739,3.4114,1.3724
0.55,2.057,2.1242,2.2448,1.5363,1.4614,0.71955,5.5464,0.61214,4.1065,2.132,5.2255,3.7245,3.9349,3.6257,2.0632,5.2826,2.2775,1.4546,2.5515,6.0263,1.8548,2.0817,3.0384,1.1913,1.9356,0.75828,0.77546,1.8461,1.7455,2.1673,0.6636,1.5559,0.95378,0.81623,1.6202,0.4564,0.8181,3.7438,1.3846
0.56,2.1776,2.2206,2.1808,1.6229,1.5708,0.73927,5.5029,0.60222,3.9977,2.1267,5.4806,3.9112,4.0337,3.3569,2.1408,5.3629,2.3065,1.4895,2.6627,6.1276,1.8581,2.0481,2.9007,1.1997,2.1087,0.77186,0.76112,1.7965,1.7639,2.392,0.66057,1.6426,0.97261,0.82802,1.6531,0.46402,0.7733,4.0402,1.433
0.57,2.4095,2.3083,2.1279,1.7293,1.6957,0.76121,5.3013,0.64377,3.9079,2.0998,5.76,4.102,4.1227,3.0978,2.2076,5.4266,2.3414,1.5287,2.884,6.1889,1.8796,1.9584,2.7216,1.3027,2.2888,0.79585,0.80592,1.7792,1.7949,2.587,0.72799,1.6998,0.95671,0.82718,1.7555,0.49528,0.71635,4.2784,1.4311
0.58,2.6471,2.3882,2.0715,1.8534,1.8254,0.80874,5.7424,0.67319,3.7998,2.0624,6.0395,4.3011,4.1753,3.0817,2.2601,5.4702,2.3735,1.5598,2.9934,6.1139,1.9171,1.9464,2.5486,1.2988,2.4625,0.82275,0.82516,1.7379,1.8426,2.7453,0.79111,1.7304,0.93486,0.82803,1.7883,0.53936,0.71859,4.4526,1.4926
0.59,2.8714,2.4622,1.993,2.0075,1.9595,0.8528,6.2257,0.68932,3.6737,2.155,6.3295,4.5101,4.2183,3.0607,2.2961,5.4998,2.4285,1.5899,3.1318,5.9339,1.9296,1.9868,2.5922,1.292,2.6249,0.84775,0.81311,1.6337,1.907,2.8744,0.83602,1.7155,0.89336,0.83073,1.8147,0.58976,0.71171,4.5567,1.5921
0.6,3.0837,2.5319,1.8827,2.1755,2.1478,0.89696,6.7747,0.70607,3.5475,2.2961,6.6105,4.7289,4.2639,3.0155,2.314,5.5221,2.5594,1.6186,3.3593,6.2733,1.9159,2.1914,2.7182,1.3182,2.7781,0.87026,0.81066,1.4832,1.9832,2.9915,0.86085,1.6543,0.83371,0.85649,1.771,0.65496,0.75175,4.5945,1.7024
0.61,3.2823,2.5992,1.777,2.3514,2.3843,0.94321,7.3828,0.71839,3.6018,2.4322,6.9448,4.9574,4.2758,3.0221,2.3137,5.5437,2.648,1.63,3.4713,6.5541,1.9438,2.5134,2.8306,1.3377,2.9266,0.89289,0.82657,1.4989,2.0639,3.096,0.86259,1.5795,0.75323,0.90358,1.6833,0.73874,0.8168,4.5696,1.8341
0.62,3.4671,2.6654,1.6767,2.5318,2.6295,0.95342,8.0188,0.76033,3.6293,2.551,7.3392,5.1984,4.2593,3.0361,2.2956,5.5702,2.6993,1.6081,3.5087,6.7978,2.0739,2.7795,2.9257,1.3524,3.0709,0.91697,0.83873,1.5011,2.1386,3.1827,0.83926,1.5289,0.70363,0.94493,1.7575,0.82709,0.87584,4.5513,1.9789
0.63,3.6379,2.7326,1.7759,2.7117,2.8666,0.93797,8.5557,0.78852,3.6811,2.6426,7.7247,5.4455,4.2697,3.0462,2.2607,5.6053,2.732,1.5634,3.4981,7.0803,2.2719,2.98,3.0045,1.3639,3.2106,0.93996,0.93985,1.4748,2.201,3.2602,0.801,1.5182,0.71936,0.9583,1.7755,0.90398,0.93949,4.4786,2.1036
0.64,3.7944,2.8004,1.9073,2.8886,3.0787,0.97297,8.8687,0.81973,3.6787,2.8532,8.1043,5.6996,4.2536,3.3617,2.2121,5.6612,2.7684,1.527,3.4377,7.3796,2.4297,3.1257,3.0656,1.3739,3.3496,0.95725,1.0407,1.436,2.2486,3.3304,0.76766,1.5164,0.76903,0.98376,1.7789,0.95887,1.0259,4.3463,2.1781
0.65,3.9358,2.8683,2.0369,3.0609,3.2573,1.0328,8.9222,0.86837,3.6453,3.0664,8.4732,5.9557,4.2145,3.6608,2.1515,5.9082,2.8316,1.5251,3.3439,7.5353,2.4683,3.2427,3.1738,1.3842,3.496,0.96555,1.1053,1.4224,2.2821,3.4209,0.74519,1.484,0.83585,1.0144,1.8501,0.98631,1.1448,4.3122,2.3222
0.66,4.0615,2.9365,2.1622,3.2262,3.3982,1.097,9.1956,0.91816,3.5998,3.2485,8.8277,6.2149,4.1715,3.8994,2.185,6.1713,2.9296,1.5558,3.4619,7.9987,2.3862,3.3678,3.5193,1.3964,3.6527,0.96498,1.1306,1.4466,2.3047,3.5397,0.74777,1.4172,0.89174,1.0658,1.8959,0.99101,1.2908,4.2605,2.551
0.67,4.1711,3.0057,2.2825,3.3828,3.5064,1.1644,9.451,0.95207,3.6529,3.419,9.1663,6.475,4.1384,4.0591,2.2936,6.4511,3.0546,1.5947,3.5689,8.4473,2.2335,3.5346,3.8437,1.412,3.8155,0.95843,1.1237,1.4925,2.3207,3.6952,0.78464,1.3802,0.93349,1.0996,1.9075,0.98112,1.4464,4.1716,2.7397
0.68,4.2645,3.0739,2.3969,3.5292,3.5869,1.1955,9.9315,0.95792,3.7635,3.6072,9.4883,6.7359,4.0872,4.1243,2.4089,6.7415,3.1887,1.6226,3.6647,8.6139,2.0944,3.7572,4.142,1.4319,3.9775,0.94937,1.0997,1.5345,2.3341,3.8535,0.85452,1.4762,0.95951,1.1349,1.8978,0.957,1.5956,4.0822,2.8958
