Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39
0.01,0.31765,0.48445,0.5406,0.34097,0.27446,0.16978,0.57808,0.11346,0.44575,0.41162,0.87966,0.62527,0.60334,0.48428,0.34793,0.61846,0.22699,0.18278,0.79275,1.0098,0.37424,0.30423,0.40525,0.26437,0.33268,0.14736,0.15286,0.53682,0.46547,0.35308,0.1533,0.28697,0.23109,0.15734,0.26299,0.19043,0.21198,0.38883,0.25539
0.02,0.31977,0.51472,0.58223,0.35063,0.27472,0.17109,0.62029,0.11646,0.4463,0.4114,0.91854,0.64089,0.59537,0.48488,0.34812,0.61958,0.23013,0.18304,0.8065,1.012,0.3762,0.30499,0.40723,0.26582,0.33277,0.14871,0.15415,0.54704,0.47025,0.35478,0.16535,0.31995,0.23731,0.15836,0.26401,0.2146,0.2328,0.38576,0.25683
0.03,0.33051,0.49542,0.63932,0.34487,0.27651,0.17216,0.66152,0.11551,0.50476,0.41407,0.87966,0.63762,0.65845,0.49888,0.34984,0.62315,0.23174,0.18366,0.83448,1.018,0.39508,0.30598,0.4176,0.26512,0.33337,0.1489,0.15411,0.58304,0.49992,0.36592,0.16793,0.44875,0.24987,0.16102,0.26784,0.20706,0.24024,0.42884,0.25749
0.04,0.31717,0.52201,0.74767,0.35243,0.2763,0.1797,0.91127,0.12465,0.52348,0.42032,0.92676,0.65038,0.63889,0.52954,0.34892,0.62636,0.23334,0.1891,0.85818,1.0308,0.40152,0.30404,0.4038,0.27438,0.34041,0.15318,0.16291,0.63194,0.62315,0.43107,0.17268,0.61245,0.28264,0.17955,0.27651,0.21345,0.2849,0.45259,0.28761
0.05,0.3262,0.56133,0.87002,0.35419,0.27765,0.19852,1.0636,0.13282,0.46277,0.42297,0.92491,0.70474,0.61987,0.52881,0.35087,0.6301,0.23132,0.21594,0.88682,1.0738,0.49203,0.30552,0.41905,0.28173,0.35733,0.15239,0.1608,0.77212,0.74042,0.38802,0.1658,0.70878,0.31605,0.21601,0.28609,0.32044,0.25055,0.40323,0.31049
0.06,0.32372,0.57388,0.93174,0.35068,0.27635,0.21107,1.3923,0.18141,0.46049,0.42709,0.96264,0.78354,0.66804,0.57235,0.3611,0.6326,0.24102,0.2139,0.91118,1.0918,0.5004,0.31706,0.42419,0.29816,0.36794,0.15432,0.1929,0.68695,0.83786,0.38679,0.21385,0.65284,0.483,0.22417,0.27436,0.29347,0.27986,0.43283,0.36103
0.07,0.37604,0.51872,0.91899,0.35843,0.27484,0.18774,1.3142,0.16299,0.48998,0.43051,1.0505,0.81284,0.75116,0.60914,0.36522,0.65786,0.26105,0.24686,0.91903,1.1394,0.53583,0.31579,0.4219,0.29874,0.35408,0.19857,0.1971,0.71072,0.99596,0.42663,0.22592,0.75408,0.56597,0.22836,0.31841,0.26117,0.32629,0.46078,0.329
0.08,0.37227,0.65723,0.91619,0.36998,0.27518,0.20358,1.3108,0.20465,0.64363,0.43718,0.9999,0.93755,0.89877,0.58513,0.36053,0.65634,0.26824,0.26129,0.97731,1.1751,0.69061,0.33048,0.45425,0.29517,0.34966,0.19833,0.22013,0.76725,0.89616,0.44795,0.3365,0.93144,0.58938,0.25339,0.31213,0.32593,0.35685,0.439,0.39467
0.09,0.36189,0.82345,1.0537,0.35049,0.28593,0.22827,1.084,0.26877,0.62158,0.44372,1.1214,0.97664,0.9897,0.67963,0.37862,0.72024,0.27293,0.29536,0.99276,1.1978,0.90602,0.33508,0.52176,0.35187,0.36125,0.19823,0.25096,0.75751,1.1127,0.4753,0.27674,1.306,0.74883,0.33417,0.35797,0.37904,0.35413,0.49689,0.56973
0.1,0.35369,0.88987,1.2016,0.38874,0.28657,0.25262,1.1731,0.25672,0.50515,0.45726,1.0512,0.8204,1.056,0.63627,0.37317,0.78134,0.32007,0.27715,1.0245,1.2307,1.2042,0.30662,0.57791,0.38476,0.33714,0.21204,0.24056,0.92546,1.1453,0.43604,0.189,1.0109,0.61804,0.40671,0.38291,0.54568,0.35596,0.53619,0.57014
0.11,0.37585,0.91872,1.2125,0.42124,0.29378,0.25949,1.0505,0.27296,0.54563,0.44303,1.0562,0.85699,0.8997,0.6112,0.36503,0.93502,0.3568,0.29655,1.0246,1.1208,1.0089,0.31534,0.4942,0.42422,0.3442,0.24241,0.29632,1.1572,0.97601,0.57348,0.20577,0.83034,0.54295,0.44937,0.5381,0.5916,0.39217,0.55033,0.55411
0.12,0.36849,0.60288,1.1641,0.42513,0.3074,0.28228,0.86266,0.28098,0.74696,0.47589,1.1641,0.8383,0.85996,0.70168,0.35746,0.93841,0.37861,0.24377,1.0229,1.1511,0.77171,0.32821,0.5077,0.42395,0.40862,0.23881,0.39342,1.3999,0.96838,0.49267,0.1985,0.65125,0.52616,0.57082,0.54787,0.66389,0.41617,0.53656,0.51838
0.13,0.37543,0.73114,1.107,0.42013,0.31728,0.31577,1.022,0.27129,0.8529,0.48864,1.2302,0.98713,0.8493,0.77668,0.39487,0.95126,0.33291,0.28499,1.0828,1.2098,0.80528,0.33294,0.59949,0.44387,0.45639,0.29236,0.43809,1.6349,0.97211,0.46491,0.17293,0.60043,0.68631,0.47917,0.54109,0.88633,0.35882,0.52039,0.59658
0.14,0.40764,0.77258,1.1165,0.41126,0.34177,0.34309,1.2087,0.29696,0.97682,0.43566,1.3083,0.81682,0.79361,0.6883,0.37638,1.0533,0.327,0.32686,1.1079,1.4293,0.87472,0.3487,0.66739,0.59582,0.49366,0.27972,0.40793,1.6959,1.1558,0.52099,0.17161,0.49786,0.61853,0.4864,0.59376,0.83357,0.31204,0.49316,0.5937
0.15,0.42599,0.68451,1.1057,0.44144,0.32478,0.40982,1.5714,0.29025,0.96868,0.47997,1.3381,0.74798,0.79572,0.72125,0.38907,0.9792,0.37928,0.34176,1.0416,1.4761,0.66846,0.33615,0.71496,0.72049,0.46793,0.22274,0.41938,1.6178,0.99405,0.50558,0.22834,0.49202,0.66628,0.4383,0.51945,0.6853,0.31121,0.51282,0.6374
0.16,0.44682,0.72481,1.212,0.4603,0.298,0.449,1.7415,0.24834,0.97137,0.52933,1.401,0.73697,0.76094,0.80306,0.36117,1.0897,0.39631,0.33464,1.0757,1.3917,0.70943,0.30145,0.60675,0.67216,0.51461,0.21577,0.46598,1.3688,0.85655,0.48836,0.25171,0.5237,0.59451,0.53884,0.57945,0.54144,0.34092,0.53459,0.54984
0.17,0.44299,0.97888,1.2139,0.43551,0.28306,0.48786,1.5222,0.23811,0.97571,0.62125,1.4855,0.84259,0.76653,0.86908,0.45691,1.1745,0.45792,0.34741,0.92556,1.6695,0.79694,0.32768,0.57978,0.67183,0.52839,0.2638,0.50172,1.1856,0.87659,0.49074,0.26343,0.56808,0.69059,0.59483,0.53631,0.52498,0.3821,0.59577,0.43201
0.18,0.45143,1.0686,1.2185,0.51845,0.29049,0.48163,1.4115,0.25301,1.0159,0.69852,1.4684,0.96927,0.94294,0.81697,0.53825,1.193,0.47731,0.36675,1.0438,1.9028,0.85709,0.32122,0.54852,0.66821,0.50384,0.3384,0.49502,1.3279,0.76949,0.46827,0.26208,0.4947,0.73136,0.44604,0.61035,0.52467,0.41878,0.53585,0.41657
0.19,0.4478,1.0842,1.2058,0.53732,0.2867,0.48908,1.3021,0.27744,1.0553,0.66001,1.5137,1.0279,0.93561,1.1968,0.51758,1.4171,0.43978,0.3989,0.98909,1.8414,0.81112,0.31164,0.5685,0.62226,0.52172,0.32553,0.4343,1.3998,0.76644,0.57491,0.26525,0.52461,0.58288,0.39863,0.6881,0.56115,0.4803,0.54293,0.51082
0.2,0.47329,1.0532,1.1712,0.5417,0.28282,0.48633,1.1943,0.35188,1.0516,0.56961,1.6052,1.0664,0.86429,1.4843,0.46379,1.4938,0.4379,0.44656,1.0551,1.6289,0.72598,0.30821,0.55037,0.66616,0.58257,0.28855,0.35013,1.4141,0.91147,0.62278,0.301,0.47832,0.42546,0.40709,0.69537,0.53684,0.5709,0.54215,0.51423
0.21,0.49622,1.0537,1.2008,0.53163,0.29333,0.47912,0.93007,0.37352,1.0014,0.57127,1.6117,1.0322,0.87628,1.631,0.45698,1.4629,0.45606,0.41809,1.1815,1.5955,0.73058,0.31311,0.63864,0.73213,0.60276,0.26172,0.28261,1.217,1.001,0.6643,0.37437,0.50885,0.51803,0.35337,0.61427,0.58135,0.60678,0.62974,0.57035
0.22,0.538,1.083,1.2109,0.51868,0.29508,0.45983,0.92775,0.37627,0.93623,0.57862,1.3815,0.94282,0.8869,1.7263,0.46494,1.3379,0.47753,0.38273,1.2143,1.7736,0.72365,0.31223,0.73556,0.76775,0.61527,0.26098,0.27372,1.0896,1.0974,0.67458,0.41246,0.46779,0.51534,0.33843,0.63527,0.53021,0.57074,0.66229,0.51253
0.23,0.51612,1.0648,1.194,0.62876,0.3081,0.4492,0.90953,0.38931,0.84591,0.56863,1.3784,0.90574,0.88262,1.6394,0.5399,1.2606,0.53537,0.3849,1.1559,1.9165,0.72409,0.30019,0.83601,0.74649,0.61128,0.28332,0.29915,1.089,1.0762,0.66484,0.45104,0.5011,0.47406,0.34049,0.66842,0.45314,0.5284,0.69475,0.47348
0.24,0.52541,1.0343,1.1703,0.59644,0.3275,0.54152,0.99511,0.41667,0.74728,0.53091,1.5838,0.91663,0.85993,1.5663,0.64326,1.2093,0.56848,0.34706,0.97841,1.8879,0.80881,0.33372,0.87921,0.68908,0.64963,0.2848,0.30152,1.3159,1.011,0.63299,0.51075,0.55589,0.49486,0.35372,0.58576,0.48947,0.52639,0.67553,0.52724
0.25,0.56832,1.0086,1.1387,0.51561,0.31937,0.62945,1.256,0.40106,0.82908,0.60633,1.7672,0.98294,0.83366,1.4526,0.63875,1.1619,0.57085,0.31314,0.8834,1.7667,0.88127,0.37804,0.8765,0.67528,0.67863,0.28284,0.2913,1.2095,0.9602,0.74344,0.57743,0.54711,0.52485,0.34743,0.62906,0.55735,0.59,0.61359,0.51558
0.26,0.60649,1.0036,1.1053,0.6082,0.31773,0.72786,1.4029,0.32054,1.0608,0.61145,1.7499,1.026,0.87628,1.2666,0.59071,1.1992,0.61577,0.32433,0.96707,1.669,0.85382,0.37391,0.8693,0.66889,0.68473,0.25847,0.31814,1.3997,0.93822,0.84142,0.51646,0.54643,0.60347,0.33536,0.6158,0.61766,0.60578,0.59041,0.48075
0.27,0.63977,1.0003,1.0749,0.71493,0.33715,0.71977,1.3821,0.27092,1.1964,0.65387,1.7359,1.0155,0.89523,1.2301,0.53893,1.2264,0.65129,0.34782,1.1171,1.6422,0.88754,0.35542,1.0177,0.56418,0.67941,0.20793,0.33812,1.6076,0.92221,0.78093,0.5107,0.59402,0.64207,0.35449,0.57767,0.68663,0.63301,0.61994,0.4853
0.28,0.65914,0.98746,1.0421,0.71019,0.3587,0.64221,1.4022,0.27053,1.1677,0.75171,1.805,0.95267,0.90248,1.3082,0.47875,1.2267,0.6086,0.35269,1.2044,1.6194,0.84792,0.37463,1.0761,0.46613,0.61308,0.20536,0.35048,1.5932,0.94997,0.79349,0.47761,0.52696,0.6791,0.42427,0.61471,0.65885,0.62246,0.71114,0.4864
0.29,0.6633,0.98468,1.004,0.63534,0.37245,0.58059,1.4621,0.29693,0.99105,0.86439,1.8513,0.97443,0.97105,1.2323,0.4062,1.1957,0.6247,0.39538,1.0915,1.6433,0.8221,0.39231,1.1612,0.46253,0.5402,0.24105,0.38169,1.705,1.0204,0.77578,0.43262,0.48628,0.61544,0.49506,0.66408,0.5856,0.60842,0.87606,0.53351
0.3,0.63794,0.98942,0.96949,0.62057,0.38193,0.55186,1.5006,0.29942,0.88568,0.91354,1.8399,1.0122,1.1218,1.2795,0.44071,1.2434,0.5926,0.41541,0.93255,1.7516,0.88726,0.38079,1.2512,0.47385,0.60134,0.25444,0.4296,1.8964,1.0695,0.73127,0.40597,0.53203,0.55804,0.5155,0.65032,0.57172,0.59372,1.0314,0.54625
0.31,0.60492,1.0053,0.94296,0.66256,0.39176,0.52623,1.5072,0.30793,0.87306,0.86127,1.7836,0.96925,1.1844,1.3654,0.44326,1.3147,0.62833,0.39561,0.89849,1.7444,0.97562,0.41854,1.2879,0.48085,0.68613,0.25345,0.46962,2.05,1.0845,0.75787,0.36608,0.59233,0.59738,0.49547,0.62359,0.57436,0.58939,1.0941,0.60717
0.32,0.579,1.0266,0.93348,0.70722,0.38697,0.52054,1.4347,0.27204,0.84979,0.78657,1.7246,0.98314,1.2024,1.257,0.46504,1.3283,0.59077,0.38043,0.82372,1.6413,1.0088,0.44451,1.2539,0.49944,0.69635,0.25908,0.47131,2.0375,1.0724,0.76993,0.33253,0.64024,0.58046,0.47885,0.58829,0.57235,0.56813,1.1493,0.64329
0.33,0.55628,1.0366,1.115,0.69933,0.37241,0.50545,1.2071,0.25695,0.79569,0.81882,1.6974,0.94639,1.1828,1.1627,0.46802,1.3167,0.56579,0.37563,0.96208,1.592,1.0186,0.44152,1.253,0.49159,0.66325,0.25214,0.43126,1.9578,1.0255,0.84893,0.33428,0.62352,0.51271,0.53009,0.50874,0.57253,0.56359,1.1334,0.7882
0.34,0.54164,1.0162,1.2757,0.63283,0.3786,0.4934,1.096,0.24367,0.72121,0.91676,1.7247,0.93714,1.1211,1.106,0.43925,1.3443,0.56734,0.39649,1.0622,1.4961,1.0476,0.46196,1.3616,0.5001,0.6499,0.24875,0.3691,1.852,0.95621,0.87179,0.35011,0.60658,0.42267,0.545,0.45612,0.55882,0.54544,1.0982,0.84475
0.35,0.53108,1.0288,1.2752,0.54822,0.38123,0.58425,1.1077,0.25345,0.65026,0.97915,1.8581,0.93868,1.0952,1.0265,0.44946,1.4266,0.5976,0.42772,1.1066,1.4321,1.1156,0.49967,1.4408,0.53086,0.64734,0.25884,0.31811,1.7162,0.96456,0.88847,0.35466,0.52395,0.40751,0.50648,0.44003,0.57827,0.49649,1.065,0.80546
0.36,0.52026,1.0404,1.1515,0.48043,0.38788,0.64861,1.099,0.26035,0.6417,0.99806,1.9009,0.94951,1.0949,1.0437,0.47358,1.577,0.60598,0.45514,1.0577,1.5224,1.2472,0.49862,1.4873,0.52126,0.64403,0.26315,0.31577,1.6224,0.99661,0.9528,0.3547,0.49157,0.36728,0.42455,0.44309,0.53185,0.46925,1.015,0.77306
0.37,0.53832,1.0218,1.0125,0.43377,0.41411,0.64059,1.0657,0.24651,0.64864,1.0033,1.8976,1.0085,1.0872,1.1402,0.48078,1.6775,0.55036,0.47263,0.97157,1.7114,1.3474,0.45584,1.5015,0.47517,0.6559,0.26992,0.34763,1.4646,1.0543,1.0148,0.35225,0.51915,0.36141,0.4012,0.47278,0.45778,0.46483,0.95728,0.76079
0.38,0.55453,0.97656,0.93718,0.40826,0.43679,0.56706,1.0961,0.25119,0.71353,1.0108,1.9452,1.04,1.1107,1.2348,0.48004,1.789,0.53488,0.48515,0.89707,1.8515,1.4073,0.45351,1.5174,0.41603,0.69449,0.28456,0.37519,1.283,1.1203,1.0941,0.34321,0.57763,0.40684,0.39941,0.46062,0.38045,0.4531,0.93233,0.67829
0.39,0.56666,0.91793,0.92161,0.40219,0.43733,0.48075,1.1987,0.26225,0.81443,1.0099,1.9697,1.0468,1.1263,1.3824,0.47502,1.7839,0.53392,0.50503,0.81996,1.9624,1.4292,0.48476,1.739,0.3893,0.74069,0.30997,0.40773,1.1551,1.1542,1.0868,0.32386,0.637,0.42991,0.37904,0.46068,0.3295,0.43605,0.95113,0.60489
0.4,0.58712,0.85962,0.90963,0.40108,0.41559,0.42291,1.3071,0.26017,0.91469,0.97227,1.9722,1.0279,1.1412,1.606,0.47291,1.6194,0.5712,0.52035,0.7839,2.0217,1.3922,0.48188,1.8716,0.37946,0.76147,0.33346,0.42618,1.0795,1.1388,1.0202,0.30243,0.69983,0.41849,0.34978,0.46487,0.32145,0.42727,1.0924,0.62288
0.41,0.60598,0.81367,0.85544,0.43671,0.41111,0.38917,1.3722,0.24501,0.95753,0.8793,1.9667,1.0351,1.1448,1.86,0.47737,1.5649,0.59343,0.50441,0.76718,2.0675,1.3183,0.44551,1.9122,0.35758,0.74424,0.37707,0.41313,1.0293,1.0836,0.95392,0.27331,0.71179,0.39196,0.32908,0.46612,0.32981,0.40378,1.2657,0.66727
0.42,0.60673,0.78771,0.82243,0.45177,0.40135,0.35368,1.5353,0.24717,0.90995,0.90829,1.9499,1.0258,1.1565,2.0623,0.48782,1.4778,0.59881,0.46016,0.79597,2.1613,1.2105,0.43896,1.8672,0.3371,0.70264,0.41074,0.38178,0.98532,1.0136,0.90802,0.25692,0.66585,0.37287,0.37657,0.50776,0.34006,0.36796,1.4169,0.64835
0.43,0.59123,0.77679,0.81734,0.44503,0.40548,0.31305,1.7952,0.26412,0.83506,0.90895,1.9265,1.0244,1.1717,2.1614,0.50203,1.372,0.6118,0.40629,0.75614,2.281,1.0931,0.44838,1.7576,0.32771,0.66449,0.41551,0.35335,0.93346,0.95198,0.87315,0.24876,0.60245,0.3621,0.4074,0.55319,0.32259,0.33225,1.509,0.60251
0.44,0.58511,0.77044,0.80139,0.47276,0.42694,0.28891,1.959,0.28359,0.90968,0.87424,1.9053,1.0189,1.1912,2.159,0.51927,1.3935,0.66137,0.39065,0.73775,2.3638,1.0096,0.49048,1.6088,0.32471,0.64699,0.38614,0.33063,0.87889,0.90195,0.79967,0.247,0.54963,0.35416,0.41599,0.562,0.27664,0.29714,1.5262,0.56672
0.45,0.58773,0.76099,0.8276,0.49978,0.45099,0.28656,1.9983,0.30091,0.96441,0.81558,1.8778,1.0173,1.2005,2.2253,0.53927,1.3771,0.69417,0.43098,0.71239,2.4919,0.93829,0.52068,1.4489,0.3448,0.63962,0.39049,0.31841,0.80049,0.85857,0.7085,0.26226,0.55561,0.35477,0.41746,0.55766,0.25268,0.27275,1.4725,0.55434
0.46,0.59038,0.75231,0.85089,0.52016,0.46379,0.28791,2.022,0.31118,0.99086,0.75297,1.8537,1.0248,1.2025,2.2616,0.56218,1.4774,0.66913,0.46937,0.70428,2.5049,0.89182,0.56084,1.3023,0.37405,0.62571,0.39107,0.32507,0.7026,0.82273,0.65558,0.29691,0.57115,0.35191,0.41437,0.5639,0.2389,0.2693,1.3681,0.55448
0.47,0.59257,0.74476,0.84984,0.53321,0.46617,0.28497,2.057,0.30935,0.98725,0.70411,1.8244,1.0432,1.2551,2.2579,0.58673,1.6002,0.6355,0.49438,0.74986,2.4198,0.88251,0.59891,1.2113,0.39624,0.60678,0.38595,0.32845,0.59988,0.79094,0.63209,0.31677,0.58116,0.34423,0.4047,0.5765,0.23978,0.2795,1.2365,0.56621
0.48,0.59407,0.72619,0.95463,0.53916,0.4725,0.28192,2.0528,0.30412,0.97126,0.6584,1.799,1.0706,1.2976,2.2175,0.6109,1.6965,0.58861,0.52962,0.76094,2.2601,0.87405,0.62492,1.1483,0.41005,0.59225,0.37642,0.32339,0.55747,0.75375,0.60808,0.31534,0.58956,0.33751,0.39671,0.58672,0.2518,0.28248,1.1076,0.57852
0.49,0.59443,0.71389,1.0114,0.53932,0.49108,0.27926,2.0002,0.30239,1.0967,0.62133,1.7722,1.1033,1.3202,2.1422,0.63324,1.7645,0.61629,0.55427,0.74701,2.0602,0.85084,0.63349,1.1033,0.41417,0.58656,0.36233,0.31025,0.57228,0.71759,0.59593,0.31298,0.57964,0.32438,0.40059,0.59244,0.24929,0.2731,1.0101,0.57692
0.5,0.59318,0.71556,1.0238,0.53502,0.51139,0.28568,1.9432,0.30378,1.2848,0.67324,1.7523,1.1376,1.3433,2.0308,0.65186,1.8127,0.70332,0.55709,0.73934,1.841,0.82976,0.62868,1.0682,0.40935,0.58823,0.34464,0.3114,0.57276,0.68559,0.60269,0.30698,0.5522,0.30331,0.39036,0.58803,0.23525,0.26302,0.96643,0.55875
0.51,0.59767,0.71513,0.99861,0.52846,0.51884,0.28056,1.906,0.29889,1.4464,0.70996,1.7386,1.1694,1.3551,1.8809,0.66658,1.8361,0.76356,0.54989,0.75245,1.9346,0.80003,0.61898,1.0329,0.40776,0.59331,0.32411,0.30258,0.56669,0.66071,0.61083,0.28133,0.5308,0.29556,0.36752,0.57368,0.22152,0.26419,0.98055,0.53067
0.52,0.62756,0.70894,0.94496,0.52155,0.50992,0.26298,1.8597,0.28427,1.533,0.7331,1.7321,1.1967,1.3511,1.7092,0.67798,1.8433,0.79146,0.5399,0.79725,2.0562,0.7453,0.63243,1.0068,0.40772,0.59928,0.30231,0.29236,0.57264,0.64094,0.61503,0.25163,0.51215,0.30407,0.34243,0.56274,0.21117,0.27693,1.0382,0.51585
0.53,0.65385,0.6946,0.87291,0.51637,0.4942,0.23992,1.7755,0.25922,1.5383,0.74235,1.7345,1.2206,1.3523,1.5348,0.68671,1.8336,0.79647,0.52475,0.83937,2.0948,0.68507,0.66759,1.0669,0.40668,0.60885,0.28204,0.28648,0.5885,0.62308,0.63524,0.23277,0.51152,0.32058,0.31998,0.56211,0.19732,0.28911,1.1161,0.49857
0.54,0.67636,0.70766,0.81265,0.51489,0.48627,0.24077,1.8529,0.23206,1.4823,0.73758,1.747,1.2403,1.3465,1.3709,0.69306,1.8147,0.78659,0.50545,0.86901,2.0754,0.64745,0.70089,1.0716,0.40993,0.62646,0.26618,0.27572,0.62094,0.60627,0.68145,0.22698,0.50905,0.3261,0.29577,0.56098,0.17661,0.2899,1.1953,0.48084
0.55,0.69475,0.71744,0.75817,0.5189,0.49359,0.24303,1.8733,0.20675,1.387,0.72007,1.7649,1.258,1.329,1.2246,0.69684,1.7842,0.76922,0.49129,0.86177,2.0354,0.62647,0.70311,1.0262,0.40235,0.65376,0.25611,0.26191,0.62353,0.58954,0.73202,0.22413,0.5255,0.32214,0.27568,0.54724,0.15415,0.27631,1.2645,0.46765
0.56,0.70946,0.72348,0.71049,0.52872,0.51176,0.24085,1.7928,0.1962,1.3025,0.69288,1.7856,1.2743,1.3142,1.0937,0.69747,1.7472,0.75146,0.48526,0.86751,1.9964,0.60537,0.66727,0.94504,0.39087,0.687,0.25147,0.24797,0.5853,0.57466,0.77931,0.21521,0.53517,0.31687,0.26977,0.53856,0.15118,0.25194,1.3163,0.46685
0.57,0.75769,0.72587,0.66916,0.54381,0.53323,0.23937,1.6671,0.20244,1.2289,0.66031,1.8113,1.2899,1.2964,0.97416,0.6942,1.7065,0.7363,0.48074,0.90692,1.9462,0.59107,0.61586,0.85585,0.40965,0.71975,0.25027,0.25343,0.5595,0.56444,0.81351,0.22893,0.53454,0.30085,0.26012,0.55206,0.15575,0.22527,1.3454,0.45004
0.58,0.80395,0.72532,0.62915,0.56289,0.5544,0.24563,1.744,0.20446,1.154,0.62637,1.8343,1.3063,1.2681,0.93595,0.68644,1.6614,0.72086,0.47374,0.90915,1.8569,0.58225,0.59114,0.77405,0.39446,0.74791,0.24988,0.25061,0.52783,0.55962,0.83378,0.24027,0.52554,0.28393,0.25149,0.54313,0.16381,0.21825,1.3523,0.45332
0.59,0.84278,0.72267,0.58495,0.58921,0.57513,0.2503,1.8273,0.20232,1.0783,0.6325,1.8577,1.3237,1.2381,0.89833,0.67391,1.6142,0.71278,0.46665,0.91921,1.7416,0.56635,0.58315,0.76083,0.37922,0.77043,0.24882,0.23865,0.47951,0.55972,0.84365,0.24538,0.5035,0.26221,0.24382,0.53264,0.1731,0.20889,1.3374,0.4673
0.6,0.87517,0.71858,0.53433,0.61743,0.60955,0.25456,1.9227,0.20038,1.0068,0.65163,1.8761,1.3421,1.2101,0.85583,0.65673,1.5672,0.72637,0.45937,0.95338,1.7804,0.54375,0.62194,0.77143,0.37412,0.78845,0.24698,0.23007,0.42094,0.56283,0.849,0.24431,0.4695,0.23661,0.24308,0.50263,0.18588,0.21335,1.3039,0.48315
0.61,0.90124,0.71369,0.48792,0.64564,0.65466,0.25898,2.0271,0.19725,0.98898,0.66782,1.9069,1.3612,1.174,0.82979,0.63529,1.5222,0.72707,0.44756,0.95312,1.7996,0.53372,0.69011,0.77723,0.36731,0.80356,0.24517,0.22696,0.41156,0.5667,0.8501,0.23685,0.43369,0.20682,0.2481,0.4622,0.20284,0.22427,1.2547,0.5036
0.62,0.92152,0.70844,0.44564,0.67294,0.69889,0.25341,2.1313,0.20209,0.96462,0.67803,1.9507,1.3817,1.1321,0.80698,0.61016,1.4805,0.71744,0.42742,0.93259,1.8068,0.55122,0.73876,0.77762,0.35944,0.81621,0.24372,0.22293,0.39899,0.56842,0.84592,0.22307,0.40637,0.18702,0.25115,0.46713,0.21983,0.23279,1.2097,0.52597
0.63,0.93647,0.70344,0.45716,0.69805,0.73792,0.24145,2.2024,0.20298,0.94757,0.68025,1.9885,1.4018,1.0991,0.78416,0.58196,1.4429,0.70326,0.40246,0.90048,1.8226,0.58484,0.7671,0.77343,0.35108,0.82647,0.24196,0.24194,0.37965,0.56658,0.83924,0.20619,0.39082,0.18518,0.24668,0.45705,0.2327,0.24184,1.1529,0.54152
0.64,0.94647,0.69853,0.47575,0.72052,0.76794,0.2427,2.2122,0.20447,0.91762,0.71171,2.0215,1.4217,1.061,0.83853,0.55177,1.4121,0.69055,0.38089,0.85749,1.8407,0.60606,0.77967,0.76467,0.3427,0.83552,0.23877,0.2596,0.35818,0.56089,0.83072,0.19148,0.37825,0.19183,0.24539,0.44371,0.23918,0.25589,1.0841,0.54331
0.65,0.95177,0.69361,0.49256,0.7402,0.7877,0.24975,2.1576,0.20999,0.88152,0.74153,2.049,1.4402,1.0192,0.88527,0.52029,1.4287,0.68475,0.3688,0.80863,1.8222,0.59688,0.78415,0.76749,0.33473,0.84541,0.23349,0.26729,0.34396,0.55185,0.82724,0.1802,0.35887,0.20213,0.24531,0.44739,0.23851,0.27685,1.0428,0.56156
0.66,0.95262,0.68876,0.50713,0.7567,0.79705,0.25729,2.1568,0.21535,0.84433,0.76194,2.0705,1.4577,0.97843,0.9146,0.51248,1.4475,0.68714,0.36491,0.81198,1.8761,0.55967,0.78991,0.82546,0.32752,0.85674,0.22634,0.26518,0.33931,0.54057,0.83023,0.17539,0.33241,0.20916,0.24999,0.44468,0.23244,0.30275,0.99931,0.59833
0.67,0.94933,0.6841,0.5195,0.76992,0.79805,0.26502,2.151,0.21669,0.83141,0.77817,2.0862,1.4737,0.94189,0.92385,0.52203,1.4683,0.69522,0.36295,0.81228,1.9226,0.50834,0.80447,0.87483,0.32137,0.86842,0.21814,0.25576,0.33969,0.5282,0.84102,0.17858,0.31413,0.21246,0.25026,0.43415,0.2233,0.32921,0.94945,0.62356
0.68,0.94227,0.6792,0.52961,0.7798,0.79255,0.26416,2.1944,0.21166,0.83157,0.79704,2.0965,1.4883,0.90308,0.91128,0.53225,1.4896,0.70456,0.35852,0.80973,1.9033,0.46276,0.83017,0.91521,0.31638,0.87884,0.20977,0.24299,0.33906,0.51573,0.85146,0.18881,0.32617,0.21201,0.25076,0.41933,0.21145,0.35257,0.90199,0.63983
0.69,0.93187,0.67396,0.53729,0.78646,0.78234,0.26245,2.2217,0.19987,0.82981,0.82473,2.102,1.5022,0.86289,0.88049,0.54215,1.51,0.71043,0.35328,0.80444,1.9358,0.44386,0.86285,0.94683,0.31258,0.88741,0.20174,0.23098,0.33678,0.5039,0.85706,0.20308,0.33915,0.20809,0.25605,0.40622,0.19491,0.37142,0.87863,0.64834
