0.28098,0.16376,0.060316,0.16851,0.23451,0.13087,0.062422,0.23691,0.22564,0.13231,0.079398,0.29276,0.19496,0.10027,0.23486,0.082207,0.16542,0.107,0.1495,0.31288,0.063691,0.060633,0.04054,0.047767,0.070615,0.064436,0.10076,0.045711,0.15803,0.13602,0.052885,0.090911,0.25516,0.051403,0.10615,0.10781,0.16156,0.10459
0.2815,0.16464,0.060903,0.17407,0.23731,0.1311,0.062492,0.2374,0.22686,0.13252,0.079464,0.29284,0.19553,0.10078,0.22436,0.086311,0.16622,0.10806,0.14961,0.27952,0.064541,0.061225,0.040736,0.047957,0.07117,0.065042,0.11174,0.046106,0.15826,0.13656,0.056493,0.092656,0.27296,0.051531,0.10651,0.11167,0.16084,0.10373
0.28252,0.16605,0.067544,0.1939,0.24589,0.14266,0.062819,0.23814,0.22768,0.13393,0.079725,0.28881,0.19961,0.10139,0.21595,0.094973,0.16635,0.10925,0.14943,0.32625,0.06518,0.063852,0.041204,0.048153,0.07093,0.065456,0.12472,0.04576,0.1589,0.13841,0.055156,0.09534,0.26235,0.052538,0.11169,0.1396,0.16682,0.10885
0.28414,0.17131,0.092033,0.21093,0.25168,0.1542,0.062973,0.2397,0.22902,0.13523,0.079937,0.31212,0.20234,0.1009,0.27427,0.094989,0.18194,0.10926,0.14979,0.33997,0.067943,0.063909,0.041816,0.047957,0.071678,0.065534,0.1581,0.046696,0.16038,0.1427,0.061746,0.10319,0.30668,0.053208,0.11169,0.14814,0.16606,0.10766
0.285,0.1679,0.1044,0.22055,0.25572,0.17289,0.063358,0.25272,0.23244,0.13555,0.083582,0.32138,0.20421,0.10388,0.32625,0.11611,0.20065,0.11066,0.15109,0.40787,0.079332,0.068087,0.041869,0.050308,0.074055,0.065393,0.25315,0.046816,0.16081,0.15001,0.064216,0.13548,0.41662,0.054035,0.12302,0.12182,0.16691,0.11688
0.32752,0.17306,0.12448,0.28627,0.33349,0.19092,0.063266,0.24839,0.23092,0.13895,0.086484,0.30287,0.20491,0.10366,0.41857,0.1217,0.21566,0.11088,0.15006,0.33408,0.080366,0.073058,0.044743,0.050601,0.07492,0.065442,0.23398,0.049731,0.16146,0.14713,0.078204,0.1994,0.35723,0.060657,0.15999,0.13032,0.16602,0.13582
0.3618,0.19073,0.17445,0.38229,0.38547,0.24054,0.063878,0.26131,0.24308,0.13874,0.089591,0.35662,0.22761,0.10468,0.41479,0.18086,0.21647,0.11861,0.1514,0.37512,0.096204,0.079197,0.046104,0.054942,0.072925,0.075997,0.27419,0.047419,0.16792,0.14569,0.1245,0.22332,0.31635,0.066495,0.19751,0.16088,0.17749,0.14111
0.43547,0.23028,0.13341,0.36194,0.46011,0.29305,0.063686,0.28147,0.27236,0.14715,0.092001,0.39219,0.24339,0.11189,0.44002,0.24249,0.29926,0.13172,0.15538,0.49325,0.10515,0.090844,0.053432,0.064003,0.090334,0.075161,0.27452,0.050717,0.17842,0.16295,0.16294,0.23481,0.34672,0.066495,0.18229,0.18306,0.20612,0.13456
0.50791,0.21397,0.13071,0.43025,0.42022,0.39321,0.063912,0.28617,0.28718,0.14568,0.11613,0.45946,0.29892,0.11368,0.36145,0.30066,0.27885,0.13744,0.15471,0.42365,0.10771,0.082983,0.067955,0.051865,0.095864,0.082236,0.25134,0.059618,0.18066,0.1714,0.17283,0.25142,0.45382,0.083945,0.23984,0.26929,0.24066,0.20679
0.56022,0.23583,0.13299,0.44098,0.37508,0.36126,0.066489,0.26969,0.2891,0.14065,0.12092,0.53696,0.28159,0.13444,0.43363,0.27255,0.26092,0.13152,0.15698,0.50864,0.13203,0.091174,0.06788,0.059244,0.090479,0.075076,0.29393,0.079307,0.19316,0.16932,0.15052,0.25807,0.48127,0.088261,0.20232,0.36138,0.21353,0.21877
