0.1356,0.082828,0.076942,0.105,0.032914,0.096397,0.038105,0.098175,0.084363,0.11949,0.015018,0.034505,0.11276,0.035258,0.1506,0.057376,0.020918,0.03799,0.022888,0.051819,0.044908,0.051106,0.023385,0.026289,0.015046,0.047469,0.037974,0.08692,0.12301,0.072916,0.04708,0.1065,0.12852,0.037682,0.064693,0.032334,0.042929,0.098005,0.071838
0.13658,0.10909,0.092907,0.12364,0.042355,0.11772,0.039715,0.1146,0.078836,0.14366,0.020773,0.037357,0.12581,0.043557,0.17794,0.057897,0.024091,0.049601,0.028874,0.062949,0.046973,0.050948,0.027147,0.030291,0.023036,0.059884,0.039689,0.10342,0.13317,0.1021,0.052945,0.10701,0.13702,0.048024,0.072189,0.032338,0.054315,0.1101,0.082852
0.14897,0.12996,0.10594,0.14547,0.056076,0.14001,0.044315,0.097618,0.089562,0.18209,0.025929,0.046037,0.13633,0.053818,0.23516,0.06928,0.028493,0.054287,0.042514,0.073695,0.065213,0.062907,0.035538,0.036737,0.027804,0.064814,0.047419,0.15985,0.13716,0.10645,0.062891,0.11034,0.15559,0.055397,0.081425,0.035007,0.04636,0.1029,0.076016
0.21753,0.1552,0.11897,0.14882,0.067351,0.1883,0.051924,0.099708,0.11305,0.22997,0.027535,0.052062,0.13483,0.057299,0.26212,0.093176,0.034505,0.073259,0.061529,0.091002,0.074056,0.088203,0.039501,0.043808,0.031275,0.075526,0.047091,0.21295,0.15921,0.11011,0.071974,0.10073,0.17299,0.071128,0.08883,0.042326,0.049641,0.12166,0.092663
0.2262,0.1554,0.11761,0.1643,0.074795,0.25099,0.060199,0.11671,0.13755,0.21762,0.025298,0.05055,0.13617,0.074177,0.2409,0.11022,0.041521,0.070463,0.068228,0.11186,0.10745,0.095308,0.04633,0.049314,0.039809,0.082807,0.056396,0.24488,0.15892,0.12006,0.077811,0.12017,0.22384,0.097492,0.11042,0.040293,0.063867,0.16456,0.10759
0.22043,0.13617,0.1284,0.20963,0.072742,0.2868,0.067049,0.14325,0.15294,0.23489,0.02862,0.055594,0.14557,0.11289,0.22263,0.1251,0.044565,0.078263,0.079211,0.10698,0.1331,0.10898,0.058518,0.049889,0.048603,0.11081,0.068709,0.27314,0.16153,0.13849,0.088416,0.13852,0.30525,0.10283,0.15665,0.05291,0.071261,0.2086,0.10854
0.24199,0.15024,0.1469,0.2445,0.087919,0.31886,0.07301,0.17188,0.17934,0.24808,0.033986,0.060699,0.15196,0.16688,0.24589,0.13247,0.052069,0.067134,0.077929,0.11586,0.12754,0.11052,0.07231,0.058842,0.052342,0.12273,0.088204,0.25185,0.18827,0.15528,0.10608,0.18662,0.32884,0.092546,0.15184,0.069464,0.060058,0.27793,0.10473
0.28394,0.19179,0.16873,0.27871,0.10118,0.37601,0.088013,0.1951,0.20414,0.25132,0.042035,0.076393,0.16931,0.20139,0.25549,0.14787,0.055866,0.070213,0.069207,0.14932,0.12255,0.096832,0.064818,0.067756,0.057837,0.13909,0.12074,0.25826,0.22153,0.20708,0.12408,0.25887,0.36057,0.081898,0.2041,0.086258,0.054058,0.37697,0.13718
0.33005,0.18216,0.18916,0.3415,0.11599,0.39651,0.091778,0.20645,0.25623,0.27813,0.045803,0.088226,0.19182,0.21822,0.26233,0.17514,0.0651,0.08458,0.083979,0.16992,0.10594,0.12233,0.080011,0.072613,0.063162,0.18359,0.15841,0.32226,0.2215,0.27159,0.16989,0.27128,0.37905,0.077134,0.22839,0.10269,0.057055,0.38681,0.1513
0.38603,0.22607,0.23522,0.36838,0.12925,0.44399,0.1116,0.20439,0.27602,0.35013,0.047884,0.095914,0.22953,0.18485,0.31176,0.19436,0.074621,0.099819,0.098917,0.17823,0.09954,0.15234,0.088014,0.079699,0.065037,0.21864,0.17235,0.38749,0.26416,0.32027,0.20599,0.23698,0.4006,0.075511,0.22373,0.11924,0.058349,0.40161,0.16413
0.44733,0.25666,0.26081,0.38446,0.13728,0.55041,0.13339,0.19212,0.24017,0.42323,0.046861,0.097062,0.29151,0.18267,0.35271,0.2135,0.092708,0.089667,0.10971,0.16084,0.10405,0.18977,0.10455,0.089973,0.061592,0.24436,0.16165,0.45741,0.28001,0.32812,0.23911,0.26503,0.46267,0.06629,0.21023,0.12564,0.063591,0.38078,0.15612
0.49588,0.32003,0.26402,0.39347,0.15534,0.61462,0.1459,0.1998,0.25451,0.45821,0.053685,0.10994,0.31088,0.20242,0.32829,0.22955,0.11324,0.095239,0.13862,0.15891,0.10702,0.19819,0.125,0.095743,0.06848,0.26543,0.16255,0.55715,0.30111,0.32933,0.27861,0.2826,0.49923,0.072444,0.23771,0.10992,0.063951,0.40122,0.16911
0.52563,0.34306,0.26038,0.41251,0.1728,0.60837,0.15679,0.21506,0.26647,0.48193,0.065182,0.1374,0.36466,0.19497,0.29179,0.2378,0.12555,0.10014,0.15079,0.19714,0.11399,0.17702,0.12994,0.10763,0.083184,0.29597,0.17085,0.64914,0.31652,0.31312,0.30989,0.28781,0.65119,0.081605,0.30047,0.08876,0.066061,0.49538,0.198
0.53989,0.39856,0.27907,0.50544,0.17857,0.57123,0.21007,0.24895,0.32863,0.54373,0.063892,0.14031,0.39506,0.18872,0.39307,0.2486,0.13211,0.11738,0.14786,0.23129,0.16127,0.17367,0.13604,0.13282,0.087133,0.31236,0.1682,0.73043,0.35134,0.31177,0.33737,0.31446,0.80027,0.087739,0.32787,0.078828,0.077587,0.53424,0.24425
0.54665,0.40017,0.29848,0.5851,0.16941,0.51413,0.2491,0.29846,0.40178,0.63381,0.0726,0.14402,0.40102,0.2032,0.51476,0.24612,0.14356,0.15136,0.14362,0.25069,0.20697,0.2083,0.13372,0.15546,0.10047,0.33366,0.16591,0.82929,0.38939,0.38139,0.35722,0.33481,0.84375,0.089461,0.35044,0.094402,0.095014,0.53298,0.33081
0.55733,0.4842,0.31767,0.63777,0.17781,0.46695,0.31973,0.34965,0.42508,0.73011,0.074703,0.14468,0.40121,0.23226,0.55989,0.26423,0.16306,0.17083,0.13136,0.27667,0.22366,0.22858,0.15907,0.17564,0.12909,0.333,0.1731,0.93097,0.48916,0.44363,0.34044,0.32852,0.88543,0.096892,0.3634,0.11356,0.10794,0.58088,0.43847
0.57132,0.57259,0.33977,0.67697,0.19209,0.43542,0.37799,0.39895,0.46268,0.82783,0.078167,0.13982,0.40571,0.25187,0.5288,0.31113,0.17812,0.18809,0.16118,0.28673,0.20832,0.24716,0.17264,0.20067,0.15468,0.36795,0.17957,1.0004,0.53788,0.42249,0.30246,0.34073,1.0201,0.097428,0.37785,0.12015,0.11637,0.69084,0.50482
0.61214,0.63233,0.35965,0.7919,0.21242,0.40297,0.4297,0.44628,0.52349,0.93312,0.083999,0.15248,0.43096,0.28018,0.47933,0.3633,0.18984,0.18802,0.17133,0.28638,0.21895,0.27579,0.1825,0.23159,0.17023,0.38262,0.20723,1.0291,0.51702,0.39133,0.27498,0.37219,1.1732,0.10566,0.38426,0.12335,0.11839,0.74346,0.53233
0.6658,0.65825,0.37763,0.86008,0.27352,0.38747,0.48141,0.48955,0.53826,1.0462,0.085915,0.16799,0.49436,0.29726,0.4552,0.39382,0.20466,0.17866,0.19087,0.29938,0.20941,0.2951,0.22699,0.25897,0.1752,0.38317,0.22807,1.0222,0.47212,0.40774,0.27268,0.40906,1.1557,0.11413,0.39196,0.12032,0.12851,0.76426,0.54217
0.66594,0.64861,0.39603,0.85678,0.31792,0.38969,0.51614,0.53012,0.58115,1.1621,0.083342,0.20703,0.57579,0.30463,0.55989,0.43476,0.22094,0.16038,0.21655,0.30137,0.19731,0.30543,0.29583,0.27545,0.18595,0.37853,0.24894,0.98063,0.48396,0.45639,0.30129,0.43362,1.1089,0.12314,0.40204,0.11956,0.12126,0.88981,0.58787
0.66902,0.6279,0.41025,0.93346,0.32562,0.45419,0.54283,0.56584,0.6723,1.2775,0.079687,0.22604,0.62614,0.32683,0.6324,0.50183,0.25134,0.15669,0.23226,0.30608,0.21564,0.28815,0.31732,0.28986,0.19357,0.37666,0.2723,0.93125,0.53504,0.46366,0.3273,0.45641,1.1737,0.12964,0.45421,0.1172,0.13042,0.97469,0.61758
0.71402,0.60158,0.42457,1.0139,0.32467,0.54345,0.5643,0.59371,0.75806,1.3821,0.090307,0.23515,0.62455,0.3736,0.66623,0.51952,0.26817,0.17618,0.25554,0.34849,0.25441,0.27199,0.33456,0.30197,0.19129,0.42229,0.28778,0.86749,0.65673,0.44506,0.36499,0.49079,1.2401,0.13118,0.57684,0.1005,0.144,1.0282,0.62693
0.84218,0.57791,0.43753,1.1027,0.32684,0.60679,0.55423,0.6174,0.77693,1.4738,0.11234,0.26129,0.60714,0.39648,0.71776,0.51769,0.27307,0.17703,0.2862,0.38771,0.3009,0.27326,0.35447,0.31207,0.18685,0.49139,0.29173,0.78507,0.75687,0.42169,0.38403,0.52953,1.2991,0.13247,0.69357,0.095911,0.14325,1.0535,0.61518
0.93922,0.66426,0.44883,1.2005,0.33832,0.63927,0.50902,0.65805,0.72883,1.5501,0.12331,0.27425,0.60012,0.41023,0.72089,0.51909,0.27645,0.16256,0.2993,0.40065,0.35472,0.27331,0.38733,0.3196,0.18585,0.54448,0.2882,0.69279,0.84477,0.41786,0.39328,0.56302,1.3319,0.13192,0.76901,0.095027,0.15408,1.0624,0.60623
0.94875,0.78143,0.46201,1.303,0.35081,0.64459,0.45418,0.69439,0.67139,1.6175,0.13065,0.27086,0.59321,0.44123,0.68418,0.54813,0.27408,0.15079,0.30944,0.46468,0.39425,0.28692,0.4366,0.34176,0.18987,0.56165,0.28541,0.61724,0.92776,0.44931,0.39533,0.58073,1.2933,0.1346,0.8095,0.10829,0.17192,1.0713,0.63072
0.95538,0.84505,0.50395,1.4039,0.33756,0.60844,0.43418,0.718,0.73839,1.6738,0.13719,0.26244,0.56409,0.49573,0.69662,0.576,0.25261,0.14739,0.30443,0.54335,0.39683,0.29464,0.47386,0.38655,0.1955,0.5833,0.28922,0.6064,1.0574,0.46499,0.38865,0.57093,1.2655,0.14554,0.81175,0.13151,0.19514,1.1105,0.67682
