       1     350.000      4.000
       2     350.000      3.429
       3     350.000      2.857
       4     350.000      2.286
       5     350.000      1.714
       6     350.000      1.143
       7     350.000      0.571
       8     350.000      0.000
       9     350.000     -0.571
      10     350.000     -1.143
      11     350.000     -1.714
      12     350.000     -2.286
      13     350.000     -2.857
      14     350.000     -3.429
      15     350.000     -4.000
      16     350.000     -4.571
      17     350.000     -5.143
      18     350.000     -5.714
      19     350.000     -6.286
      20     350.000     -6.857
      21     350.000     -7.429
      22     350.000     -8.000
      23     350.000     -8.571
      24     350.000     -9.143
      25     350.000     -9.714
      26     350.000    -10.286
      27     350.000    -10.857
      28     350.000    -11.429
      29     350.000    -12.000
      30     350.000    -12.500
      31     350.000    -13.000
      32     350.000    -13.500
      33     350.000    -14.000
      34     350.000    -14.500
      35     350.000    -15.000
      36     350.000    -15.500
      37     350.000    -16.000
      38     350.000    -16.500
      39     350.000    -17.000
      40     350.000    -17.500
      41     350.000    -18.000
      42     350.000    -18.500
      43     350.000    -19.000
      44     350.000    -19.500
      45     350.000    -20.000
      46     350.000    -20.500
      47     350.000    -21.000
      48     350.000    -21.500
      49     350.000    -22.000
      50     350.000    -22.500
      51     350.000    -23.000
      52     350.000    -23.500
      53     350.000    -24.000
      54     300.000      4.000
      55     300.000      3.429
      56     300.000      2.857
      57     300.000      2.286
      58     300.000      1.714
      59     300.000      1.143
      60     300.000      0.571
      61     300.000      0.000
      62     300.000     -0.571
      63     300.000     -1.143
      64     300.000     -1.714
      65     300.000     -2.286
      66     300.000     -2.857
      67     300.000     -3.429
      68     300.000     -4.000
      69     300.000     -4.571
      70     300.000     -5.143
      71     300.000     -5.714
      72     300.000     -6.286
      73     300.000     -6.857
      74     300.000     -7.429
      75     300.000     -8.000
      76     300.000     -8.571
      77     300.000     -9.143
      78     300.000     -9.714
      79     300.000    -10.286
      80     300.000    -10.857
      81     300.000    -11.429
      82     300.000    -12.000
      83     300.000    -12.500
      84     300.000    -13.000
      85     300.000    -13.500
      86     300.000    -14.000
      87     300.000    -14.500
      88     300.000    -15.000
      89     300.000    -15.500
      90     300.000    -16.000
      91     300.000    -16.500
      92     300.000    -17.000
      93     300.000    -17.500
      94     300.000    -18.000
      95     300.000    -18.500
      96     300.000    -19.000
      97     300.000    -19.500
      98     300.000    -20.000
      99     300.000    -20.500
     100     300.000    -21.000
     101     300.000    -21.500
     102     300.000    -22.000
     103     300.000    -22.500
     104     300.000    -23.000
     105     300.000    -23.500
     106     300.000    -24.000
     107     292.572      4.000
     108     292.572      3.429
     109     292.572      2.857
     110     292.572      2.286
     111     292.572      1.714
     112     292.572      1.143
     113     292.572      0.571
     114     292.572      0.000
     115     292.572     -0.571
     116     292.572     -1.143
     117     292.572     -1.714
     118     292.572     -2.286
     119     292.572     -2.857
     120     292.572     -3.429
     121     292.572     -4.000
     122     292.572     -4.571
     123     292.572     -5.143
     124     292.572     -5.714
     125     292.572     -6.286
     126     292.572     -6.857
     127     292.572     -7.429
     128     292.572     -8.000
     129     292.572     -8.571
     130     292.572     -9.143
     131     292.572     -9.714
     132     292.572    -10.286
     133     292.572    -10.857
     134     292.572    -11.429
     135     292.572    -12.000
     136     292.572    -12.500
     137     292.572    -13.000
     138     292.572    -13.500
     139     292.572    -14.000
     140     292.572    -14.500
     141     292.572    -15.000
     142     292.572    -15.500
     143     292.572    -16.000
     144     292.572    -16.500
     145     292.572    -17.000
     146     292.572    -17.500
     147     292.572    -18.000
     148     292.572    -18.500
     149     292.572    -19.000
     150     292.572    -19.500
     151     292.572    -20.000
     152     292.572    -20.500
     153     292.572    -21.000
     154     292.572    -21.500
     155     292.572    -22.000
     156     292.572    -22.500
     157     292.572    -23.000
     158     292.572    -23.500
     159     292.572    -24.000
     160     285.393      4.000
     161     285.393      3.429
     162     285.393      2.857
     163     285.393      2.286
     164     285.393      1.714
     165     285.393      1.143
     166     285.393      0.571
     167     285.393      0.000
     168     285.393     -0.571
     169     285.393     -1.143
     170     285.393     -1.714
     171     285.393     -2.286
     172     285.393     -2.857
     173     285.393     -3.429
     174     285.393     -4.000
     175     285.393     -4.571
     176     285.393     -5.143
     177     285.393     -5.714
     178     285.393     -6.286
     179     285.393     -6.857
     180     285.393     -7.429
     181     285.393     -8.000
     182     285.393     -8.571
     183     285.393     -9.143
     184     285.393     -9.714
     185     285.393    -10.286
     186     285.393    -10.857
     187     285.393    -11.429
     188     285.393    -12.000
     189     285.393    -12.500
     190     285.393    -13.000
     191     285.393    -13.500
     192     285.393    -14.000
     193     285.393    -14.500
     194     285.393    -15.000
     195     285.393    -15.500
     196     285.393    -16.000
     197     285.393    -16.500
     198     285.393    -17.000
     199     285.393    -17.500
     200     285.393    -18.000
     201     285.393    -18.500
     202     285.393    -19.000
     203     285.393    -19.500
     204     285.393    -20.000
     205     285.393    -20.500
     206     285.393    -21.000
     207     285.393    -21.500
     208     285.393    -22.000
     209     285.393    -22.500
     210     285.393    -23.000
     211     285.393    -23.500
     212     285.393    -24.000
     213     278.454      4.000
     214     278.454      3.429
     215     278.454      2.857
     216     278.454      2.286
     217     278.454      1.714
     218     278.454      1.143
     219     278.454      0.571
     220     278.454      0.000
     221     278.454     -0.571
     222     278.454     -1.143
     223     278.454     -1.714
     224     278.454     -2.286
     225     278.454     -2.857
     226     278.454     -3.429
     227     278.454     -4.000
     228     278.454     -4.571
     229     278.454     -5.143
     230     278.454     -5.714
     231     278.454     -6.286
     232     278.454     -6.857
     233     278.454     -7.429
     234     278.454     -8.000
     235     278.454     -8.571
     236     278.454     -9.143
     237     278.454     -9.714
     238     278.454    -10.286
     239     278.454    -10.857
     240     278.454    -11.429
     241     278.454    -12.000
     242     278.454    -12.500
     243     278.454    -13.000
     244     278.454    -13.500
     245     278.454    -14.000
     246     278.454    -14.500
     247     278.454    -15.000
     248     278.454    -15.500
     249     278.454    -16.000
     250     278.454    -16.500
     251     278.454    -17.000
     252     278.454    -17.500
     253     278.454    -18.000
     254     278.454    -18.500
     255     278.454    -19.000
     256     278.454    -19.500
     257     278.454    -20.000
     258     278.454    -20.500
     259     278.454    -21.000
     260     278.454    -21.500
     261     278.454    -22.000
     262     278.454    -22.500
     263     278.454    -23.000
     264     278.454    -23.500
     265     278.454    -24.000
     266     271.745      4.000
     267     271.745      3.429
     268     271.745      2.857
     269     271.745      2.286
     270     271.745      1.714
     271     271.745      1.143
     272     271.745      0.571
     273     271.745      0.000
     274     271.745     -0.571
     275     271.745     -1.143
     276     271.745     -1.714
     277     271.745     -2.286
     278     271.745     -2.857
     279     271.745     -3.429
     280     271.745     -4.000
     281     271.745     -4.571
     282     271.745     -5.143
     283     271.745     -5.714
     284     271.745     -6.286
     285     271.745     -6.857
     286     271.745     -7.429
     287     271.745     -8.000
     288     271.745     -8.571
     289     271.745     -9.143
     290     271.745     -9.714
     291     271.745    -10.286
     292     271.745    -10.857
     293     271.745    -11.429
     294     271.745    -12.000
     295     271.745    -12.500
     296     271.745    -13.000
     297     271.745    -13.500
     298     271.745    -14.000
     299     271.745    -14.500
     300     271.745    -15.000
     301     271.745    -15.500
     302     271.745    -16.000
     303     271.745    -16.500
     304     271.745    -17.000
     305     271.745    -17.500
     306     271.745    -18.000
     307     271.745    -18.500
     308     271.745    -19.000
     309     271.745    -19.500
     310     271.745    -20.000
     311     271.745    -20.500
     312     271.745    -21.000
     313     271.745    -21.500
     314     271.745    -22.000
     315     271.745    -22.500
     316     271.745    -23.000
     317     271.745    -23.500
     318     271.745    -24.000
     319     265.257      4.000
     320     265.257      3.429
     321     265.257      2.857
     322     265.257      2.286
     323     265.257      1.714
     324     265.257      1.143
     325     265.257      0.571
     326     265.257     -0.000
     327     265.257     -0.571
     328     265.257     -1.143
     329     265.257     -1.714
     330     265.257     -2.286
     331     265.257     -2.857
     332     265.257     -3.429
     333     265.257     -4.000
     334     265.257     -4.571
     335     265.257     -5.143
     336     265.257     -5.714
     337     265.257     -6.286
     338     265.257     -6.857
     339     265.257     -7.429
     340     265.257     -8.000
     341     265.257     -8.571
     342     265.257     -9.143
     343     265.257     -9.714
     344     265.257    -10.286
     345     265.257    -10.857
     346     265.257    -11.429
     347     265.257    -12.000
     348     265.257    -12.500
     349     265.257    -13.000
     350     265.257    -13.500
     351     265.257    -14.000
     352     265.257    -14.500
     353     265.257    -15.000
     354     265.257    -15.500
     355     265.257    -16.000
     356     265.257    -16.500
     357     265.257    -17.000
     358     265.257    -17.500
     359     265.257    -18.000
     360     265.257    -18.500
     361     265.257    -19.000
     362     265.257    -19.500
     363     265.257    -20.000
     364     265.257    -20.500
     365     265.257    -21.000
     366     265.257    -21.500
     367     265.257    -22.000
     368     265.257    -22.500
     369     265.257    -23.000
     370     265.257    -23.500
     371     265.257    -24.000
     372     258.982      4.000
     373     258.982      3.429
     374     258.982      2.857
     375     258.982      2.286
     376     258.982      1.714
     377     258.982      1.143
     378     258.982      0.571
     379     258.982      0.000
     380     258.982     -0.571
     381     258.982     -1.143
     382     258.982     -1.714
     383     258.982     -2.286
     384     258.982     -2.857
     385     258.982     -3.429
     386     258.982     -4.000
     387     258.982     -4.571
     388     258.982     -5.143
     389     258.982     -5.714
     390     258.982     -6.286
     391     258.982     -6.857
     392     258.982     -7.429
     393     258.982     -8.000
     394     258.982     -8.571
     395     258.982     -9.143
     396     258.982     -9.714
     397     258.982    -10.286
     398     258.982    -10.857
     399     258.982    -11.429
     400     258.982    -12.000
     401     258.982    -12.500
     402     258.982    -13.000
     403     258.982    -13.500
     404     258.982    -14.000
     405     258.982    -14.500
     406     258.982    -15.000
     407     258.982    -15.500
     408     258.982    -16.000
     409     258.982    -16.500
     410     258.982    -17.000
     411     258.982    -17.500
     412     258.982    -18.000
     413     258.982    -18.500
     414     258.982    -19.000
     415     258.982    -19.500
     416     258.982    -20.000
     417     258.982    -20.500
     418     258.982    -21.000
     419     258.982    -21.500
     420     258.982    -22.000
     421     258.982    -22.500
     422     258.982    -23.000
     423     258.982    -23.500
     424     258.982    -24.000
     425     252.910      4.000
     426     252.910      3.429
     427     252.910      2.857
     428     252.910      2.286
     429     252.910      1.714
     430     252.910      1.143
     431     252.910      0.571
     432     252.910     -0.000
     433     252.910     -0.571
     434     252.910     -1.143
     435     252.910     -1.714
     436     252.910     -2.286
     437     252.910     -2.857
     438     252.910     -3.429
     439     252.910     -4.000
     440     252.910     -4.571
     441     252.910     -5.143
     442     252.910     -5.714
     443     252.910     -6.286
     444     252.910     -6.857
     445     252.910     -7.429
     446     252.910     -8.000
     447     252.910     -8.571
     448     252.910     -9.143
     449     252.910     -9.714
     450     252.910    -10.286
     451     252.910    -10.857
     452     252.910    -11.429
     453     252.910    -12.000
     454     252.910    -12.500
     455     252.910    -13.000
     456     252.910    -13.500
     457     252.910    -14.000
     458     252.910    -14.500
     459     252.910    -15.000
     460     252.910    -15.500
     461     252.910    -16.000
     462     252.910    -16.500
     463     252.910    -17.000
     464     252.910    -17.500
     465     252.910    -18.000
     466     252.910    -18.500
     467     252.910    -19.000
     468     252.910    -19.500
     469     252.910    -20.000
     470     252.910    -20.500
     471     252.910    -21.000
     472     252.910    -21.500
     473     252.910    -22.000
     474     252.910    -22.500
     475     252.910    -23.000
     476     252.910    -23.500
     477     252.910    -24.000
     478     247.034      4.000
     479     247.034      3.429
     480     247.034      2.857
     481     247.034      2.286
     482     247.034      1.714
     483     247.034      1.143
     484     247.034      0.571
     485     247.034     -0.000
     486     247.034     -0.571
     487     247.034     -1.143
     488     247.034     -1.714
     489     247.034     -2.286
     490     247.034     -2.857
     491     247.034     -3.429
     492     247.034     -4.000
     493     247.034     -4.571
     494     247.034     -5.143
     495     247.034     -5.714
     496     247.034     -6.286
     497     247.034     -6.857
     498     247.034     -7.429
     499     247.034     -8.000
     500     247.034     -8.571
     501     247.034     -9.143
     502     247.034     -9.714
     503     247.034    -10.286
     504     247.034    -10.857
     505     247.034    -11.429
     506     247.034    -12.000
     507     247.034    -12.500
     508     247.034    -13.000
     509     247.034    -13.500
     510     247.034    -14.000
     511     247.034    -14.500
     512     247.034    -15.000
     513     247.034    -15.500
     514     247.034    -16.000
     515     247.034    -16.500
     516     247.034    -17.000
     517     247.034    -17.500
     518     247.034    -18.000
     519     247.034    -18.500
     520     247.034    -19.000
     521     247.034    -19.500
     522     247.034    -20.000
     523     247.034    -20.500
     524     247.034    -21.000
     525     247.034    -21.500
     526     247.034    -22.000
     527     247.034    -22.500
     528     247.034    -23.000
     529     247.034    -23.500
     530     247.034    -24.000
     531     241.347      4.000
     532     241.347      3.429
     533     241.347      2.857
     534     241.347      2.286
     535     241.347      1.714
     536     241.347      1.143
     537     241.347      0.571
     538     241.347     -0.000
     539     241.347     -0.571
     540     241.347     -1.143
     541     241.347     -1.714
     542     241.347     -2.286
     543     241.347     -2.857
     544     241.347     -3.429
     545     241.347     -4.000
     546     241.347     -4.571
     547     241.347     -5.143
     548     241.347     -5.714
     549     241.347     -6.286
     550     241.347     -6.857
     551     241.347     -7.429
     552     241.347     -8.000
     553     241.347     -8.571
     554     241.347     -9.143
     555     241.347     -9.714
     556     241.347    -10.286
     557     241.347    -10.857
     558     241.347    -11.429
     559     241.347    -12.000
     560     241.347    -12.500
     561     241.347    -13.000
     562     241.347    -13.500
     563     241.347    -14.000
     564     241.347    -14.500
     565     241.347    -15.000
     566     241.347    -15.500
     567     241.347    -16.000
     568     241.347    -16.500
     569     241.347    -17.000
     570     241.347    -17.500
     571     241.347    -18.000
