1 0 0 1
2 0 0 1
3 0 0 1
51 0 1 0
52 0 0 1
53 0 0 1
54 0 0 1
98 0 0 1
99 0 0 1
100 0 0 1
121 0 1 0
151 0 0 1
152 0 0 1
153 0 0 1
168 0 1 0
203 0 0 1
204 0 0 1
205 0 0 1
216 0 1 0
255 0 0 1
256 0 0 1
257 0 0 1
262 0 1 0
306 0 0 1
307 0 0 1
308 0 1 0
309 0 0 1
357 0 1 0
358 0 0 1
359 0 0 1
360 0 0 1
408 0 1 0
409 0 0 1
410 0 0 1
411 0 0 1
459 0 1 0
460 0 0 1
461 0 0 1
462 0 0 1
510 0 1 0
511 0 0 1
512 0 0 1
513 0 0 1
561 0 1 0
562 0 0 1
563 0 0 1
564 0 0 1
612 0 1 0
613 0 0 1
614 0 0 1
615 0 0 1
663 0 1 0
664 0 0 1
665 0 0 1
666 0 0 1
714 0 1 0
715 0 0 1
716 0 0 1
717 0 0 1
765 0 1 0
766 0 0 1
767 0 0 1
768 0 0 1
816 0 1 0
817 0 0 1
818 0 0 1
819 0 0 1
867 0 1 0
868 0 0 1
869 0 0 1
870 0 0 1
918 0 1 0
919 0 0 1
920 0 0 1
921 0 0 1
969 0 1 0
970 0 0 1
971 0 0 1
972 0 0 1
1020 0 1 0
1021 0 0 1
1022 0 0 1
1023 0 0 1
1071 0 1 0
1072 0 0 1
1073 0 0 1
1074 0 0 1
1122 0 1 0
1123 0 0 1
1124 0 0 1
1125 0 0 1
1173 0 0 1
1174 0 0 1
1175 0 0 1
1176 0 1 0
1224 0 0 1
1225 0 0 1
1226 0 0 1
1229 0 1 0
1275 0 0 1
1276 0 0 1
1277 0 0 1
1282 0 1 0
1325 0 0 1
1326 0 0 1
1327 0 0 1
1335 0 1 0
1376 0 0 1
1377 0 0 1
1378 0 0 1
1388 0 1 0
1427 0 0 1
1428 0 0 1
1429 0 0 1
1440 0 1 0
1477 0 0 1
1478 0 0 1
1479 0 0 1
1493 0 1 0
1528 0 0 1
1529 0 0 1
1530 0 0 1
1545 0 1 0
1578 0 0 1
1579 0 0 1
1580 0 0 1
1597 0 1 0
1629 0 0 1
1630 0 0 1
1631 0 0 1
1649 0 1 0
1680 0 0 1
1681 0 0 1
1682 0 0 1
1701 0 1 0
1730 0 0 1
1731 0 0 1
1732 0 0 1
1753 0 1 0
1781 0 0 1
1782 0 0 1
1783 0 0 1
1805 0 1 0
1831 0 0 1
1832 0 0 1
1833 0 0 1
1857 0 1 0
1882 0 0 1
1883 0 0 1
1884 0 0 1
1909 0 1 0
1933 0 0 1
1934 0 0 1
1935 0 0 1
1961 0 1 0
1983 0 0 1
1984 0 0 1
1985 0 0 1
2012 0 1 0
2034 0 0 1
2035 0 0 1
2036 0 0 1
2064 0 1 0
2084 0 0 1
2085 0 0 1
2086 0 0 1
2116 0 1 0
2135 0 0 1
