10603 10541  1 2
10604 10542  1 2
10605 10543  1 2
10606 10544  1 2
10607 10545  1 2
10608 10546  1 2
10609 10547  1 2
10610 10548  1 2
10611 10549  1 2
10612 10550  1 2
10613 10551  1 2
10614 10552  1 2
10615 10553  1 2
10616 10554  1 2
10617 10555  1 2
10618 10556  1 2
10619 10557  1 2
10620 10558  1 2
10621 10559  1 2
10622 10560  1 2
10623 10561  1 2
10624 10562  1 2
10625 10563  1 2
10626 10564  1 2
10627 10565  1 2
10628 10566  1 2
10629 10567  1 2
10630 10568  1 2
10631 10569  1 2
10632 10570  1 2
10633 10571  1 2
10634 10572  1 2
10635 10573  1 2
10636 10574  1 2
10637 10575  1 2
10638 10576  1 2
10639 10577  1 2
10640 10578  1 2
10641 10579  1 2
10642 10580  1 2
10643 10581  1 2
10644 10582  1 2
10645 10583  1 2
10646 10584  1 2
10647 10585  1 2
10648 10586  1 2
10649 10587  1 2
10650 10588  1 2
10651 10589  1 2
10652 10590  1 2
10653 10591  1 2
10654 10592  1 2
10655 10593  1 2
10656 10594  1 2
10657 10595  1 2
10658 10596  1 2
10659 10597  1 2
10660 10598  1 2
10661 10599  1 2
10662 10600  1 2
10663 10601  1 2
63 1  1 2
64 2  1 2
65 3  1 2
66 4  1 2
67 5  1 2
68 6  1 2
69 7  1 2
70 8  1 2
71 9  1 2
72 10  1 2
73 11  1 2
74 12  1 2
75 13  1 2
76 14  1 2
77 15  1 2
78 16  1 2
79 17  1 2
80 18  1 2
81 19  1 2
82 20  1 2
83 21  1 2
84 22  1 2
85 23  1 2
86 24  1 2
87 25  1 2
88 26  1 2
89 27  1 2
90 28  1 2
91 29  1 2
92 30  1 2
93 31  1 2
94 32  1 2
95 33  1 2
96 34  1 2
97 35  1 2
98 36  1 2
99 37  1 2
100 38  1 2
101 39  1 2
102 40  1 2
103 41  1 2
104 42  1 2
105 43  1 2
106 44  1 2
107 45  1 2
108 46  1 2
109 47  1 2
110 48  1 2
111 49  1 2
112 50  1 2
113 51  1 2
114 52  1 2
115 53  1 2
116 54  1 2
117 55  1 2
118 56  1 2
119 57  1 2
120 58  1 2
121 59  1 2
122 60  1 2
123 61  1 2
10664 62  1
10664 124  1
10664 186  1
10664 248  1
10664 310  1
10664 372  1
10664 434  1
10664 496  1
10664 558  1
10664 620  1
10664 682  1
10664 744  1
10664 806  1
10664 868  1
10664 930  1
10664 992  1
10664 1054  1
10664 1116  1
10664 1178  1
10664 1240  1
10664 1302  1
10664 1364  1
10664 1426  1
10664 1488  1
10664 1550  1
10664 1612  1
10664 1674  1
10664 1736  1
10664 1798  1
10664 1860  1
10664 1922  1
10664 1984  1
10664 2046  1
10664 2108  1
10664 2170  1
10664 2232  1
10664 2294  1
10664 2356  1
10664 2418  1
10664 2480  1
10664 2542  1
10664 2608  1
10664 2677  1
10664 2743  1
10664 2808  1
10664 2872  1
10664 2936  1
10664 3000  1
10664 3064  1
10664 3128  1
10664 3192  1
10664 3255  1
10664 3318  1
10664 3382  1
10664 3445  1
10664 3508  1
10664 3571  1
10664 3633  1
10664 3696  1
10664 3759  1
10664 3822  1
10664 3884  1
10664 3947  1
10664 4009  1
10664 4077  1
10664 4143  1
10664 4209  1
10664 4273  1
10664 4337  1
10664 4401  1
10664 4464  1
10664 4528  1
10664 4591  1
10664 4654  1
10664 4716  1
10664 4780  1
10664 4843  1
10664 4906  1
10664 4968  1
10664 5031  1
10664 5094  1
10664 5156  1
10664 5219  1
10664 5281  1
10664 5343  1
10664 5405  1
10664 5468  1
10664 5530  1
10664 5592  1
10664 5654  1
10664 5717  1
10664 5781  1
10664 5843  1
10664 5905  1
10664 5967  1
10664 6029  1
10664 6091  1
10664 6153  1
10664 6215  1
10664 6277  1
10664 6339  1
10664 6400  1
10664 6462  1
10664 6524  1
10664 6586  1
10664 6648  1
10664 6710  1
10664 6772  1
10664 6833  1
10664 6895  1
10664 6957  1
10664 7019  1
10664 7081  1
10664 7143  1
10664 7204  1
10664 7266  1
10664 7328  1
10664 7390  1
10664 7452  1
10664 7514  1
10664 7576  1
10664 7638  1
10664 7700  1
10664 7762  1
10664 7824  1
10664 7886  1
10664 7948  1
10664 8009  1
10664 8071  1
10664 8133  1
10664 8199  1
10664 8266  1
10664 8327  1
10664 8389  1
10664 8450  1
10664 8510  1
10664 8571  1
10664 8630  1
10664 8690  1
10664 8748  1
10664 8804  1
10664 8857  1
10664 8909  1
10664 8970  1
10664 9030  1
10664 9091  1
10664 9150  1
10664 9210  1
10664 9268  1
10664 9326  1
10664 9381  1
10664 9428  1
10664 9486  1
10664 9548  1
10664 9610  1
10664 9672  1
10664 9734  1
10664 9796  1
10664 9858  1
10664 9920  1
10664 9982  1
10664 10044  1
10664 10106  1
10664 10168  1
10664 10230  1
10664 10292  1
10664 10354  1
10664 10416  1
10664 10478  1
10664 10540  1
10664 10602  1
