Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
0.01,0.00077573,0.00084031,0.00052912,0.00050342,0.00033373,0.00059901,0.00034628,0.00042959,0.00056581,0.0005045,0.00040288,0.00056041,0.00057799,0.00086098,0.00061199,0.00060533,0.00030553,0.00065528,0.00033501,0.00035005,0.00077591,0.00098835,0.00039665,0.00049876,0.00092095,0.00030301,0.0004715,0.00088872,0.00034558,0.0006675,0.00028087,0.00052957,0.00078868,0.00044299,0.00046117,0.00053436,0.0005976,0.00036415,0.00031545,0.00032485
0.02,0.004402,0.0033761,0.0022794,0.0037755,0.0013727,0.0024979,0.00142,0.0019353,0.0024285,0.0020228,0.0016107,0.0022386,0.0023304,0.0035961,0.0025091,0.0024257,0.0012257,0.0041605,0.0013957,0.00141,0.0031575,0.0039619,0.0015943,0.0027776,0.0036947,0.0012849,0.0019092,0.0036156,0.001389,0.0026984,0.0012526,0.0021377,0.0034385,0.0018936,0.0018666,0.0022026,0.002861,0.0014684,0.0012538,0.0013004
0.03,0.012912,0.0075141,0.0056317,0.010141,0.0030379,0.0061787,0.0032334,0.0043703,0.0058273,0.0048335,0.0036474,0.0051007,0.0054454,0.0077488,0.0056167,0.0054892,0.0027566,0.0096988,0.0033239,0.0031496,0.0073508,0.0089673,0.0036786,0.007422,0.0083166,0.0031201,0.0044223,0.0080286,0.0032233,0.0060445,0.003953,0.0055804,0.00778,0.0046869,0.0057831,0.0054252,0.0067167,0.0033257,0.0028986,0.0029765
0.04,0.027244,0.015759,0.011709,0.012038,0.0055191,0.010323,0.0058132,0.0079322,0.014271,0.0085419,0.0065822,0.009079,0.009861,0.014513,0.010185,0.0098089,0.0049654,0.012034,0.0059433,0.0056682,0.013439,0.016142,0.0063235,0.016205,0.015322,0.0067491,0.0085331,0.015278,0.0067506,0.011316,0.009591,0.01249,0.01768,0.0092224,0.010223,0.012201,0.010712,0.0059668,0.005189,0.005398
0.05,0.045604,0.024918,0.021289,0.030142,0.0086667,0.016541,0.010931,0.012337,0.026026,0.015499,0.01035,0.014286,0.015378,0.022632,0.017244,0.015418,0.0081829,0.029564,0.010162,0.0090919,0.0217,0.026276,0.010254,0.017579,0.024574,0.012065,0.013004,0.024484,0.0094945,0.018672,0.017343,0.021597,0.035822,0.014452,0.017412,0.01985,0.02136,0.0093389,0.010822,0.0094681
0.06,0.061949,0.050674,0.03283,0.04655,0.012357,0.03772,0.018287,0.016876,0.049057,0.023062,0.015049,0.020928,0.023828,0.033919,0.027608,0.02229,0.011357,0.03491,0.015528,0.013421,0.032106,0.038469,0.014947,0.03697,0.039996,0.023164,0.018436,0.037199,0.013629,0.027982,0.023003,0.027327,0.033953,0.019647,0.039718,0.028762,0.023516,0.013698,0.013654,0.012156
0.07,0.13439,0.076588,0.044074,0.043791,0.01719,0.046411,0.029314,0.026471,0.063028,0.034363,0.020647,0.030522,0.038749,0.050383,0.038984,0.031551,0.016998,0.038261,0.024501,0.018489,0.044076,0.054643,0.020234,0.051075,0.059208,0.031315,0.028731,0.045238,0.020461,0.040173,0.036165,0.040035,0.049216,0.022989,0.054186,0.038066,0.04448,0.018306,0.020642,0.018577
0.08,0.11906,0.10249,0.057391,0.065511,0.023176,0.072563,0.036557,0.028807,0.082107,0.039478,0.027386,0.04976,0.054576,0.062634,0.058729,0.041114,0.022314,0.055427,0.032643,0.024626,0.06122,0.073608,0.028454,0.06894,0.085878,0.035716,0.035685,0.081536,0.02806,0.052376,0.058346,0.05439,0.052105,0.037383,0.089964,0.041687,0.059356,0.025788,0.029196,0.026492
0.09,0.12696,0.16268,0.083535,0.086438,0.027787,0.082597,0.04806,0.039206,0.085937,0.053419,0.035178,0.055981,0.071633,0.088906,0.077428,0.057101,0.029138,0.070225,0.041797,0.029519,0.078706,0.094961,0.041365,0.07969,0.092826,0.047678,0.054359,0.096828,0.037681,0.069352,0.10354,0.072,0.090735,0.064353,0.099288,0.062203,0.089827,0.033827,0.034075,0.043079
0.1,0.15907,0.16592,0.11761,0.12435,0.038048,0.1245,0.067758,0.050144,0.11482,0.077263,0.044755,0.073975,0.092121,0.10289,0.080298,0.076475,0.038107,0.078111,0.059807,0.037496,0.10027,0.12046,0.056563,0.11632,0.10406,0.046142,0.07043,0.12801,0.042678,0.088034,0.09894,0.088654,0.12016,0.072023,0.12909,0.06945,0.11504,0.044605,0.039305,0.051521
0.11,0.20465,0.24697,0.1436,0.14116,0.049887,0.1422,0.12225,0.060811,0.12441,0.11915,0.052468,0.10085,0.13463,0.12509,0.10149,0.11074,0.045878,0.086603,0.064666,0.046379,0.12134,0.13274,0.058528,0.1683,0.15406,0.076385,0.087917,0.16762,0.067917,0.10278,0.098338,0.11546,0.13209,0.076327,0.12921,0.077711,0.13665,0.052652,0.047392,0.061817
0.12,0.21412,0.31219,0.16406,0.13576,0.059919,0.15668,0.18782,0.075574,0.12158,0.13224,0.067072,0.11547,0.16054,0.16407,0.11815,0.13226,0.062902,0.10373,0.091713,0.054785,0.14417,0.16224,0.071556,0.19701,0.20777,0.088131,0.10916,0.23235,0.069437,0.12484,0.091788,0.1325,0.16389,0.10841,0.11539,0.092025,0.16143,0.068241,0.057505,0.090552
0.13,0.1935,0.41575,0.18312,0.11215,0.069495,0.12274,0.22741,0.11104,0.16905,0.15316,0.080826,0.1456,0.19271,0.20349,0.16328,0.15735,0.070521,0.12638,0.11208,0.067831,0.17911,0.20012,0.099162,0.27954,0.24783,0.10555,0.14822,0.31321,0.076901,0.13866,0.099317,0.1657,0.20747,0.15783,0.1547,0.12098,0.20599,0.075957,0.07887,0.12823
0.14,0.21668,0.49921,0.21418,0.1028,0.078895,0.16408,0.23991,0.14031,0.23187,0.16901,0.083577,0.14498,0.2572,0.25097,0.1567,0.20207,0.086574,0.15582,0.12011,0.078325,0.21253,0.27419,0.12803,0.37637,0.27994,0.11498,0.1555,0.34725,0.099946,0.17962,0.095508,0.18387,0.2472,0.18895,0.16089,0.15981,0.19027,0.091978,0.103,0.12749
0.15,0.2755,0.62581,0.2435,0.11346,0.097216,0.20185,0.32983,0.18928,0.34606,0.23059,0.1057,0.16701,0.27491,0.29468,0.16472,0.21564,0.10491,0.18673,0.16886,0.094752,0.22938,0.32507,0.15745,0.46458,0.29799,0.14329,0.16975,0.29185,0.11134,0.20417,0.10835,0.24152,0.29945,0.24292,0.1721,0.21612,0.27281,0.11504,0.12055,0.17469
0.16,0.35621,0.60554,0.30368,0.13239,0.11533,0.28242,0.35105,0.21041,0.43636,0.29147,0.13263,0.21758,0.3523,0.35103,0.18466,0.27305,0.12945,0.23554,0.23136,0.10992,0.26954,0.34871,0.15203,0.45681,0.35812,0.17234,0.1764,0.34634,0.12236,0.22783,0.13122,0.24635,0.34134,0.26396,0.19569,0.25905,0.38401,0.11911,0.15442,0.18587
0.17,0.39268,0.71894,0.34337,0.16978,0.12319,0.34419,0.3854,0.2128,0.43057,0.30826,0.17573,0.29434,0.44408,0.42021,0.23834,0.33222,0.13573,0.30498,0.26806,0.12585,0.26181,0.47225,0.164,0.5515,0.51754,0.17885,0.27103,0.43698,0.13881,0.24467,0.16069,0.29063,0.33914,0.27475,0.18058,0.30054,0.45385,0.13593,0.23432,0.18225
0.18,0.43236,0.78863,0.38641,0.18697,0.16441,0.37945,0.39329,0.21232,0.4476,0.3487,0.22151,0.36061,0.44303,0.46565,0.30737,0.37833,0.19609,0.39274,0.26515,0.14391,0.33101,0.60341,0.17394,0.55984,0.67478,0.18304,0.25083,0.54529,0.1485,0.30817,0.15688,0.33393,0.35436,0.28245,0.1577,0.31456,0.52211,0.17685,0.235,0.24832
0.19,0.47617,0.87009,0.42606,0.21111,0.18985,0.42082,0.34348,0.24465,0.46007,0.34142,0.2332,0.38444,0.41382,0.53484,0.3632,0.50071,0.21988,0.48703,0.25044,0.16108,0.34948,0.65062,0.20087,0.61342,0.67534,0.21081,0.24771,0.55865,0.20314,0.38413,0.18536,0.36564,0.33258,0.2937,0.17939,0.29345,0.5618,0.19843,0.25597,0.32532
0.2,0.46962,1.0131,0.45854,0.25346,0.21208,0.42441,0.36763,0.29426,0.46756,0.37405,0.22301,0.44594,0.48868,0.62844,0.41752,0.58482,0.20394,0.61138,0.25811,0.18154,0.41308,0.63772,0.21547,0.59347,0.63208,0.23225,0.22966,0.56291,0.24382,0.46311,0.18726,0.42143,0.44273,0.33635,0.18447,0.31027,0.56528,0.24985,0.31576,0.39416
0.21,0.47433,1.1005,0.5183,0.28506,0.22947,0.3936,0.40225,0.32535,0.40145,0.35402,0.24658,0.49615,0.65112,0.69568,0.44554,0.63144,0.21178,0.70717,0.26339,0.202,0.50998,0.68869,0.27566,0.55774,0.65718,0.2449,0.24262,0.59438,0.28673,0.48789,0.21964,0.53625,0.59756,0.42512,0.16926,0.38875,0.55312,0.29775,0.394,0.40653
0.22,0.55448,1.2035,0.57365,0.31869,0.24571,0.39315,0.46687,0.31937,0.43949,0.42519,0.27411,0.47705,0.78621,0.65445,0.44663,0.63379,0.24475,0.73761,0.30442,0.25888,0.57522,0.84021,0.34845,0.61462,0.66359,0.25401,0.26519,0.74944,0.31956,0.48007,0.2216,0.48083,0.67195,0.47762,0.19499,0.50869,0.57598,0.32331,0.45756,0.47896
0.23,0.55997,1.5893,0.61823,0.39255,0.32555,0.41851,0.48906,0.34266,0.47092,0.4934,0.29442,0.59001,0.98697,0.71369,0.46896,0.65271,0.24112,0.82017,0.2837,0.28073,0.59848,0.99227,0.43286,0.62608,0.75232,0.29386,0.295,0.94707,0.34423,0.49147,0.25945,0.58686,0.69486,0.55167,0.21366,0.63825,0.57872,0.34603,0.48131,0.55788
0.24,0.57472,1.9252,0.6598,0.47035,0.33626,0.4674,0.61107,0.37877,0.56101,0.44932,0.29931,0.65499,1.163,0.8929,0.51676,0.68176,0.28691,1.1239,0.2852,0.28389,0.5516,1.0643,0.49567,0.66345,0.87215,0.37236,0.33159,0.98825,0.35686,0.59473,0.31339,0.72973,0.65395,0.67661,0.2645,0.75995,0.58197,0.36376,0.48235,0.60211
0.25,0.62547,1.8542,0.69656,0.54747,0.31541,0.52608,0.71382,0.41391,0.76835,0.43553,0.37091,0.68599,1.3262,1.081,0.60129,0.71074,0.35327,1.2876,0.34125,0.32509,0.5404,1.0807,0.53618,0.73843,1.0545,0.40964,0.31918,1.0547,0.45478,0.71745,0.33468,0.80334,0.53825,0.8842,0.33296,0.84936,0.5846,0.39122,0.49019,0.56101
0.26,0.77706,1.5499,0.73132,0.56007,0.40241,0.57011,0.72059,0.52707,0.92822,0.45719,0.40456,0.86556,1.5987,1.1578,0.67884,0.79341,0.43985,1.419,0.37135,0.38371,0.63986,1.1043,0.57517,0.77054,1.2052,0.38391,0.36305,1.1277,0.55672,0.78288,0.36154,0.81719,0.60453,1.0704,0.39566,0.85924,0.67201,0.45407,0.59665,0.47328
0.27,0.97265,1.5295,0.76699,0.53296,0.51012,0.61941,0.83266,0.67809,0.98614,0.53887,0.46655,1.0314,1.805,1.2386,0.72457,0.87506,0.47964,1.6644,0.43029,0.40816,0.79708,1.1717,0.72615,0.78467,1.3648,0.41569,0.3972,1.1627,0.55721,0.85949,0.42384,0.83626,0.80527,1.2148,0.41967,0.84129,0.7278,0.51906,0.77962,0.55006
0.28,1.1348,1.4791,0.79967,0.5699,0.54496,0.6714,0.92232,0.78969,1.076,0.6405,0.57682,1.1302,1.949,1.3851,0.73103,0.94131,0.52449,1.8046,0.58133,0.39557,0.9242,1.2426,0.82571,0.85008,1.4884,0.4112,0.43939,1.2036,0.60888,0.9174,0.40436,0.86073,0.86777,1.2299,0.42706,0.90342,0.75336,0.57762,0.94134,0.58546
0.29,1.1754,1.4391,0.82647,0.6184,0.52297,0.72758,0.9093,0.75758,1.2035,0.67474,0.71151,1.1293,2.0662,1.5239,0.80209,0.98427,0.55137,1.7542,0.64413,0.40733,0.89849,1.3527,0.95582,0.92198,1.489,0.39803,0.49687,1.2455,0.63857,0.89667,0.40028,0.87555,0.90425,1.1204,0.45569,1.0042,0.7579,0.67685,1.1483,0.64831
0.3,1.2988,1.215,0.85401,0.76266,0.54665,0.80257,0.76402,0.72958,1.3219,0.66607,0.80472,1.2254,2.1097,1.6207,0.89167,1.0953,0.58627,1.7199,0.60942,0.41638,0.82147,1.543,1.1022,0.98684,1.5321,0.46336,0.51458,1.2479,0.64417,0.93376,0.46866,0.94764,1.0019,0.95295,0.49322,1.0692,0.75734,0.78211,1.2219,0.61824
0.31,1.3998,1.303,0.88694,0.85068,0.6232,0.88766,0.61553,0.76347,1.4177,0.6806,0.8101,1.5366,2.4597,1.6776,0.91167,1.2366,0.67526,1.823,0.56276,0.4455,0.84511,1.6407,1.2114,1.0449,1.756,0.54589,0.53721,1.1203,0.71285,0.93157,0.55714,1.0118,1.0896,0.92556,0.52458,1.0346,0.79146,0.90944,1.227,0.62263
0.32,1.4034,1.501,0.93558,0.86765,0.70881,0.97351,0.62283,0.81906,1.4379,0.72718,0.78834,1.7957,2.5926,1.7285,0.98535,1.3313,0.79075,1.9198,0.58706,0.50841,0.82558,1.645,1.2567,1.1331,1.9903,0.63861,0.61221,1.0103,0.77166,0.914,0.64168,1.1305,1.1149,0.91558,0.56808,0.9567,0.77755,1.0966,1.1887,0.62217
0.33,1.4001,1.6709,1.1885,0.83757,0.74539,1.0586,0.66899,0.92337,1.2866,0.76216,0.87276,2.0253,2.5515,1.8092,1.0087,1.4035,0.91337,1.9102,0.61513,0.58034,1.0255,1.6969,1.3355,1.2629,2.1341,0.72269,0.6933,1.1275,0.90485,1.0911,0.66459,1.2884,1.0986,1.0155,0.63145,0.99577,0.80442,1.2416,1.1741,0.72125
0.34,1.497,1.7791,1.4433,0.81835,0.71602,1.1363,0.72925,1.0171,1.2401,0.74735,1.0373,2.4344,2.4131,1.9514,1.0603,1.5211,1.0431,2.3472,0.64638,0.64682,1.2018,1.6928,1.5406,1.3923,2.2609,0.78122,0.74454,1.1138,0.98638,1.2412,0.68632,1.3552,1.0359,1.131,0.6912,1.1152,0.79836,1.2981,1.2244,0.77617
0.35,1.6237,1.9399,1.5289,0.83896,0.65731,1.1945,0.73515,1.0608,1.3281,0.77724,1.174,2.8047,2.2269,2.2278,1.1255,1.7105,1.1584,2.6999,0.71182,0.69749,1.3268,1.7171,1.7276,1.4521,2.4458,0.82336,0.76216,1.2803,1.0653,1.312,0.62821,1.2897,1.0751,1.2786,0.72819,1.1201,0.802,1.249,1.2555,0.85638
0.36,1.677,2.1155,1.4607,0.86513,0.60942,1.2291,0.85785,1.1087,1.394,0.89017,1.266,2.9197,2.0143,2.4112,1.2044,2.0004,1.2663,2.7542,0.6762,0.75044,1.3416,1.9311,1.8866,1.5163,2.664,0.86445,0.77068,1.383,1.2086,1.3461,0.62355,1.2892,1.1855,1.3995,0.77978,1.133,0.85188,1.2313,1.2366,0.94185
0.37,1.6957,2.2809,1.3567,0.85583,0.58121,1.251,0.93471,1.1786,1.428,0.98,1.3443,2.8596,1.8882,2.5426,1.3514,2.2478,1.3892,2.6981,0.72236,0.78952,1.3018,2.2931,2.0119,1.5355,2.8572,0.9256,0.81254,1.4587,1.3598,1.5174,0.69562,1.3243,1.3424,1.4476,0.95162,1.2084,0.94687,1.2216,1.2688,0.99694
0.38,1.6997,2.3698,1.3246,0.82005,0.57701,1.2749,0.96054,1.2483,1.5491,0.99279,1.4286,2.721,1.8935,2.7492,1.4698,2.5284,1.5159,2.777,0.80708,0.83092,1.2679,2.6167,2.1447,1.5901,3.014,0.94714,0.92007,1.6862,1.5464,1.6717,0.81638,1.3959,1.4826,1.4232,1.1001,1.2783,1.0541,1.2152,1.223,1.0374
0.39,1.715,2.5093,1.372,0.84665,0.59874,1.3088,0.94614,1.2975,1.7845,0.94498,1.5034,2.4744,1.9762,2.9323,1.5583,2.6556,1.6137,2.7179,0.81068,0.84964,1.2207,2.9214,2.5888,1.6251,3.1649,0.93591,1.0424,1.8938,1.6179,1.6855,0.9483,1.4155,1.5413,1.3438,1.1496,1.3508,1.147,1.2867,1.1266,1.0523
0.4,1.7587,2.6071,1.4245,0.81331,0.6281,1.3539,0.9096,1.3986,2.047,0.93202,1.5226,2.1204,2.0265,3.0885,1.6096,2.536,1.6547,2.5588,0.74541,0.8672,1.2276,3.1661,2.931,1.6547,3.3319,0.89759,1.1014,2.0303,1.5976,1.6354,1.0959,1.4745,1.6782,1.2782,1.1295,1.4374,1.2142,1.411,1.0149,1.0482
0.41,1.7292,2.6135,1.4074,0.79684,0.71852,1.4105,0.87742,1.5379,2.2577,0.89475,1.4467,1.8115,2.0754,3.2359,1.703,2.5747,1.6417,2.5124,0.72306,0.91104,1.2622,3.4017,3.1461,1.6503,3.5042,0.84282,1.1352,2.1634,1.5695,1.5667,1.1711,1.5305,1.9445,1.2723,1.0841,1.5468,1.4201,1.4919,0.89881,1.185
0.42,1.6652,2.5608,1.42,0.91034,0.78,1.473,0.87568,1.6149,2.6507,0.83817,1.5682,1.738,2.0521,3.3666,1.7711,2.5515,1.5781,2.6079,0.777,0.98632,1.3743,3.7316,3.2239,1.6199,3.6911,0.8133,1.2351,2.4304,1.5677,1.5303,1.1496,1.5971,2.1818,1.288,1.2194,1.671,1.6035,1.6108,0.91896,1.2835
0.43,1.6268,2.5922,1.4792,1.0155,0.80539,1.5381,0.91746,1.6389,3.2488,0.80994,1.645,1.8507,1.9237,3.4865,1.8539,2.4829,1.4709,2.6332,0.7846,1.0857,1.3684,4.1279,3.1808,1.6148,3.9474,0.84955,1.3143,2.7628,1.5802,1.5938,1.0903,1.7176,2.3436,1.3353,1.3986,1.7862,1.7192,1.7144,1.0135,1.3902
0.44,1.6407,2.6788,1.5185,1.1018,0.89583,1.6027,1.0023,1.6756,3.7121,0.81772,1.6566,1.9446,1.7876,3.6103,1.9307,2.6405,1.428,2.5224,0.8754,1.1841,1.398,4.4792,3.0485,1.5825,4.1873,0.87705,1.3483,3.2397,1.5153,1.7035,1.0415,1.8333,2.4248,1.4439,1.5738,1.9175,1.7674,1.8857,1.1066,1.4408
0.45,1.7021,2.9261,1.6403,1.1588,0.99056,1.6643,1.1168,1.7577,3.9606,0.91322,1.6165,1.9283,1.8504,3.7219,2.0163,2.7294,1.5169,2.4232,0.91612,1.2872,1.412,4.9389,2.8718,1.5289,4.433,0.93826,1.3369,3.6033,1.4042,1.7582,1.1012,1.9179,2.5408,1.5194,1.703,2.276,1.7518,2.1044,1.195,1.4547
0.46,1.7718,3.1715,1.7623,1.1886,1.0773,1.7195,1.2392,1.8678,4.1878,1.0117,1.5595,1.8325,1.8866,3.8391,2.1224,3.0599,1.5722,2.464,0.93678,1.326,1.4586,5.1879,2.6971,1.4843,4.7213,1.0932,1.3335,3.6017,1.3577,1.7858,1.1829,1.95,2.692,1.5462,1.7299,2.7301,1.6835,2.3875,1.2771,1.5522
0.47,1.8346,3.3395,1.8374,1.205,1.1528,1.7685,1.3507,2.0459,4.4473,1.1753,1.5223,1.7113,1.9117,3.9446,2.2554,3.4597,1.5829,2.6136,1.0065,1.3241,1.6213,5.2319,2.619,1.4901,5.0826,1.2673,1.4639,3.3356,1.3666,1.8486,1.2565,1.9255,2.8953,1.5871,1.8185,3.0824,1.5799,2.6376,1.3534,1.5873
0.48,1.8872,3.3781,2.1528,1.2225,1.2158,1.8092,1.4392,2.1455,4.6293,1.3244,1.4847,1.5936,2.1644,4.057,2.4143,3.8258,1.5523,3.0221,1.0288,1.3158,1.716,5.0967,2.5895,1.5073,5.5286,1.4462,1.6448,3.2296,1.3713,2.0528,1.3295,1.8378,3.1647,1.707,1.826,3.2857,1.461,2.7573,1.425,1.5905
0.49,1.9492,3.3269,2.3768,1.2498,1.2674,1.8437,1.5005,2.1055,4.7004,1.4408,1.4601,1.5463,2.5907,4.1648,2.5929,4.1465,1.5005,3.5578,1.0367,1.3325,1.7555,4.8414,2.5929,1.5268,6.0408,1.6125,1.7336,3.1498,1.4004,2.306,1.3622,1.7637,3.4425,1.8005,1.9453,3.3496,1.3533,2.7322,1.4907,1.7084
0.5,2.067,3.1853,2.5052,1.2837,1.3091,1.8754,1.5355,1.9861,4.7549,1.5102,1.6474,1.6561,2.9831,4.2878,2.7836,4.4355,1.6151,4.0802,1.1444,1.3919,1.8091,4.5048,2.6137,1.5319,6.5832,1.7647,1.7341,3.5602,1.4747,2.4911,1.3512,1.8731,3.6511,1.8895,1.9829,3.3373,1.3295,2.648,1.5518,1.811
0.51,2.1917,3.0817,2.5422,1.4109,1.3453,1.9048,1.5464,1.8869,4.8521,1.5275,1.8074,1.6983,3.4222,4.4262,2.9771,4.6744,1.8042,4.5125,1.2342,1.4786,1.9156,4.925,2.6295,1.5285,7.1186,1.8946,1.7351,4.185,1.555,2.5853,1.3513,2.0084,3.7508,1.9788,2.1654,3.3119,1.4021,2.6191,1.6434,1.8459
0.52,2.3227,3.0478,2.5009,1.5321,1.3803,1.9327,1.5512,1.9052,4.9218,1.492,1.9402,1.9906,3.7832,4.5842,3.1673,4.8784,1.9715,4.8069,1.2396,1.5596,2.11,5.4418,2.6646,1.5216,7.6171,2.0146,1.798,4.8472,1.6277,2.6113,1.3554,2.2842,3.7314,2.0626,2.478,3.3153,1.4778,2.7047,1.804,1.8338
0.53,2.4404,3.0356,2.3999,1.6429,1.4197,1.9612,1.5798,2.1721,4.8815,1.6028,2.041,2.2818,4.0831,4.7687,3.3559,5.0411,2.1183,4.9443,1.2899,1.6116,2.3077,5.7593,2.9331,1.519,8.0616,2.1229,1.8868,5.3586,1.7465,2.606,1.4064,2.5321,3.6488,2.1452,2.7394,3.3498,1.5876,2.8581,1.9631,1.8499
0.54,2.552,3.1409,2.3194,1.7443,1.4695,1.9908,1.569,2.3859,5.2883,1.7251,2.1051,2.4775,4.3162,4.986,3.54,5.1792,2.2479,4.9629,1.4732,1.6294,2.4802,5.9234,3.0586,1.5197,8.4505,2.228,1.922,5.5389,1.9449,2.9172,1.4529,2.7013,3.5259,2.3356,2.8923,3.4023,1.7221,2.9803,2.12,1.9195
0.55,2.6683,3.3094,2.2448,1.8416,1.5363,2.2326,1.5345,2.6227,5.5464,1.8443,2.132,2.5374,4.4846,5.2255,3.7245,5.2826,2.3605,4.9458,1.6873,1.6284,2.5515,6.0263,3.0384,1.686,8.7922,2.3258,1.8878,5.3923,2.1673,3.2573,1.5559,2.8045,3.4363,2.6266,2.9395,3.4597,1.8588,3.004,2.2742,1.9291
0.56,2.7243,3.5555,2.1808,1.9397,1.6229,2.4273,1.4941,2.8226,5.5029,1.9565,2.1267,2.4993,4.5393,5.4806,3.9112,5.3629,2.4577,4.9913,1.8828,1.6533,2.6627,6.1276,2.9007,1.8317,9.0967,2.4236,1.8123,5.0795,2.392,3.5313,1.6426,2.8884,3.4112,2.9063,2.935,3.514,1.9945,2.9231,2.4245,1.925
0.57,2.9598,3.881,2.1279,2.0432,1.7293,2.5538,1.472,2.8993,5.3013,2.0596,2.0998,2.4752,4.5211,5.76,4.102,5.4266,2.544,5.1767,2.0251,1.7333,2.884,6.1889,2.7216,1.9159,9.5038,2.5201,1.7562,4.9309,2.587,3.7119,1.6998,2.95,3.4313,3.1196,2.9202,3.5615,2.127,2.8666,2.57,1.9652
0.58,3.2091,4.1552,2.0715,2.1505,1.8534,2.608,1.4764,2.9491,5.7424,2.1521,2.0624,2.4208,4.4244,6.0395,4.3011,5.4702,2.6217,5.5178,2.0789,1.9128,2.9934,6.1139,2.5486,2.0193,9.995,2.6147,1.8482,5.1616,2.7453,3.7834,1.7304,2.9853,3.4813,3.2262,3.0326,3.6049,2.2541,2.7906,2.7098,2.0748
0.59,3.4151,4.296,1.993,2.257,2.0075,2.5925,1.5109,3.1511,6.2257,2.2317,2.155,2.4011,4.3385,6.3295,4.5101,5.4998,2.6922,5.9512,2.0654,2.1455,3.1318,5.9339,2.5922,2.1943,10.493,2.7069,1.9101,5.6977,2.8744,3.7246,1.7155,2.9922,3.5792,3.2102,3.2166,3.6407,2.3741,2.7558,2.8452,2.1158
0.6,3.6096,4.1936,1.8827,2.3558,2.1755,2.6577,1.5904,3.485,6.7747,2.2975,2.2961,2.4553,4.4725,6.6105,4.7289,5.5221,2.7502,6.3827,2.1511,2.3732,3.3593,6.2733,2.7182,2.4136,10.99,2.8058,1.9133,6.2742,2.9915,3.5881,1.6543,2.9435,3.7482,3.2777,3.419,3.6697,2.4849,2.8192,2.9749,2.0539
0.61,3.8184,3.9855,1.777,2.4409,2.3514,2.7668,1.7577,3.7259,7.3828,2.3496,2.4322,2.5695,4.51,6.9448,4.9574,5.5437,2.7958,6.724,2.2609,2.5593,3.4713,6.5541,2.8306,2.6349,11.49,2.9165,1.8655,6.7345,3.096,3.6882,1.5795,2.8616,3.979,3.3284,3.6322,3.6969,2.586,3.0024,3.0987,1.8938
0.62,4.0571,3.9143,1.6767,2.5088,2.5318,2.8548,1.9636,3.9645,8.0188,2.3883,2.551,2.7031,4.497,7.3392,5.1984,5.5702,2.8266,6.9284,2.4475,2.7002,3.5087,6.7978,2.9257,2.8078,11.98,3.0032,1.8201,7.0191,3.1827,3.7197,1.5289,2.8111,4.2324,3.3378,3.8373,3.7244,2.6767,3.2827,3.219,1.9206
0.63,4.3254,4.1152,1.7759,2.5895,2.7117,2.9246,2.1823,4.3222,8.5557,2.524,2.6426,2.9069,4.423,7.7247,5.4455,5.6053,2.844,6.9931,2.592,2.8152,3.4981,7.0803,3.0045,2.9421,12.451,3.0613,1.9772,7.1843,3.2602,3.7419,1.5182,2.7999,4.4726,3.3273,4.024,3.7556,2.7553,3.6153,3.3336,2.023
0.64,4.609,4.3167,1.9073,2.6621,2.8886,2.9826,2.4048,4.5411,8.8687,2.7322,2.8532,3.0827,4.3124,8.1043,5.6996,5.6612,2.8504,7.0769,2.6894,2.925,3.4377,7.3796,3.0656,3.0158,12.896,3.0857,2.2256,7.2732,3.3304,3.8156,1.5164,2.7662,4.6955,3.3172,4.1734,3.7908,2.8224,3.9553,3.4455,2.1555
0.65,4.8772,4.7816,2.0369,2.7258,3.0609,3.03,2.6254,4.6437,8.9222,2.8939,3.0664,3.2004,4.2074,8.4732,5.9557,5.9082,2.8477,7.1515,2.7753,3.0324,3.3439,7.5353,3.1738,3.0886,13.307,3.1349,2.4231,7.3426,3.4209,3.9899,1.484,2.7093,4.9296,3.5537,4.2407,3.8259,2.8785,4.2721,3.5606,2.222
0.66,5.102,5.2072,2.1622,2.7882,3.2262,3.0692,2.8364,4.6485,9.1956,3.0072,3.2485,3.278,4.1193,8.8277,6.2149,6.1713,2.8366,7.1139,2.7875,3.1187,3.4619,7.9987,3.5193,3.1957,13.682,3.1714,2.5507,7.4345,3.5397,4.2587,1.4172,2.6921,5.1993,3.7739,4.2037,3.8524,2.9244,4.5424,3.9655,2.2015
0.67,5.2627,5.5822,2.2825,2.8562,3.3828,3.0994,3.033,4.6086,9.451,3.0725,3.419,3.3588,4.0318,9.1663,6.475,6.4511,2.8173,7.0013,2.8163,3.1562,3.5689,8.4473,3.8437,3.4043,14.019,3.1938,2.7546,7.6326,3.6952,4.5579,1.3802,2.7927,5.5154,3.9878,4.0884,3.8586,2.973,4.7547,4.2905,2.1853
0.68,5.3532,5.9353,2.3969,2.9333,3.5292,3.1207,3.2127,4.5666,9.9315,3.0921,3.6072,3.4842,4.0018,9.4883,6.7359,6.7415,2.7892,6.8542,2.8941,3.1257,3.6647,8.6139,4.142,3.6028,14.318,3.201,2.8985,7.9617,3.8535,4.833,1.4762,2.8794,5.8698,4.2151,3.9508,3.8371,3,4.9052,4.5116,2.1864
