Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
0.11,1.728,2.0854,1.2125,1.1919,0.42124,1.2007,1.0322,0.51348,1.0505,1.0061,0.44303,0.85152,1.1368,1.0562,0.85699,0.93502,0.38739,0.73126,0.54603,0.39162,1.0246,1.1208,0.4942,1.4211,1.3008,0.64498,0.74235,1.4154,0.57348,0.86782,0.83034,0.9749,1.1153,0.64449,1.091,0.65617,1.1538,0.44459,0.40017,0.52197
0.12,1.5192,2.215,1.1641,0.96323,0.42513,1.1117,1.3326,0.53621,0.86266,0.93827,0.47589,0.81929,1.139,1.1641,0.8383,0.93841,0.4463,0.73601,0.65072,0.3887,1.0229,1.1511,0.5077,1.3978,1.4742,0.6253,0.7745,1.6486,0.49267,0.88573,0.65125,0.94013,1.1628,0.76918,0.81869,0.65293,1.1454,0.48418,0.40801,0.64248
0.13,1.1698,2.5135,1.107,0.67801,0.42013,0.74205,1.3748,0.67131,1.022,0.92596,0.48864,0.88022,1.165,1.2302,0.98713,0.95126,0.42634,0.76401,0.67759,0.41007,1.0828,1.2098,0.59949,1.69,1.4982,0.63808,0.8961,1.8935,0.46491,0.83828,0.60043,1.0017,1.2543,0.95417,0.93526,0.73141,1.2453,0.4592,0.47681,0.77525
0.14,1.1295,2.6022,1.1165,0.53589,0.41126,0.85531,1.2506,0.7314,1.2087,0.88103,0.43566,0.75575,1.3407,1.3083,0.81682,1.0533,0.45129,0.81225,0.62612,0.40829,1.1079,1.4293,0.66739,1.9619,1.4593,0.59936,0.81056,1.8101,0.52099,0.93634,0.49786,0.95848,1.2886,0.98496,0.83869,0.83305,0.99184,0.47946,0.53692,0.6646
0.15,1.251,2.8417,1.1057,0.5152,0.44144,0.9166,1.4977,0.85952,1.5714,1.0471,0.47997,0.75836,1.2483,1.3381,0.74798,0.9792,0.47636,0.84794,0.76675,0.43026,1.0416,1.4761,0.71496,2.1096,1.3532,0.65064,0.77082,1.3253,0.50558,0.92712,0.49202,1.0967,1.3598,1.1031,0.78149,0.98138,1.2388,0.52237,0.54742,0.79325
0.16,1.4216,2.4167,1.212,0.52837,0.4603,1.1271,1.4011,0.83974,1.7415,1.1633,0.52933,0.86837,1.406,1.401,0.73697,1.0897,0.51665,0.94004,0.92336,0.43868,1.0757,1.3917,0.60675,1.8231,1.4293,0.68781,0.70402,1.3822,0.48836,0.90926,0.5237,0.98318,1.3623,1.0535,0.78099,1.0339,1.5326,0.47536,0.61631,0.74181
0.17,1.3882,2.5417,1.2139,0.60021,0.43551,1.2168,1.3625,0.7523,1.5222,1.0898,0.62125,1.0406,1.5699,1.4855,0.84259,1.1745,0.47986,1.0782,0.94767,0.44491,0.92556,1.6695,0.57978,1.9497,1.8297,0.63227,0.95815,1.5449,0.49074,0.86499,0.56808,1.0275,1.199,0.97132,0.63839,1.0625,1.6045,0.48054,0.82839,0.6443
0.18,1.3634,2.4869,1.2185,0.5896,0.51845,1.1966,1.2402,0.66954,1.4115,1.0996,0.69852,1.1371,1.397,1.4684,0.96927,1.193,0.61834,1.2384,0.83612,0.45382,1.0438,1.9028,0.54852,1.7654,2.1279,0.5772,0.79096,1.7195,0.46827,0.97176,0.4947,1.053,1.1174,0.89067,0.4973,0.99194,1.6464,0.55768,0.74105,0.78305
0.19,1.3476,2.4625,1.2058,0.59748,0.53732,1.191,0.97212,0.69242,1.3021,0.96628,0.66001,1.088,1.1712,1.5137,1.0279,1.4171,0.6223,1.3784,0.7088,0.4559,0.98909,1.8414,0.5685,1.7361,1.9113,0.59664,0.70106,1.5811,0.57491,1.0872,0.52461,1.0348,0.94128,0.83123,0.5077,0.83051,1.59,0.5616,0.72444,0.92073
0.2,1.1995,2.5876,1.1712,0.6474,0.5417,1.084,0.93903,0.75162,1.1943,0.9554,0.56961,1.139,1.2482,1.6052,1.0664,1.4938,0.52091,1.5616,0.65928,0.46369,1.0551,1.6289,0.55037,1.5159,1.6145,0.59321,0.58661,1.4378,0.62278,1.1829,0.47832,1.0764,1.1308,0.85913,0.47119,0.79251,1.4439,0.63817,0.80652,1.0068
0.21,1.0989,2.5497,1.2008,0.66042,0.53163,0.91189,0.93193,0.75377,0.93007,0.82019,0.57127,1.1495,1.5085,1.6117,1.0322,1.4629,0.49065,1.6384,0.61023,0.46799,1.1815,1.5955,0.63864,1.2922,1.5225,0.56737,0.56209,1.377,0.6643,1.1303,0.50885,1.2424,1.3844,0.98492,0.39214,0.90065,1.2815,0.68983,0.9128,0.94185
0.22,1.1705,2.5406,1.2109,0.67274,0.51868,0.82992,0.98555,0.67417,0.92775,0.89756,0.57862,1.007,1.6596,1.3815,0.94282,1.3379,0.51666,1.5571,0.64262,0.54648,1.2143,1.7736,0.73556,1.2974,1.4008,0.53621,0.55981,1.582,0.67458,1.0134,0.46779,1.015,1.4185,1.0082,0.41162,1.0738,1.2159,0.6825,0.96589,1.0111
0.23,1.0815,3.0695,1.194,0.75815,0.62876,0.80831,0.94456,0.6618,0.90953,0.95294,0.56863,1.1395,1.9062,1.3784,0.90574,1.2606,0.4657,1.5841,0.54793,0.54219,1.1559,1.9165,0.83601,1.2092,1.453,0.56755,0.56975,1.8291,0.66484,0.94922,0.5011,1.1334,1.342,1.0655,0.41266,1.2327,1.1177,0.66831,0.92959,1.0775
0.24,1.0194,3.4149,1.1703,0.83429,0.59644,0.82907,1.0839,0.67186,0.99511,0.797,0.53091,1.1618,2.063,1.5838,0.91663,1.2093,0.50891,1.9936,0.50589,0.50356,0.97841,1.8879,0.87921,1.1768,1.547,0.66049,0.58817,1.7529,0.63299,1.0549,0.55589,1.2944,1.16,1.2002,0.46916,1.348,1.0323,0.64523,0.85559,1.068
0.25,1.0225,3.0311,1.1387,0.89496,0.51561,0.86,1.1669,0.67663,1.256,0.71197,0.60633,1.1214,2.1679,1.7672,0.98294,1.1619,0.57749,2.1049,0.55785,0.53142,0.8834,1.7667,0.8765,1.2071,1.7238,0.66965,0.52177,1.7241,0.74344,1.1728,0.54711,1.3132,0.87988,1.4454,0.54429,1.3885,0.95566,0.63954,0.80132,0.91709
0.26,1.1744,2.3425,1.1053,0.84649,0.6082,0.86165,1.0891,0.79661,1.4029,0.69099,0.61145,1.3082,2.4162,1.7499,1.026,1.1992,0.66478,2.1447,0.56126,0.57993,0.96707,1.669,0.8693,1.1646,1.8215,0.58023,0.54871,1.7044,0.84142,1.1832,0.54643,1.2351,0.91368,1.6179,0.59799,1.2986,1.0157,0.68627,0.90177,0.71531
0.27,1.3632,2.1437,1.0749,0.74695,0.71493,0.8681,1.167,0.95035,1.3821,0.75523,0.65387,1.4456,2.5297,1.7359,1.0155,1.2264,0.67221,2.3327,0.60306,0.57204,1.1171,1.6422,1.0177,1.0997,1.9128,0.58259,0.55668,1.6296,0.78093,1.2046,0.59402,1.172,1.1286,1.7026,0.58818,1.1791,1.02,0.72747,1.0926,0.77091
0.28,1.4788,1.9276,1.0421,0.74269,0.71019,0.87495,1.202,1.0291,1.4022,0.83469,0.75171,1.4729,2.54,1.805,0.95267,1.2267,0.68351,2.3517,0.75758,0.51551,1.2044,1.6194,1.0761,1.1078,1.9397,0.53587,0.57261,1.5685,0.79349,1.1955,0.52696,1.1217,1.1309,1.6028,0.55654,1.1773,0.98177,0.75274,1.2267,0.76296
0.29,1.428,1.7483,1.004,0.75127,0.63534,0.88391,1.1047,0.92035,1.4621,0.81972,0.86439,1.3719,2.5102,1.8513,0.97443,1.1957,0.66984,2.1311,0.78253,0.49485,1.0915,1.6433,1.1612,1.1201,1.8089,0.48356,0.60363,1.5131,0.77578,1.0893,0.48628,1.0637,1.0985,1.3611,0.5536,1.22,0.92074,0.82228,1.395,0.78761
0.3,1.4745,1.3793,0.96949,0.86579,0.62057,0.9111,0.86733,0.82823,1.5006,0.75613,0.91354,1.3911,2.395,1.8399,1.0122,1.2434,0.66554,1.9524,0.69183,0.47269,0.93255,1.7516,1.2512,1.1203,1.7393,0.52602,0.58416,1.4166,0.73127,1.06,0.53203,1.0758,1.1373,1.0818,0.55992,1.2138,0.85975,0.88786,1.3872,0.70184
0.31,1.4882,1.3853,0.94296,0.90441,0.66256,0.94372,0.65441,0.81169,1.5072,0.72359,0.86127,1.6336,2.6151,1.7836,0.96925,1.3147,0.71791,1.9381,0.5983,0.47364,0.89849,1.7444,1.2879,1.1109,1.8669,0.58037,0.57114,1.1911,0.75787,0.99041,0.59233,1.0758,1.1584,0.98402,0.55771,1.0999,0.84145,0.96688,1.3045,0.66195
0.32,1.4002,1.4976,0.93348,0.8657,0.70722,0.97132,0.62143,0.81722,1.4347,0.72554,0.78657,1.7917,2.5867,1.7246,0.98314,1.3283,0.78897,1.9155,0.58574,0.50727,0.82372,1.6413,1.2539,1.1305,1.9858,0.63717,0.61084,1.008,0.76993,0.91195,0.64024,1.128,1.1124,0.91353,0.56681,0.95455,0.7758,1.0942,1.186,0.62077
0.33,1.3136,1.5676,1.115,0.78581,0.69933,0.9932,0.62765,0.86631,1.2071,0.71506,0.81882,1.9001,2.3938,1.6974,0.94639,1.3167,0.85692,1.7922,0.57712,0.54447,0.96208,1.592,1.253,1.1849,2.0022,0.67803,0.65045,1.0578,0.84893,1.0237,0.62352,1.2088,1.0307,0.95276,0.59242,0.93423,0.7547,1.1649,1.1015,0.67668
0.34,1.3231,1.5724,1.2757,0.72327,0.63283,1.0043,0.64453,0.89895,1.096,0.66053,0.91676,2.1516,2.1328,1.7247,0.93714,1.3443,0.9219,2.0745,0.57128,0.57167,1.0622,1.4961,1.3616,1.2305,1.9982,0.69046,0.65804,0.98439,0.87179,1.097,0.60658,1.1978,0.91559,0.99956,0.6109,0.98563,0.70561,1.1473,1.0821,0.68599
0.35,1.3542,1.618,1.2752,0.69973,0.54822,0.99628,0.61315,0.88475,1.1077,0.64825,0.97915,2.3393,1.8573,1.8581,0.93868,1.4266,0.96619,2.2518,0.59369,0.58173,1.1066,1.4321,1.4408,1.2111,2.0399,0.68672,0.63567,1.0678,0.88847,1.0943,0.52395,1.0756,0.89666,1.0664,0.60734,0.93422,0.6689,1.0418,1.0471,0.71425
0.36,1.3221,1.6677,1.1515,0.68202,0.48043,0.96896,0.67629,0.874,1.099,0.70176,0.99806,2.3017,1.5879,1.9009,0.94951,1.577,0.99831,2.1712,0.53308,0.59161,1.0577,1.5224,1.4873,1.1954,2.1002,0.68149,0.60757,1.0903,0.9528,1.0612,0.49157,1.0163,0.93457,1.1033,0.61474,0.89323,0.67158,0.97066,0.97484,0.7425
0.37,1.2655,1.7022,1.0125,0.63872,0.43377,0.93362,0.69758,0.87957,1.0657,0.73139,1.0033,2.1341,1.4092,1.8976,1.0085,1.6775,1.0367,2.0136,0.53911,0.58923,0.97157,1.7114,1.5015,1.1459,2.1324,0.69078,0.60641,1.0886,1.0148,1.1325,0.51915,0.98837,1.0019,1.0804,0.7102,0.90185,0.70666,0.91169,0.94695,0.74403
0.38,1.2026,1.6767,0.93718,0.58022,0.40826,0.90207,0.67963,0.88321,1.0961,0.70245,1.0108,1.9252,1.3397,1.9452,1.04,1.789,1.0726,1.9649,0.57105,0.58792,0.89707,1.8515,1.5174,1.1251,2.1325,0.67015,0.65099,1.1931,1.0941,1.1828,0.57763,0.98766,1.049,1.007,0.77839,0.90444,0.74585,0.8598,0.86533,0.73403
0.39,1.152,1.6856,0.92161,0.56872,0.40219,0.87915,0.63555,0.87155,1.1987,0.63477,1.0099,1.6621,1.3275,1.9697,1.0468,1.7839,1.084,1.8257,0.54455,0.57073,0.81996,1.9624,1.739,1.0916,2.1259,0.62867,0.70024,1.2721,1.0868,1.1322,0.637,0.95083,1.0353,0.90268,0.77223,0.90734,0.77045,0.86432,0.75674,0.70686
0.4,1.1231,1.6648,0.90963,0.51935,0.40108,0.86456,0.58084,0.89308,1.3071,0.59515,0.97227,1.354,1.294,1.9722,1.0279,1.6194,1.0566,1.634,0.47599,0.55376,0.7839,2.0217,1.8716,1.0567,2.1276,0.57317,0.70332,1.2965,1.0202,1.0443,0.69983,0.94153,1.0716,0.8162,0.72124,0.91787,0.77534,0.90104,0.64807,0.66934
0.41,1.051,1.5885,0.85544,0.48431,0.43671,0.8573,0.53329,0.93474,1.3722,0.54382,0.8793,1.101,1.2614,1.9667,1.0351,1.5649,0.99784,1.527,0.43947,0.55373,0.76718,2.0675,1.9122,1.003,2.1298,0.51226,0.68997,1.3149,0.95392,0.95225,0.71179,0.93024,1.1819,0.77331,0.65893,0.94014,0.8631,0.90675,0.54629,0.72024
0.42,0.96447,1.4832,0.82243,0.52726,0.45177,0.85318,0.50719,0.93536,1.5353,0.48546,0.90829,1.0066,1.1885,1.9499,1.0258,1.4778,0.91403,1.5105,0.45003,0.57127,0.79597,2.1613,1.8672,0.93826,2.1379,0.47106,0.71535,1.4077,0.90802,0.88632,0.66585,0.92501,1.2637,0.74601,0.70628,0.96782,0.92873,0.93297,0.53226,0.74337
0.43,0.89892,1.4324,0.81734,0.56111,0.44503,0.84991,0.50696,0.90562,1.7952,0.44755,0.90895,1.0226,1.063,1.9265,1.0244,1.372,0.81276,1.455,0.43355,0.59992,0.75614,2.281,1.7576,0.89231,2.1812,0.46944,0.72626,1.5266,0.87315,0.88066,0.60245,0.94909,1.295,0.73786,0.7728,0.98701,0.94998,0.94732,0.56003,0.76818
0.44,0.86583,1.4137,0.80139,0.58148,0.47276,0.84582,0.52893,0.88429,1.959,0.43154,0.87424,1.0262,0.94338,1.9053,1.0189,1.3935,0.75362,1.3312,0.46198,0.6249,0.73775,2.3638,1.6088,0.83512,2.2098,0.46285,0.71152,1.7097,0.79967,0.89901,0.54963,0.96753,1.2796,0.762,0.83057,1.0119,0.93272,0.99516,0.58401,0.76036
0.45,0.8588,1.4763,0.8276,0.58467,0.49978,0.83969,0.56347,0.88685,1.9983,0.46076,0.81558,0.97293,0.9336,1.8778,1.0173,1.3771,0.76536,1.2226,0.46222,0.64946,0.71239,2.4919,1.4489,0.7714,2.2366,0.47339,0.67452,1.818,0.7085,0.88708,0.55561,0.96768,1.282,0.7666,0.85923,1.1484,0.88388,1.0618,0.60292,0.73395
0.46,0.85549,1.5314,0.85089,0.5739,0.52016,0.83023,0.59833,0.90184,2.022,0.48848,0.75297,0.88479,0.91093,1.8537,1.0248,1.4774,0.75913,1.1897,0.45232,0.64023,0.70428,2.5049,1.3023,0.7167,2.2796,0.52783,0.64387,1.7391,0.65558,0.86227,0.57115,0.94155,1.2998,0.74655,0.83527,1.3182,0.81288,1.1528,0.61666,0.74948
0.47,0.84852,1.5446,0.84984,0.55731,0.53321,0.81797,0.6247,0.94625,2.057,0.54359,0.70411,0.7915,0.88417,1.8244,1.0432,1.6002,0.73209,1.2088,0.46551,0.61241,0.74986,2.4198,1.2113,0.6892,2.3508,0.58615,0.67706,1.5428,0.63209,0.85499,0.58116,0.89058,1.3391,0.73405,0.84106,1.4257,0.73072,1.2199,0.62597,0.73413
0.48,0.83689,1.498,0.95463,0.54209,0.53916,0.80227,0.63822,0.95143,2.0528,0.58731,0.6584,0.70668,0.95979,1.799,1.0706,1.6965,0.68836,1.3401,0.4562,0.58348,0.76094,2.2601,1.1483,0.66843,2.4516,0.64131,0.72936,1.4322,0.60808,0.91031,0.58956,0.81496,1.4034,0.75697,0.80975,1.457,0.64787,1.2227,0.6319,0.70528
0.49,0.82946,1.4157,1.0114,0.53183,0.53932,0.78454,0.63851,0.89596,2.0002,0.6131,0.62133,0.65798,1.1024,1.7722,1.1033,1.7645,0.6385,1.514,0.44116,0.56701,0.74701,2.0602,1.1033,0.64971,2.5705,0.68618,0.7377,1.3403,0.59593,0.98126,0.57964,0.7505,1.4649,0.76615,0.8278,1.4253,0.57588,1.1626,0.63436,0.72697
0.5,0.84473,1.3018,1.0238,0.5246,0.53502,0.76645,0.62752,0.81168,1.9432,0.61719,0.67324,0.67683,1.2191,1.7523,1.1376,1.8127,0.66006,1.6675,0.46769,0.56884,0.73934,1.841,1.0682,0.62605,2.6904,0.72118,0.70868,1.455,0.60269,1.0181,0.5522,0.7655,1.4921,0.77221,0.81037,1.3639,0.54333,1.0822,0.6342,0.74012
0.51,0.86094,1.2105,0.99861,0.55423,0.52846,0.74824,0.60744,0.74118,1.906,0.60002,0.70996,0.66712,1.3443,1.7386,1.1694,1.8361,0.70872,1.7725,0.48479,0.58079,0.75245,1.9346,1.0329,0.60042,2.7963,0.74422,0.68158,1.6439,0.61083,1.0155,0.5308,0.78891,1.4733,0.77731,0.85059,1.3009,0.55075,1.0288,0.64553,0.72509
0.52,0.87763,1.1516,0.94496,0.57891,0.52155,0.73027,0.58612,0.71987,1.8597,0.56373,0.7331,0.75216,1.4295,1.7321,1.1967,1.8433,0.74491,1.8163,0.46839,0.5893,0.79725,2.0562,1.0068,0.57494,2.8781,0.76123,0.67935,1.8315,0.61503,0.98667,0.51215,0.86309,1.4099,0.77935,0.93632,1.2527,0.55838,1.022,0.68164,0.69289
0.53,0.88763,1.1041,0.87291,0.59755,0.51637,0.71332,0.57462,0.79002,1.7755,0.58298,0.74235,0.82993,1.4851,1.7345,1.2206,1.8336,0.77049,1.7984,0.46916,0.58618,0.83937,2.0948,1.0669,0.55251,2.9322,0.77217,0.68628,1.9491,0.63524,0.94784,0.51152,0.92098,1.3272,0.78025,0.99638,1.2184,0.57744,1.0396,0.71401,0.67287
0.54,0.89416,1.1005,0.81265,0.61117,0.51489,0.69753,0.54974,0.83596,1.8529,0.60442,0.73758,0.86805,1.5123,1.747,1.2403,1.8147,0.78762,1.7389,0.51617,0.57089,0.86901,2.0754,1.0716,0.53247,2.9609,0.78063,0.67341,1.9407,0.68145,1.0221,0.50905,0.94648,1.2354,0.81833,1.0134,1.1921,0.60339,1.0442,0.74281,0.67255
0.55,0.90122,1.1178,0.75817,0.622,0.5189,0.75408,0.51829,0.88582,1.8733,0.6229,0.72007,0.85701,1.5147,1.7649,1.258,1.7842,0.79725,1.6705,0.56989,0.54999,0.86177,2.0354,1.0262,0.56944,2.9696,0.78553,0.6376,1.8213,0.73202,1.1002,0.5255,0.94722,1.1606,0.88715,0.99281,1.1685,0.6278,1.0146,0.76811,0.65155
0.56,0.88758,1.1584,0.71049,0.63195,0.52872,0.79081,0.48678,0.91958,1.7928,0.63741,0.69288,0.81428,1.4789,1.7856,1.2743,1.7472,0.80071,1.6262,0.61341,0.53862,0.86751,1.9964,0.94504,0.59676,2.9637,0.78962,0.59043,1.6549,0.77931,1.1505,0.53517,0.94104,1.1114,0.94688,0.9562,1.1448,0.6498,0.95235,0.7899,0.62717
0.57,0.93077,1.2205,0.66916,0.64253,0.54381,0.80308,0.46288,0.91171,1.6671,0.64767,0.66031,0.77837,1.4217,1.8113,1.2899,1.7065,0.79998,1.6279,0.63682,0.54506,0.90692,1.9462,0.85585,0.6025,2.9886,0.79249,0.55227,1.5506,0.81351,1.1673,0.53454,0.92766,1.079,0.981,0.91829,1.12,0.66886,0.90144,0.80817,0.61798
0.58,0.97465,1.262,0.62915,0.65315,0.56289,0.79209,0.44841,0.89568,1.744,0.65361,0.62637,0.73524,1.3437,1.8343,1.3063,1.6614,0.79624,1.6758,0.63141,0.58095,0.90915,1.8569,0.77405,0.6133,3.0356,0.79414,0.56132,1.5677,0.83378,1.1491,0.52554,0.90667,1.0573,0.97984,0.92105,1.0949,0.68462,0.84754,0.82301,0.63015
0.59,1.0023,1.2609,0.58495,0.66245,0.58921,0.76091,0.44346,0.92488,1.8273,0.65501,0.6325,0.70473,1.2734,1.8577,1.3237,1.6142,0.79017,1.7467,0.6062,0.62971,0.91921,1.7416,0.76083,0.64404,3.0798,0.79448,0.56063,1.6723,0.84365,1.0932,0.5035,0.87824,1.0505,0.94222,0.94411,1.0686,0.69681,0.80884,0.83508,0.62099
0.6,1.0244,1.1902,0.53433,0.66858,0.61743,0.75427,0.45136,0.98907,1.9227,0.65206,0.65163,0.69683,1.2693,1.8761,1.3421,1.5672,0.78052,1.8114,0.61049,0.67352,0.95338,1.7804,0.77143,0.68499,3.1189,0.79629,0.543,1.7807,0.849,1.0183,0.4695,0.83538,1.0638,0.93023,0.97033,1.0415,0.70523,0.8001,0.84429,0.58291
0.61,1.0484,1.0943,0.48792,0.67021,0.64564,0.7597,0.48262,1.023,2.0271,0.64515,0.66782,0.70554,1.2383,1.9069,1.3612,1.5222,0.76767,1.8462,0.62079,0.70273,0.95312,1.7996,0.77723,0.72349,3.1549,0.8008,0.51222,1.8491,0.8501,1.0127,0.43369,0.78573,1.0926,0.91391,0.9973,1.0151,0.71007,0.82439,0.85082,0.52
0.62,1.0783,1.0404,0.44564,0.66682,0.67294,0.75878,0.52191,1.0537,2.1313,0.6348,0.67803,0.71847,1.1953,1.9507,1.3817,1.4805,0.75128,1.8415,0.65052,0.71768,0.93259,1.8068,0.77762,0.74629,3.1842,0.79822,0.48378,1.8656,0.84592,0.98867,0.40637,0.74717,1.1249,0.88715,1.0199,0.9899,0.71143,0.87251,0.85557,0.51047
0.63,1.1135,1.0593,0.45716,0.66659,0.69805,0.75285,0.56177,1.1126,2.2024,0.64973,0.68025,0.74828,1.1386,1.9885,1.4018,1.4429,0.7321,1.8002,0.66724,0.72468,0.90048,1.8226,0.77343,0.75735,3.2052,0.78804,0.50898,1.8494,0.83924,0.96323,0.39082,0.72074,1.1513,0.85652,1.0359,0.96677,0.70926,0.93066,0.85813,0.52075
0.64,1.1497,1.0767,0.47575,0.66402,0.72052,0.74396,0.59985,1.1327,2.2122,0.68151,0.71171,0.76894,1.0757,2.0215,1.4217,1.4121,0.71099,1.7653,0.67083,0.7296,0.85749,1.8407,0.76467,0.75224,3.2167,0.7697,0.55516,1.8142,0.83072,0.95176,0.37825,0.69001,1.1712,0.82742,1.041,0.94556,0.70402,0.98661,0.85943,0.53767
0.65,1.1794,1.1563,0.49256,0.65915,0.7402,0.73273,0.63488,1.123,2.1576,0.69981,0.74153,0.77394,1.0174,2.049,1.4402,1.4287,0.68864,1.7294,0.67112,0.73329,0.80863,1.8222,0.76749,0.7469,3.218,0.75809,0.58597,1.7756,0.82724,0.96485,0.35887,0.65516,1.1921,0.85937,1.0255,0.9252,0.69609,1.0331,0.86102,0.53732
0.66,1.1967,1.2213,0.50713,0.65396,0.7567,0.71987,0.66528,1.0903,2.1568,0.70534,0.76194,0.76885,0.96617,2.0705,1.4577,1.4475,0.66532,1.6686,0.65382,0.73148,0.81198,1.8761,0.82546,0.74956,3.2091,0.74385,0.59828,1.7438,0.83023,0.99887,0.33241,0.63143,1.2195,0.88516,0.98598,0.90359,0.68591,1.0654,0.9301,0.51637
0.67,1.1978,1.2705,0.5195,0.65007,0.76992,0.70542,0.69032,1.0489,2.151,0.6993,0.77817,0.76446,0.91764,2.0862,1.4737,1.4683,0.64122,1.5935,0.64099,0.71836,0.81228,1.9226,0.87483,0.77481,3.1906,0.7269,0.62696,1.7372,0.84102,1.0374,0.31413,0.63563,1.2553,0.90763,0.93053,0.87822,0.67666,1.0822,0.97651,0.49738
