column 0,column 1,column 2,column 3
0.045547409540182354,0.05027007455556418,0.05030190460571671,0.044827220994260904
0.04034865484376886,0.0661224323490254,0.06613428109865917,0.039878905778742924
0.07240595989423503,0.08312155714871208,0.08313388331130032,0.07163549688302162
0.07235925346920656,0.08035535113385289,0.08036459575579408,0.07170758303900564
0.07910813131676953,0.08320660676751675,0.08321256044274634,0.07849456353330887
0.07398883091668125,0.07498532677911346,0.07498964103652622,0.07356004239860867
0.07839973201401775,0.0755074202601737,0.07550994867321524,0.07809477770906342
0.06437201264344121,0.06059767375465122,0.06059967541497578,0.06423692022263451
0.17543516516569305,0.10602630698231522,0.10602894912985274,0.17532071226423385
