column 0,column 1,column 2,column 3
0.2100695515394913,0.22324992155287818,0.22324992155287818,0.2100695515394913
0.09243331325301204,0.13385501941097722,0.13385501941097722,0.09243331325301204
0.14743846153846155,0.17043333239171377,0.17043333239171377,0.14743846153846155
0.1390855175688509,0.15355425628060262,0.15355425628060262,0.1390855175688509
0.15564082397003748,0.16843372063492063,0.16843372063492063,0.15564082397003748
0.14427258981828273,0.14883400666666666,0.14883400666666666,0.14427258981828273
0.15108678902116401,0.1442699076844393,0.1442699076844393,0.15108678902116401
0.1308184689153439,0.12805240020457742,0.12805240020457742,0.1308184689153439
0.3768260208926876,0.19658716666666667,0.19658716666666667,0.3768260208926876
