dts,Node_5,Node_80,Node_6,Node_108
5.83,-0.00104191,-0.0121947,-0.0177504,-0.00936277
5.84,-0.00145933,-0.0127743,-0.0184535,-0.00981882
5.85,-0.00176275,-0.0132885,-0.0190975,-0.0102622
5.86,-0.00194389,-0.0137292,-0.0196776,-0.0106885
5.87,-0.00199002,-0.0140741,-0.0201819,-0.0111057
5.88,-0.0018797,-0.0143017,-0.0205833,-0.0115096
5.89,-0.00160775,-0.014399,-0.0208473,-0.011881
5.9,-0.00118927,-0.0143545,-0.0209566,-0.0121995
5.91,-0.000639891,-0.0141533,-0.0209214,-0.0124501
5.92,3.49746e-05,-0.0137858,-0.0207608,-0.012617
5.93,0.000839562,-0.0132489,-0.0204908,-0.0126851
5.94,0.00176501,-0.0125462,-0.0201129,-0.0126333
5.95,0.00277069,-0.0116926,-0.0195989,-0.0124436
5.96,0.00378964,-0.010718,-0.0189136,-0.0121047
5.97,0.00473837,-0.00967371,-0.0180369,-0.011615
5.98,0.00557646,-0.00864876,-0.0169774,-0.0109867
5.99,0.00629999,-0.0077321,-0.0158132,-0.0102699
6.0,0.00689709,-0.00692887,-0.0146944,-0.00953051
6.01,0.00738345,-0.00623047,-0.0137334,-0.00882673
6.02,0.00779214,-0.00563923,-0.0129206,-0.00818944
6.03,0.00813995,-0.00513674,-0.0122329,-0.00761055
6.04,0.00844227,-0.004707,-0.011672,-0.00708295
6.05,0.00871698,-0.00434774,-0.011219,-0.00658966
6.06,0.0089803,-0.00405041,-0.0108579,-0.00610063
6.07,0.00923207,-0.00379701,-0.0105755,-0.00559984
6.08,0.00944356,-0.00357279,-0.010353,-0.00507217
6.09,0.00958228,-0.00337896,-0.0101642,-0.00449743
6.1,0.0096405,-0.0032149,-0.00997617,-0.00387445
6.11,0.00963312,-0.0030889,-0.00976652,-0.00320716
6.12,0.00958666,-0.00300534,-0.00953745,-0.00249677
6.13,0.00954753,-0.00295461,-0.00930669,-0.00175297
6.14,0.00956917,-0.00291196,-0.0090822,-0.000991995
6.15,0.00967153,-0.00283887,-0.00885924,-0.000228191
6.16,0.00985523,-0.00268095,-0.00861891,0.000515855
6.17,0.0101069,-0.00238571,-0.00831687,0.00122269
6.18,0.0103954,-0.00194523,-0.00790308,0.00189577
6.19,0.0106964,-0.00139019,-0.00734722,0.00254866
6.2,0.0110122,-0.000759763,-0.00665533,0.00318293
6.21,0.0113611,-8.93216e-05,-0.00588358,0.00378559
6.22,0.0117647,0.000592066,-0.00510541,0.00433424
6.23,0.0122338,0.00127479,-0.00437753,0.00481482
6.24,0.0127788,0.00196047,-0.00372054,0.00521205
6.25,0.0134108,0.00264489,-0.00312453,0.00551314
6.26,0.0141122,0.00331437,-0.00256053,0.00573445
6.27,0.0148344,0.00395018,-0.00200194,0.00593208
6.28,0.0155392,0.00452339,-0.00144094,0.00616993
6.29,0.0162127,0.00501635,-0.000885669,0.00644306
6.3,0.0168491,0.005445,-0.000372748,0.00669858
6.31,0.0174425,0.00583619,4.35483e-05,0.00691472
6.32,0.0179696,0.00620012,0.000341479,0.00707917
6.33,0.0184004,0.00653124,0.00053209,0.00718037
6.34,0.0187112,0.00681391,0.000631679,0.00722644
6.35,0.0188926,0.00701266,0.000655159,0.00722637
6.36,0.0189502,0.00709091,0.000610126,0.00719329
6.37,0.0189042,0.00703919,0.000493213,0.00711502
6.38,0.0187782,0.00687094,0.000296354,0.00695268
6.39,0.0185864,0.00660376,1.78004e-05,0.00668854
6.4,0.0183264,0.00624206,-0.000330416,0.00634504
6.41,0.017982,0.005784,-0.000729601,0.00595357
6.42,0.0175457,0.00523293,-0.00116817,0.00553199
6.43,0.0170083,0.00459435,-0.00166261,0.00507404
6.44,0.0163459,0.00388636,-0.00223607,0.00456669
6.45,0.0155386,0.00314224,-0.00290739,0.00401008
6.46,0.0145986,0.00238057,-0.00368087,0.00341126
6.47,0.0135908,0.00159775,-0.00453036,0.00277606
6.48,0.0125852,0.000790754,-0.00542642,0.00210844
6.49,0.0115815,-3.80357e-05,-0.00633832,0.00141565
6.5,0.0105513,-0.000905586,-0.00724212,0.000698811
6.51,0.00950066,-0.00184556,-0.00813525,-5.0658e-05
6.52,0.00845069,-0.00287366,-0.00903128,-0.000851516
6.53,0.00741153,-0.00396315,-0.00994717,-0.00173242
6.54,0.00638513,-0.00506497,-0.0109153,-0.00270537
6.55,0.00537691,-0.00613637,-0.0119646,-0.00376114
6.56,0.00440335,-0.00716459,-0.0130739,-0.00487853
6.57,0.00349005,-0.00815572,-0.0141834,-0.00600925
6.58,0.00265698,-0.00910432,-0.015239,-0.00709548
6.59,0.00191801,-0.0100006,-0.016232,-0.00812806
6.6,0.00128564,-0.0108357,-0.0171688,-0.0091407
6.61,0.000771355,-0.0115987,-0.0180416,-0.0101366
6.62,0.000379859,-0.0122705,-0.0188366,-0.0110951
6.63,0.00011322,-0.0128336,-0.0195408,-0.0119931
6.64,-2.05517e-05,-0.0132768,-0.0201502,-0.0127884
6.65,-1.97307e-05,-0.0135887,-0.0206632,-0.0134492
6.66,0.000117948,-0.0137622,-0.0210701,-0.0139683
6.67,0.000386433,-0.01379,-0.0213552,-0.0143467
6.68,0.000761368,-0.0136736,-0.0215017,-0.0145857
6.69,0.00122287,-0.0134342,-0.0214955,-0.0146908
6.7,0.00174685,-0.0130945,-0.0213291,-0.0146698
6.71,0.00232297,-0.0126734,-0.0210116,-0.0145459
6.72,0.00293415,-0.0121918,-0.0205669,-0.0143323
6.73,0.00355594,-0.0116674,-0.0200205,-0.0140187
6.74,0.00416793,-0.0110945,-0.019408,-0.0136128
6.75,0.0047783,-0.0104682,-0.0187601,-0.013144
6.76,0.0053822,-0.00981265,-0.0180779,-0.0126118
6.77,0.00596179,-0.00914445,-0.0173647,-0.0120139
6.78,0.00652605,-0.00847295,-0.0166423,-0.011363
6.79,0.00707641,-0.00781138,-0.0159264,-0.0106655
6.8,0.00760357,-0.00716596,-0.0152148,-0.00991759
6.81,0.00808876,-0.00654037,-0.0144975,-0.00911131
6.82,0.00851047,-0.00594069,-0.0137706,-0.00824536
6.83,0.00885871,-0.00536984,-0.0130323,-0.0073238
6.84,0.00913134,-0.00482537,-0.0122934,-0.0063598
6.85,0.00932902,-0.00431003,-0.0115673,-0.0053719
6.86,0.0094562,-0.00383422,-0.0108554,-0.00437038
6.87,0.00951863,-0.00340316,-0.0101611,-0.0033668
6.88,0.00951513,-0.00300991,-0.00949879,-0.00237239
6.89,0.00945643,-0.00265376,-0.00888365,-0.00139456
6.9,0.00937074,-0.00233752,-0.00831895,-0.00045461
6.91,0.00929566,-0.00206069,-0.00779876,0.000410969
6.92,0.00926328,-0.00182171,-0.00731925,0.00117436
6.93,0.00928573,-0.00160616,-0.00688391,0.00183584
6.94,0.00936591,-0.00138153,-0.00649414,0.00240938
6.95,0.00951002,-0.00112104,-0.00614719,0.00290292
6.96,0.00973177,-0.000814289,-0.00583649,0.00333908
6.97,0.0100507,-0.000463795,-0.00555036,0.0037385
6.98,0.0104829,-8.02238e-05,-0.00526876,0.0041058
6.99,0.0110313,0.00033963,-0.00496838,0.00445515
7.0,0.0116685,0.000809995,-0.00463154,0.00479392
7.01,0.0123532,0.00133104,-0.004245,0.00511921
7.02,0.0130556,0.00189307,-0.00379628,0.00543552
7.03,0.0137561,0.00247882,-0.00329146,0.00575906
7.04,0.0144463,0.00307043,-0.00276417,0.00609315
7.05,0.0151212,0.00365698,-0.00225883,0.00640564
7.06,0.015772,0.00422936,-0.00180417,0.00666116
7.07,0.0163884,0.00477221,-0.00140222,0.00684541
7.08,0.0169534,0.00527101,-0.00104177,0.00695044
7.09,0.0174451,0.00571142,-0.00071611,0.00696667
7.1,0.0178574,0.00607547,-0.000434675,0.00689133
7.11,0.0181899,0.00634428,-0.000215091,0.00673698
7.12,0.0184388,0.00650293,-7.02932e-05,0.00651535
7.13,0.0186029,0.00654286,-1.61633e-05,0.00623959
7.14,0.0186759,0.00646254,-7.57731e-05,0.00590487
7.15,0.0186549,0.00626578,-0.000262366,0.00549733
7.16,0.0185305,0.00596243,-0.000574505,0.00501235
7.17,0.0182928,0.0055656,-0.00100459,0.00448667
7.18,0.0179377,0.00508653,-0.00154283,0.00398879
7.19,0.0174512,0.00453308,-0.00216645,0.0035492
7.2,0.0168296,0.00391137,-0.00284008,0.00312654
7.21,0.0160944,0.00322618,-0.00354041,0.00268597
7.22,0.0152642,0.0024822,-0.00426967,0.00222933
7.23,0.0143622,0.00168697,-0.00503808,0.00174977
7.24,0.013422,0.000857211,-0.00583818,0.001239
7.25,0.0124629,4.99474e-06,-0.00664408,0.00070422
7.26,0.0115065,-0.000863648,-0.00743516,0.000152452
7.27,0.0105887,-0.00173841,-0.00821139,-0.000417112
7.28,0.00973184,-0.0025999,-0.00898265,-0.00101727
7.29,0.00893453,-0.00342633,-0.00975443,-0.00165442
7.3,0.00818964,-0.00419896,-0.0105201,-0.0023145
7.31,0.00749724,-0.00490909,-0.0112548,-0.00297081
7.32,0.00686066,-0.00556232,-0.0119319,-0.00359751
7.33,0.00628711,-0.00616294,-0.0125388,-0.00418059
7.34,0.00578888,-0.00670655,-0.01308,-0.00472126
7.35,0.00537507,-0.00717978,-0.013566,-0.0052265
7.36,0.00506312,-0.00756251,-0.013992,-0.00568865
7.37,0.00486983,-0.00783304,-0.0143459,-0.00610189
7.38,0.00479706,-0.00798332,-0.0146223,-0.00646447
7.39,0.00484995,-0.00801767,-0.0148145,-0.00677067
7.4,0.0050376,-0.00794255,-0.0149101,-0.00700603
7.41,0.00536235,-0.00776661,-0.0148963,-0.00715582
7.42,0.00581867,-0.00749561,-0.0147678,-0.00721232
7.43,0.00637939,-0.00713134,-0.014528,-0.00717341
7.44,0.00698008,-0.00667943,-0.0141785,-0.00704109
7.45,0.00755187,-0.0061666,-0.0137191,-0.00682711
7.46,0.00806213,-0.00564429,-0.0131758,-0.00655494
7.47,0.00852065,-0.00516265,-0.0126008,-0.00624123
7.48,0.0089566,-0.00474201,-0.0120392,-0.00588319
7.49,0.00938737,-0.00436161,-0.0115254,-0.00549197
7.5,0.00981406,-0.00398891,-0.0110854,-0.00511281
7.51,0.0102021,-0.00359516,-0.0107109,-0.00476749
7.52,0.0105114,-0.00317946,-0.0103578,-0.00441916
7.53,0.010726,-0.00278705,-0.00998763,-0.00403314
7.54,0.0108447,-0.00247371,-0.0096064,-0.00361114
7.55,0.0108661,-0.00226237,-0.00926273,-0.0031751
7.56,0.0107876,-0.00214785,-0.0090093,-0.00277066
7.57,0.0106083,-0.00212372,-0.00886233,-0.00243364
7.58,0.0103288,-0.00218493,-0.00880582,-0.00216543
7.59,0.0099547,-0.0023287,-0.00882883,-0.00195524
7.6,0.00949139,-0.00256248,-0.00892895,-0.00180268
7.61,0.0089433,-0.00288941,-0.00910184,-0.00170836
7.62,0.00831066,-0.00330333,-0.00933639,-0.00167265
7.63,0.00759257,-0.00379536,-0.0096311,-0.00170475
7.64,0.00681541,-0.00435781,-0.00998976,-0.00180836
7.65,0.00604342,-0.00497963,-0.0104056,-0.00198324
7.66,0.00532792,-0.00564661,-0.010882,-0.00224455
7.67,0.00466458,-0.0063249,-0.0114303,-0.00260535
7.68,0.00405616,-0.00694831,-0.0120573,-0.00306242
7.69,0.0035242,-0.00749139,-0.0127354,-0.00359501
7.7,0.00307716,-0.00798893,-0.0133903,-0.00417688
7.71,0.00271735,-0.00843236,-0.0139714,-0.00477495
7.72,0.00244211,-0.0088066,-0.0145026,-0.00535973
7.73,0.00224131,-0.00911553,-0.0149882,-0.00593125
7.74,0.00211362,-0.00936754,-0.0154081,-0.00648223
7.75,0.00205573,-0.00957294,-0.0157535,-0.0069943
7.76,0.00205975,-0.0097491,-0.0160189,-0.00745568
7.77,0.0021062,-0.00990523,-0.0162066,-0.0078639
7.78,0.00217221,-0.0100343,-0.016343,-0.00824202
7.79,0.00224953,-0.0101305,-0.0164723,-0.00863569
7.8,0.00234264,-0.010192,-0.0166297,-0.00907098
7.81,0.00246207,-0.0102219,-0.0168254,-0.00954552
7.82,0.00261798,-0.0102324,-0.0170483,-0.0100468
7.83,0.00279906,-0.0102361,-0.0172811,-0.0105546
7.84,0.00297101,-0.0102421,-0.017511,-0.0110489
7.85,0.00309399,-0.0102614,-0.0177207,-0.0115082
7.86,0.00315578,-0.010318,-0.0178915,-0.0119168
7.87,0.00315926,-0.010448,-0.0180299,-0.012266
7.88,0.00309621,-0.0106683,-0.0181745,-0.0125628
7.89,0.002961,-0.0109556,-0.0183812,-0.0128327
7.9,0.00275113,-0.0112832,-0.018685,-0.0131042
7.91,0.00245608,-0.0116413,-0.0190692,-0.0133774
7.92,0.00207031,-0.0120183,-0.0194758,-0.0136223
7.93,0.00159358,-0.0124058,-0.0198532,-0.0138151
7.94,0.00101694,-0.0128128,-0.0201833,-0.0139509
7.95,0.000339171,-0.0132554,-0.0204848,-0.0140349
7.96,-0.000438807,-0.013746,-0.0207906,-0.0140899
7.97,-0.00132378,-0.0142987,-0.0211239,-0.0141806
7.98,-0.00232955,-0.0149277,-0.0215027,-0.0143663
7.99,-0.00346662,-0.0156501,-0.0219459,-0.0146432
8.0,-0.00471754,-0.0164886,-0.0224741,-0.015002
8.01,-0.0060109,-0.0174425,-0.0231093,-0.015465
8.02,-0.00724753,-0.018486,-0.0238741,-0.0160618
8.03,-0.00839029,-0.019565,-0.0247752,-0.016795
8.04,-0.00946144,-0.0205983,-0.0257918,-0.0176444
8.05,-0.0104615,-0.0215609,-0.0268715,-0.0185624
8.06,-0.0113905,-0.0224841,-0.0279275,-0.0194722
8.07,-0.012264,-0.023377,-0.0289122,-0.0203295
8.08,-0.0130857,-0.0242368,-0.0298504,-0.0211488
8.09,-0.0138489,-0.0250688,-0.0307451,-0.0219495
8.1,-0.0145447,-0.0258618,-0.0315887,-0.0227318
8.11,-0.0151675,-0.0265947,-0.0323974,-0.0235046
8.12,-0.0156903,-0.0272563,-0.0331836,-0.0242838
8.13,-0.0160878,-0.0278373,-0.0339394,-0.0250694
8.14,-0.0163465,-0.0283212,-0.0346438,-0.0258503
8.15,-0.0164554,-0.0286946,-0.0352612,-0.0265985
8.16,-0.0164284,-0.0289569,-0.0357484,-0.0272789
8.17,-0.0162981,-0.0291208,-0.0360784,-0.0278698
8.18,-0.0161253,-0.0291983,-0.03625,-0.0283605
8.19,-0.0159729,-0.0292112,-0.0362912,-0.0287628
8.2,-0.015857,-0.0291949,-0.0362562,-0.029112
8.21,-0.0157706,-0.0291769,-0.0362116,-0.0294541
8.22,-0.0157215,-0.0291676,-0.0362188,-0.0298085
8.23,-0.0157129,-0.0291711,-0.0363097,-0.0301614
8.24,-0.0157427,-0.0292019,-0.0364635,-0.0304956
8.25,-0.0158194,-0.0292744,-0.0366425,-0.0308103
8.26,-0.0159515,-0.0293931,-0.0368345,-0.031115
8.27,-0.0161515,-0.0295737,-0.0370463,-0.0314104
8.28,-0.0164262,-0.029841,-0.0372798,-0.0316822
8.29,-0.0167715,-0.0302013,-0.0375289,-0.0319217
8.3,-0.0171912,-0.0306501,-0.0378043,-0.0321433
8.31,-0.0176965,-0.0311765,-0.038138,-0.0323776
8.32,-0.018285,-0.0317621,-0.0385539,-0.0326434
8.33,-0.0189221,-0.032378,-0.0390566,-0.0329375
8.34,-0.0195767,-0.0329911,-0.0396341,-0.0332525
8.35,-0.0202466,-0.0335741,-0.0402554,-0.03358
8.36,-0.0209476,-0.0341216,-0.0408707,-0.0338886
8.37,-0.0216918,-0.0346578,-0.0414255,-0.0341401
8.38,-0.022469,-0.0352154,-0.0418971,-0.034324
8.39,-0.0232603,-0.0358086,-0.042311,-0.0344682
8.4,-0.0240434,-0.0364307,-0.0427038,-0.0346264
8.41,-0.0247908,-0.0370566,-0.0431029,-0.0348404
8.42,-0.0254723,-0.0376508,-0.043526,-0.035113
8.43,-0.0260628,-0.0381744,-0.0439707,-0.0354342
8.44,-0.0265468,-0.0385957,-0.0444184,-0.0357933
8.45,-0.026918,-0.0389036,-0.0448414,-0.0361635
8.46,-0.0271762,-0.0390985,-0.0452017,-0.0364966
8.47,-0.0273376,-0.0391929,-0.0454678,-0.0367647
8.48,-0.0274311,-0.0392228,-0.0456271,-0.0369809
8.49,-0.0274823,-0.0392269,-0.0456869,-0.037171
8.5,-0.0275143,-0.039235,-0.0456729,-0.0373534
8.51,-0.0275352,-0.0392711,-0.0456236,-0.0375361
8.52,-0.0275365,-0.0393417,-0.0455805,-0.037718
8.53,-0.0275122,-0.0394399,-0.0455793,-0.0379097
8.54,-0.027465,-0.0395401,-0.0456439,-0.0381284
8.55,-0.0274009,-0.0396125,-0.0457751,-0.0383744
8.56,-0.0273263,-0.0396509,-0.0459529,-0.0386322
8.57,-0.0272446,-0.0396703,-0.0461456,-0.0388914
8.58,-0.0271508,-0.0396998,-0.0463288,-0.0391576
8.59,-0.0270499,-0.0397717,-0.0464967,-0.0394417
8.6,-0.0269552,-0.039889,-0.0466548,-0.0397539
8.61,-0.0268859,-0.0400311,-0.0468139,-0.0400937
8.62,-0.0268604,-0.0401799,-0.0469828,-0.0404451
8.63,-0.0269,-0.0403272,-0.0471716,-0.0407837
8.64,-0.0270038,-0.0404771,-0.0473906,-0.0410792
8.65,-0.0271541,-0.040645,-0.047639,-0.0413103
8.66,-0.0273383,-0.0408369,-0.0479051,-0.0414779
8.67,-0.0275586,-0.0410518,-0.0481705,-0.0415973
8.68,-0.0278235,-0.0412946,-0.0484094,-0.0416836
8.69,-0.0281339,-0.0415648,-0.0486049,-0.0417545
8.7,-0.0284688,-0.0418463,-0.0487685,-0.0418312
8.71,-0.0288025,-0.0421126,-0.0489222,-0.0419358
8.72,-0.0291344,-0.0423369,-0.0490789,-0.0420644
8.73,-0.0294716,-0.0425057,-0.0492377,-0.0421882
8.74,-0.0297979,-0.0426329,-0.0493827,-0.0422696
8.75,-0.0300796,-0.0427453,-0.049502,-0.0422868
8.76,-0.0302934,-0.0428524,-0.0496066,-0.0422549
8.77,-0.0304349,-0.0429498,-0.0497133,-0.0422056
8.78,-0.0305089,-0.0430363,-0.0498197,-0.0421519
8.79,-0.0305318,-0.0431115,-0.0498927,-0.0420813
8.8,-0.0305261,-0.0431747,-0.0498944,-0.041978
8.81,-0.0305107,-0.0432214,-0.0498199,-0.0418447
8.82,-0.0305027,-0.0432319,-0.0496902,-0.0416978
8.83,-0.0304972,-0.0431783,-0.0495305,-0.0415432
8.84,-0.030462,-0.0430435,-0.0493524,-0.0413636
8.85,-0.0303547,-0.0428303,-0.0491542,-0.0411386
8.86,-0.0301392,-0.0425505,-0.0489254,-0.0408691
8.87,-0.0298,-0.0422168,-0.0486533,-0.0405775
8.88,-0.0293544,-0.0418333,-0.0483245,-0.0402911
8.89,-0.0288661,-0.0414017,-0.0479316,-0.0400284
8.9,-0.0284116,-0.040944,-0.0474757,-0.0397844
8.91,-0.028023,-0.0405063,-0.0469705,-0.0395373
8.92,-0.0277016,-0.0401251,-0.0464545,-0.0392793
8.93,-0.027435,-0.0397986,-0.0459909,-0.0390281
8.94,-0.0272075,-0.0395153,-0.0456329,-0.0388047
8.95,-0.0269921,-0.0392823,-0.0453927,-0.0386144
8.96,-0.0267474,-0.0390965,-0.0452511,-0.03845
8.97,-0.0264465,-0.0389374,-0.0451878,-0.0383087
8.98,-0.0261117,-0.0387717,-0.0451742,-0.0381984
8.99,-0.025784,-0.0385729,-0.0451703,-0.0381297
9.0,-0.0254955,-0.0383493,-0.0451406,-0.0380904
9.01,-0.0252598,-0.0381264,-0.0450589,-0.038041
9.02,-0.0250818,-0.0379261,-0.0449315,-0.0379483
9.03,-0.02496,-0.0377644,-0.0447902,-0.0378123
9.04,-0.0248772,-0.037651,-0.044658,-0.0376502
9.05,-0.0248072,-0.0375836,-0.0445526,-0.0374752
9.06,-0.0247251,-0.0375433,-0.044479,-0.0372933
9.07,-0.0246203,-0.0375065,-0.0444184,-0.0370968
9.08,-0.0244913,-0.0374538,-0.0443363,-0.0368729
9.09,-0.0243369,-0.0373704,-0.0441959,-0.0366188
9.1,-0.0241686,-0.0372361,-0.0439762,-0.0363387
9.11,-0.0239916,-0.0370303,-0.0436802,-0.0360336
9.12,-0.0237887,-0.0367484,-0.0433258,-0.0356954
9.13,-0.0235426,-0.036406,-0.0429274,-0.0353112
9.14,-0.0232484,-0.0360173,-0.0424939,-0.0348817
9.15,-0.0229081,-0.0355911,-0.0420418,-0.0344299
9.16,-0.0225266,-0.0351402,-0.0415955,-0.0339873
9.17,-0.0221128,-0.034678,-0.0411706,-0.0335694
9.18,-0.0216835,-0.0342166,-0.0407562,-0.0331691
9.19,-0.0212567,-0.0337705,-0.0403318,-0.0327737
9.2,-0.0208336,-0.033356,-0.0398863,-0.0323756
9.21,-0.0203953,-0.0329779,-0.0394243,-0.0319755
9.22,-0.0199207,-0.0326135,-0.0389602,-0.0315787
9.23,-0.0194019,-0.0322199,-0.0385064,-0.031186
9.24,-0.018849,-0.031758,-0.0380618,-0.0307878
9.25,-0.0182868,-0.0312136,-0.0376106,-0.0303685
9.26,-0.0177466,-0.0305982,-0.0371352,-0.029919
9.27,-0.0172577,-0.0299471,-0.0366318,-0.0294454
9.28,-0.0168362,-0.0293128,-0.0361117,-0.0289597
9.29,-0.0164789,-0.0287531,-0.0355909,-0.0284693
9.3,-0.0161839,-0.0283079,-0.0350908,-0.0279844
9.31,-0.015951,-0.0279814,-0.0346398,-0.0275303
9.32,-0.0157704,-0.0277541,-0.0342618,-0.0271371
9.33,-0.0156394,-0.0276169,-0.0339632,-0.0268126
9.34,-0.0155532,-0.0275592,-0.0337452,-0.0265509
9.35,-0.0155015,-0.0275504,-0.0336081,-0.0263526
9.36,-0.0154805,-0.0275577,-0.0335507,-0.0262147
9.37,-0.0154869,-0.0275471,-0.033556,-0.0261264
9.38,-0.0155181,-0.0275051,-0.033595,-0.0260689
9.39,-0.0155653,-0.027449,-0.0336452,-0.0260313
9.4,-0.0156027,-0.0274,-0.0336877,-0.0260005
9.41,-0.0156005,-0.0273765,-0.0337176,-0.0259596
9.42,-0.0155431,-0.0273838,-0.0337383,-0.0259043
9.43,-0.0154291,-0.0274129,-0.0337485,-0.0258423
9.44,-0.0152636,-0.027441,-0.0337425,-0.0257798
9.45,-0.015063,-0.0274429,-0.0337129,-0.0257094
9.46,-0.014849,-0.0274003,-0.0336515,-0.0256189
9.47,-0.0146404,-0.0273073,-0.0335515,-0.0254983
9.48,-0.0144417,-0.0271733,-0.0334124,-0.0253435
9.49,-0.0142469,-0.0270093,-0.033239,-0.0251691
9.5,-0.014053,-0.0268136,-0.0330434,-0.0250104
9.51,-0.0138603,-0.0265844,-0.0328458,-0.024902
9.52,-0.0136673,-0.0263278,-0.0326609,-0.0248586
9.53,-0.0134716,-0.0260555,-0.0324927,-0.0248792
9.54,-0.0132694,-0.0257814,-0.0323439,-0.0249563
9.55,-0.0130537,-0.0255218,-0.0322154,-0.0250682
9.56,-0.0128287,-0.0252961,-0.0321087,-0.0251855
9.57,-0.0126098,-0.0251216,-0.0320242,-0.0252839
9.58,-0.0124072,-0.0250058,-0.0319612,-0.0253506
9.59,-0.0122256,-0.0249434,-0.0319145,-0.025383
9.6,-0.0120727,-0.0249165,-0.0318755,-0.0253835
9.61,-0.0119632,-0.0249065,-0.0318358,-0.0253486
9.62,-0.0119129,-0.0249024,-0.0317853,-0.0252664
9.63,-0.0119201,-0.0248976,-0.0317167,-0.0251302
9.64,-0.0119669,-0.024885,-0.031637,-0.0249493
9.65,-0.0120294,-0.0248564,-0.0315674,-0.02474
9.66,-0.0120879,-0.0248099,-0.031528,-0.0245188
9.67,-0.0121317,-0.0247551,-0.0315202,-0.0243048
9.68,-0.0121582,-0.0247106,-0.0315257,-0.024109
9.69,-0.0121698,-0.0246972,-0.0315218,-0.0239315
9.7,-0.0121771,-0.0247249,-0.0314921,-0.0237721
9.71,-0.0121951,-0.0247858,-0.0314328,-0.023635
9.72,-0.0122309,-0.0248588,-0.0313491,-0.0235219
9.73,-0.0122811,-0.0249204,-0.0312476,-0.0234239
9.74,-0.0123439,-0.0249511,-0.0311336,-0.0233246
9.75,-0.012421,-0.0249399,-0.0310131,-0.0232109
9.76,-0.0125039,-0.0248919,-0.0308927,-0.0230782
9.77,-0.0125775,-0.0248245,-0.0307775,-0.0229346
9.78,-0.0126295,-0.0247489,-0.0306751,-0.0228038
9.79,-0.0126586,-0.0246685,-0.030599,-0.0227145
9.8,-0.0126795,-0.0245899,-0.0305553,-0.02268
9.81,-0.0127192,-0.0245239,-0.03054,-0.0227
9.82,-0.0127964,-0.0244868,-0.0305503,-0.022773
9.83,-0.0129078,-0.0244982,-0.0305883,-0.0228973
9.84,-0.0130366,-0.0245686,-0.0306652,-0.0230664
9.85,-0.0131687,-0.0246977,-0.0307976,-0.0232694
9.86,-0.0132995,-0.0248788,-0.0309926,-0.023502
9.87,-0.013432,-0.0251025,-0.0312431,-0.023765
9.88,-0.0135701,-0.0253595,-0.031535,-0.0240639
9.89,-0.0137215,-0.0256436,-0.0318566,-0.0243998
9.9,-0.0138993,-0.0259502,-0.0322025,-0.0247703
9.91,-0.0141164,-0.0262772,-0.0325707,-0.0251714
9.92,-0.0143775,-0.0266271,-0.0329597,-0.0255909
9.93,-0.0146728,-0.0270022,-0.0333717,-0.0260132
9.94,-0.0149753,-0.0273956,-0.0338133,-0.0264312
9.95,-0.0152477,-0.0277907,-0.0342883,-0.0268468
9.96,-0.0154614,-0.028162,-0.0347842,-0.0272617
9.97,-0.0156039,-0.028484,-0.035268,-0.0276661
9.98,-0.0156767,-0.0287467,-0.03569,-0.0280387
9.99,-0.0156907,-0.0289423,-0.0360004,-0.0283595
10.0,-0.0156546,-0.0290724,-0.0361784,-0.0286158
10.01,-0.0155772,-0.0291379,-0.0362359,-0.0287937
10.02,-0.0154659,-0.0291361,-0.0361981,-0.0288925
10.03,-0.0153278,-0.0290704,-0.0360991,-0.0289271
10.04,-0.0151674,-0.0289524,-0.0359625,-0.0289027
10.05,-0.0149787,-0.0287961,-0.0358031,-0.0288179
10.06,-0.014753,-0.0286056,-0.0356259,-0.0286805
10.07,-0.0144947,-0.0283728,-0.0354334,-0.0285091
10.08,-0.0142258,-0.0280881,-0.035221,-0.0283189
10.09,-0.0139734,-0.0277569,-0.0349743,-0.0281105
10.1,-0.0137504,-0.0274044,-0.0346802,-0.0278749
10.11,-0.0135606,-0.0270629,-0.0343386,-0.0276086
10.12,-0.0134074,-0.0267554,-0.03397,-0.027323
10.13,-0.0132972,-0.0264908,-0.0336063,-0.0270352
10.14,-0.01323,-0.0262694,-0.0332746,-0.0267539
10.15,-0.0131963,-0.0260901,-0.0329878,-0.0264794
10.16,-0.0131893,-0.0259493,-0.0327479,-0.0262095
10.17,-0.0132085,-0.0258389,-0.0325506,-0.0259417
10.18,-0.0132535,-0.0257475,-0.0323874,-0.0256721
10.19,-0.0133151,-0.0256662,-0.0322473,-0.0253973
10.2,-0.0133782,-0.0255932,-0.0321179,-0.0251064
10.21,-0.0134319,-0.0255329,-0.0319873,-0.024787
10.22,-0.0134759,-0.0254889,-0.0318476,-0.0244319
10.23,-0.0135158,-0.0254587,-0.0316974,-0.0240497
10.24,-0.0135495,-0.0254334,-0.0315427,-0.0236622
10.25,-0.0135607,-0.0254031,-0.0313933,-0.023293
10.26,-0.0135255,-0.0253596,-0.0312542,-0.0229604
10.27,-0.0134245,-0.0252932,-0.0311293,-0.0226714
10.28,-0.0132535,-0.0251936,-0.0310184,-0.0224282
10.29,-0.0130284,-0.025053,-0.0309069,-0.0222332
10.3,-0.0127775,-0.0248687,-0.0307766,-0.0220756
10.31,-0.0125223,-0.0246522,-0.0306122,-0.0219382
10.32,-0.0122688,-0.0244269,-0.0304103,-0.0218107
